,index,roc_auc,model,fold,subject,train_cond,test_cond
210,0,0.7086743044189853,Riemann,5,A02,mix,overt
211,0,0.7179962894248608,Riemann,5,A02,mix,covert
212,0,0.7545008183306056,Riemann,5,A02,mix,split/1
213,0,0.8520000000000001,Riemann,5,A02,mix,split/2
214,0,0.8645833333333333,Riemann,5,A02,mix,split/3
215,0,0.710239651416122,Riemann,5,A02,mix,mix
216,0,0.866,Riemann,0,A06,overt,overt
217,0,0.7222222222222222,Riemann,0,A06,overt,covert
218,0,0.6666666666666667,Riemann,0,A06,overt,split/1
219,0,0.601113172541744,Riemann,0,A06,overt,split/2
220,0,0.44008714596949894,Riemann,0,A06,overt,split/3
221,0,0.7280000000000001,Riemann,0,A06,overt,mix
222,0,0.8959999999999999,Riemann,1,A06,overt,overt
223,0,0.5711947626841244,Riemann,1,A06,overt,covert
224,0,0.6336805555555556,Riemann,1,A06,overt,split/1
225,0,0.6754658385093167,Riemann,1,A06,overt,split/2
226,0,0.49237472766884527,Riemann,1,A06,overt,split/3
227,0,0.7254901960784313,Riemann,1,A06,overt,mix
228,0,0.784,Riemann,2,A06,overt,overt
229,0,0.62708719851577,Riemann,2,A06,overt,covert
230,0,0.358695652173913,Riemann,2,A06,overt,split/1
231,0,0.7410714285714286,Riemann,2,A06,overt,split/2
232,0,0.5842880523731588,Riemann,2,A06,overt,split/3
233,0,0.6931818181818182,Riemann,2,A06,overt,mix
234,0,0.906,Riemann,3,A06,overt,overt
235,0,0.6336805555555556,Riemann,3,A06,overt,covert
236,0,0.6177884615384616,Riemann,3,A06,overt,split/1
237,0,0.6209150326797386,Riemann,3,A06,overt,split/2
238,0,0.6920222634508348,Riemann,3,A06,overt,split/3
239,0,0.657937806873977,Riemann,3,A06,overt,mix
240,0,0.984,Riemann,4,A06,overt,overt
241,0,0.582,Riemann,4,A06,overt,covert
242,0,0.6361655773420479,Riemann,4,A06,overt,split/1
243,0,0.5324675324675324,Riemann,4,A06,overt,split/2
244,0,0.7781818181818182,Riemann,4,A06,overt,split/3
245,0,0.684,Riemann,4,A06,overt,mix
246,0,0.8200000000000001,Riemann,5,A06,overt,overt
247,0,0.5913461538461537,Riemann,5,A06,overt,covert
248,0,0.5590062111801243,Riemann,5,A06,overt,split/1
249,0,0.7755102040816326,Riemann,5,A06,overt,split/2
250,0,0.4680851063829787,Riemann,5,A06,overt,split/3
251,0,0.7839506172839507,Riemann,5,A06,overt,mix
252,0,0.7745454545454546,Riemann,0,A06,covert,overt
253,0,0.622,Riemann,0,A06,covert,covert
254,0,0.692022263450835,Riemann,0,A06,covert,split/1
255,0,0.6920222634508348,Riemann,0,A06,covert,split/2
256,0,0.5987654320987654,Riemann,0,A06,covert,split/3
257,0,0.8071135430916554,Riemann,0,A06,covert,mix
258,0,0.8580246913580247,Riemann,1,A06,covert,overt
259,0,0.634,Riemann,1,A06,covert,covert
260,0,0.609375,Riemann,1,A06,covert,split/1
261,0,0.7091346153846153,Riemann,1,A06,covert,split/2
262,0,0.6824877250409165,Riemann,1,A06,covert,split/3
263,0,0.7331536388140162,Riemann,1,A06,covert,mix
264,0,0.6699999999999999,Riemann,2,A06,covert,overt
265,0,0.45799999999999996,Riemann,2,A06,covert,covert
266,0,0.7517361111111112,Riemann,2,A06,covert,split/1
267,0,0.595679012345679,Riemann,2,A06,covert,split/2
268,0,0.7625231910946196,Riemann,2,A06,covert,split/3
269,0,0.6753246753246753,Riemann,2,A06,covert,mix
270,0,0.6413043478260869,Riemann,3,A06,covert,overt
271,0,0.792,Riemann,3,A06,covert,covert
272,0,0.40161725067385445,Riemann,3,A06,covert,split/1
273,0,0.7690631808278867,Riemann,3,A06,covert,split/2
274,0,0.6137479541734862,Riemann,3,A06,covert,split/3
275,0,0.7668269230769231,Riemann,3,A06,covert,mix
276,0,0.6734693877551021,Riemann,4,A06,covert,overt
277,0,0.592,Riemann,4,A06,covert,covert
278,0,0.7621527777777778,Riemann,4,A06,covert,split/1
279,0,0.7258522727272728,Riemann,4,A06,covert,split/2
280,0,0.716,Riemann,4,A06,covert,split/3
281,0,0.8240000000000001,Riemann,4,A06,covert,mix
282,0,0.6661490683229814,Riemann,5,A06,covert,overt
283,0,0.6140000000000001,Riemann,5,A06,covert,covert
284,0,0.7808641975308642,Riemann,5,A06,covert,split/1
285,0,0.764,Riemann,5,A06,covert,split/2
286,0,0.7277628032345014,Riemann,5,A06,covert,split/3
287,0,0.8831168831168832,Riemann,5,A06,covert,mix
288,0,0.706199460916442,Riemann,0,A06,split/1,overt
289,0,0.6775777414075286,Riemann,0,A06,split/1,covert
290,0,0.722,Riemann,0,A06,split/1,split/1
291,0,0.66,Riemann,0,A06,split/1,split/2
292,0,0.5991285403050108,Riemann,0,A06,split/1,split/3
293,0,0.762,Riemann,0,A06,split/1,mix
294,0,0.6577777777777778,Riemann,1,A06,split/1,overt
295,0,0.5236363636363637,Riemann,1,A06,split/1,covert
296,0,0.656,Riemann,1,A06,split/1,split/1
297,0,0.782986111111111,Riemann,1,A06,split/1,split/2
298,0,0.8562091503267973,Riemann,1,A06,split/1,split/3
299,0,0.7760416666666667,Riemann,1,A06,split/1,mix
300,0,0.5576923076923077,Riemann,2,A06,split/1,overt
301,0,0.5800273597811217,Riemann,2,A06,split/1,covert
302,0,0.572,Riemann,2,A06,split/1,split/1
303,0,0.41187384044526903,Riemann,2,A06,split/1,split/2
304,0,0.7081481481481481,Riemann,2,A06,split/1,split/3
305,0,0.7916666666666667,Riemann,2,A06,split/1,mix
306,0,0.6383442265795207,Riemann,3,A06,split/1,overt
307,0,0.7799564270152506,Riemann,3,A06,split/1,covert
308,0,0.712,Riemann,3,A06,split/1,split/1
309,0,0.5515548281505729,Riemann,3,A06,split/1,split/2
310,0,0.824074074074074,Riemann,3,A06,split/1,split/3
311,0,0.6679035250463822,Riemann,3,A06,split/1,mix
312,0,0.5751633986928104,Riemann,4,A06,split/1,overt
313,0,0.6514423076923077,Riemann,4,A06,split/1,covert
314,0,0.45799999999999996,Riemann,4,A06,split/1,split/1
315,0,0.7006172839506173,Riemann,4,A06,split/1,split/2
316,0,0.37291280148423006,Riemann,4,A06,split/1,split/3
317,0,0.6289424860853432,Riemann,4,A06,split/1,mix
318,0,0.4756944444444445,Riemann,5,A06,split/1,overt
319,0,0.8052884615384616,Riemann,5,A06,split/1,covert
320,0,0.5680000000000001,Riemann,5,A06,split/1,split/1
321,0,0.8389423076923077,Riemann,5,A06,split/1,split/2
322,0,0.6980000000000001,Riemann,5,A06,split/1,split/3
323,0,0.7884615384615384,Riemann,5,A06,split/1,mix
324,0,0.6949891067538126,Riemann,0,A06,split/2,overt
325,0,0.6938775510204082,Riemann,0,A06,split/2,covert
326,0,0.6121112929623569,Riemann,0,A06,split/2,split/1
327,0,0.7100000000000001,Riemann,0,A06,split/2,split/2
328,0,0.6199460916442049,Riemann,0,A06,split/2,split/3
329,0,0.7916666666666667,Riemann,0,A06,split/2,mix
330,0,0.592013888888889,Riemann,1,A06,split/2,overt
331,0,0.8235294117647058,Riemann,1,A06,split/2,covert
332,0,0.614,Riemann,1,A06,split/2,split/1
333,0,0.718,Riemann,1,A06,split/2,split/2
334,0,0.6716141001855288,Riemann,1,A06,split/2,split/3
335,0,0.775599128540305,Riemann,1,A06,split/2,mix
336,0,0.766826923076923,Riemann,2,A06,split/2,overt
337,0,0.7160000000000001,Riemann,2,A06,split/2,covert
338,0,0.6322115384615385,Riemann,2,A06,split/2,split/1
339,0,0.758,Riemann,2,A06,split/2,split/2
340,0,0.5868055555555556,Riemann,2,A06,split/2,split/3
341,0,0.7211538461538463,Riemann,2,A06,split/2,mix
342,0,0.6775777414075287,Riemann,3,A06,split/2,overt
343,0,0.74,Riemann,3,A06,split/2,covert
344,0,0.6623376623376623,Riemann,3,A06,split/2,split/1
345,0,0.58,Riemann,3,A06,split/2,split/2
346,0,0.778,Riemann,3,A06,split/2,split/3
347,0,0.89760348583878,Riemann,3,A06,split/2,mix
348,0,0.6971677559912854,Riemann,4,A06,split/2,overt
349,0,0.5231910946196661,Riemann,4,A06,split/2,covert
350,0,0.733173076923077,Riemann,4,A06,split/2,split/1
351,0,0.718,Riemann,4,A06,split/2,split/2
352,0,0.6530612244897959,Riemann,4,A06,split/2,split/3
353,0,0.7017045454545455,Riemann,4,A06,split/2,mix
354,0,0.48366013071895425,Riemann,5,A06,split/2,overt
355,0,0.8082788671023964,Riemann,5,A06,split/2,covert
356,0,0.5700000000000001,Riemann,5,A06,split/2,split/1
357,0,0.694,Riemann,5,A06,split/2,split/2
358,0,0.7908496732026143,Riemann,5,A06,split/2,split/3
359,0,0.5960000000000001,Riemann,5,A06,split/2,mix
360,0,0.626,Riemann,0,A06,split/3,overt
361,0,0.8136645962732919,Riemann,0,A06,split/3,covert
362,0,0.7577639751552796,Riemann,0,A06,split/3,split/1
363,0,0.7254901960784315,Riemann,0,A06,split/3,split/2
364,0,0.522,Riemann,0,A06,split/3,split/3
365,0,0.6846590909090909,Riemann,0,A06,split/3,mix
366,0,0.5980000000000001,Riemann,1,A06,split/3,overt
367,0,0.6346153846153847,Riemann,1,A06,split/3,covert
368,0,0.6850961538461539,Riemann,1,A06,split/3,split/1
369,0,0.653061224489796,Riemann,1,A06,split/3,split/2
370,0,0.6759999999999999,Riemann,1,A06,split/3,split/3
371,0,0.7799564270152506,Riemann,1,A06,split/3,mix
372,0,0.7360000000000001,Riemann,2,A06,split/3,overt
373,0,0.65625,Riemann,2,A06,split/3,covert
374,0,0.508,Riemann,2,A06,split/3,split/1
375,0,0.7168576104746318,Riemann,2,A06,split/3,split/2
376,0,0.602,Riemann,2,A06,split/3,split/3
377,0,0.6874999999999999,Riemann,2,A06,split/3,mix
378,0,0.6770833333333333,Riemann,3,A06,split/3,overt
379,0,0.5864197530864198,Riemann,3,A06,split/3,covert
380,0,0.786,Riemann,3,A06,split/3,split/1
381,0,0.673469387755102,Riemann,3,A06,split/3,split/2
382,0,0.69,Riemann,3,A06,split/3,split/3
383,0,0.778,Riemann,3,A06,split/3,mix
384,0,0.38541666666666663,Riemann,4,A06,split/3,overt
385,0,0.7233115468409586,Riemann,4,A06,split/3,covert
386,0,0.7068645640074213,Riemann,4,A06,split/3,split/1
387,0,0.8024691358024691,Riemann,4,A06,split/3,split/2
388,0,0.6000000000000001,Riemann,4,A06,split/3,split/3
389,0,0.6186579378068741,Riemann,4,A06,split/3,mix
390,0,0.6697530864197532,Riemann,5,A06,split/3,overt
391,0,0.6933333333333334,Riemann,5,A06,split/3,covert
392,0,0.84366576819407,Riemann,5,A06,split/3,split/1
393,0,0.786,Riemann,5,A06,split/3,split/2
394,0,0.548,Riemann,5,A06,split/3,split/3
395,0,0.7259615384615384,Riemann,5,A06,split/3,mix
396,0,0.782986111111111,Riemann,0,A06,mix,overt
397,0,0.5709876543209876,Riemann,0,A06,mix,covert
398,0,0.7222222222222222,Riemann,0,A06,mix,split/1
399,0,0.727668845315904,Riemann,0,A06,mix,split/2
400,0,0.6512059369202227,Riemann,0,A06,mix,split/3
401,0,0.692,Riemann,0,A06,mix,mix
402,0,0.6661931818181818,Riemann,1,A06,mix,overt
403,0,0.7100694444444444,Riemann,1,A06,mix,covert
404,0,0.8245192307692307,Riemann,1,A06,mix,split/1
405,0,0.8474945533769063,Riemann,1,A06,mix,split/2
406,0,0.7792207792207793,Riemann,1,A06,mix,split/3
407,0,0.602,Riemann,1,A06,mix,mix
408,0,0.8197115384615384,Riemann,2,A06,mix,overt
409,0,0.9380053908355795,Riemann,2,A06,mix,covert
410,0,0.6145833333333333,Riemann,2,A06,mix,split/1
411,0,0.674,Riemann,2,A06,mix,split/2
412,0,0.5989583333333334,Riemann,2,A06,mix,split/3
413,0,0.6660482374768089,Riemann,2,A06,mix,mix
414,0,0.7668845315904138,Riemann,3,A06,mix,overt
415,0,0.7235621521335807,Riemann,3,A06,mix,covert
416,0,0.6370192307692308,Riemann,3,A06,mix,split/1
417,0,0.8944099378881988,Riemann,3,A06,mix,split/2
418,0,0.6684636118598383,Riemann,3,A06,mix,split/3
419,0,0.6790352504638218,Riemann,3,A06,mix,mix
420,0,0.808,Riemann,4,A06,mix,overt
421,0,0.5896296296296296,Riemann,4,A06,mix,covert
422,0,0.6226708074534162,Riemann,4,A06,mix,split/1
423,0,0.8300653594771241,Riemann,4,A06,mix,split/2
424,0,0.710239651416122,Riemann,4,A06,mix,split/3
425,0,0.7105751391465677,Riemann,4,A06,mix,mix
426,0,0.8290909090909091,Riemann,5,A06,mix,overt
427,0,0.775599128540305,Riemann,5,A06,mix,covert
428,0,0.6882716049382717,Riemann,5,A06,mix,split/1
429,0,0.579520697167756,Riemann,5,A06,mix,split/2
430,0,0.7000000000000001,Riemann,5,A06,mix,split/3
431,0,0.6827458256029684,Riemann,5,A06,mix,mix
432,0,0.99,Riemann,0,A13,overt,overt
433,0,0.7633928571428572,Riemann,0,A13,overt,covert
434,0,0.7821350762527233,Riemann,0,A13,overt,split/1
435,0,0.6586538461538463,Riemann,0,A13,overt,split/2
436,0,0.7659574468085107,Riemann,0,A13,overt,split/3
437,0,0.8126159554730983,Riemann,0,A13,overt,mix
438,0,0.96,Riemann,1,A13,overt,overt
439,0,0.8742236024844721,Riemann,1,A13,overt,covert
440,0,0.6882716049382717,Riemann,1,A13,overt,split/1
441,0,0.6568322981366459,Riemann,1,A13,overt,split/2
442,0,0.5913461538461537,Riemann,1,A13,overt,split/3
443,0,0.8518518518518519,Riemann,1,A13,overt,mix
444,0,0.9780000000000001,Riemann,2,A13,overt,overt
445,0,0.8126361655773421,Riemann,2,A13,overt,covert
446,0,0.6296296296296297,Riemann,2,A13,overt,split/1
447,0,0.7740384615384616,Riemann,2,A13,overt,split/2
448,0,0.6995192307692307,Riemann,2,A13,overt,split/3
449,0,0.7315875613747955,Riemann,2,A13,overt,mix
450,0,0.766,Riemann,3,A13,overt,overt
451,0,0.7309833024118739,Riemann,3,A13,overt,covert
452,0,0.7996289424860853,Riemann,3,A13,overt,split/1
453,0,0.7145969498910675,Riemann,3,A13,overt,split/2
454,0,0.6846011131725418,Riemann,3,A13,overt,split/3
455,0,0.6846011131725418,Riemann,3,A13,overt,mix
456,0,0.864,Riemann,4,A13,overt,overt
457,0,0.823747680890538,Riemann,4,A13,overt,covert
458,0,0.671875,Riemann,4,A13,overt,split/1
459,0,0.712430426716141,Riemann,4,A13,overt,split/2
460,0,0.7211538461538463,Riemann,4,A13,overt,split/3
461,0,0.7331730769230769,Riemann,4,A13,overt,mix
462,0,0.85,Riemann,5,A13,overt,overt
463,0,0.7569573283858999,Riemann,5,A13,overt,covert
464,0,0.6382978723404256,Riemann,5,A13,overt,split/1
465,0,0.5459999999999999,Riemann,5,A13,overt,split/2
466,0,0.7309027777777778,Riemann,5,A13,overt,split/3
467,0,0.78125,Riemann,5,A13,overt,mix
468,0,0.7924528301886793,Riemann,0,A13,covert,overt
469,0,0.644,Riemann,0,A13,covert,covert
470,0,0.8033395176252319,Riemann,0,A13,covert,split/1
471,0,0.7530864197530864,Riemann,0,A13,covert,split/2
472,0,0.8180000000000001,Riemann,0,A13,covert,split/3
473,0,0.966604823747681,Riemann,0,A13,covert,mix
474,0,0.7959183673469388,Riemann,1,A13,covert,overt
475,0,0.772,Riemann,1,A13,covert,covert
476,0,0.8859999999999999,Riemann,1,A13,covert,split/1
477,0,0.6840958605664488,Riemann,1,A13,covert,split/2
478,0,0.806,Riemann,1,A13,covert,split/3
479,0,0.875,Riemann,1,A13,covert,mix
480,0,0.8293135435992579,Riemann,2,A13,covert,overt
