,index,roc_auc,model,fold,subject,train_cond,test_cond
0,0,0.896,XDAWN+TS+SVM,0,A08,overt,overt
1,0,0.7058823529411763,XDAWN+TS+SVM,0,A08,overt,covert
2,0,0.5792592592592594,XDAWN+TS+SVM,0,A08,overt,split/1
3,0,0.6207407407407408,XDAWN+TS+SVM,0,A08,overt,split/2
4,0,0.5902777777777778,XDAWN+TS+SVM,0,A08,overt,split/3
5,0,0.8256029684601113,XDAWN+TS+SVM,0,A08,overt,mix
6,0,0.8400000000000001,XDAWN+TS+SVM,1,A08,overt,overt
7,0,0.7530864197530864,XDAWN+TS+SVM,1,A08,overt,covert
8,0,0.6009615384615384,XDAWN+TS+SVM,1,A08,overt,split/1
9,0,0.6304347826086956,XDAWN+TS+SVM,1,A08,overt,split/2
10,0,0.6100217864923747,XDAWN+TS+SVM,1,A08,overt,split/3
11,0,0.7365491651205937,XDAWN+TS+SVM,1,A08,overt,mix
12,0,0.8200000000000001,XDAWN+TS+SVM,2,A08,overt,overt
13,0,0.8431372549019608,XDAWN+TS+SVM,2,A08,overt,covert
14,0,0.7135416666666666,XDAWN+TS+SVM,2,A08,overt,split/1
15,0,0.5339506172839507,XDAWN+TS+SVM,2,A08,overt,split/2
16,0,0.7421150278293134,XDAWN+TS+SVM,2,A08,overt,split/3
17,0,0.7762803234501348,XDAWN+TS+SVM,2,A08,overt,mix
18,0,0.817,XDAWN+TS+SVM,3,A08,overt,overt
19,0,0.814903846153846,XDAWN+TS+SVM,3,A08,overt,covert
20,0,0.7280000000000001,XDAWN+TS+SVM,3,A08,overt,split/1
21,0,0.5040431266846361,XDAWN+TS+SVM,3,A08,overt,split/2
22,0,0.6080246913580247,XDAWN+TS+SVM,3,A08,overt,split/3
23,0,0.42919389978213507,XDAWN+TS+SVM,3,A08,overt,mix
24,0,0.8260000000000001,XDAWN+TS+SVM,4,A08,overt,overt
25,0,0.5473098330241188,XDAWN+TS+SVM,4,A08,overt,covert
26,0,0.4537037037037037,XDAWN+TS+SVM,4,A08,overt,split/1
27,0,0.7951482479784366,XDAWN+TS+SVM,4,A08,overt,split/2
28,0,0.5793780687397709,XDAWN+TS+SVM,4,A08,overt,split/3
29,0,0.6302083333333333,XDAWN+TS+SVM,4,A08,overt,mix
30,0,0.9380000000000001,XDAWN+TS+SVM,5,A08,overt,overt
31,0,0.600547195622435,XDAWN+TS+SVM,5,A08,overt,covert
32,0,0.6100217864923747,XDAWN+TS+SVM,5,A08,overt,split/1
