,index,roc_auc,model,fold,subject,train_cond,test_cond
58,0,0.47742818057455544,XDAWN+Rg,3,A14,covert,split/3
59,0,0.8976034858387799,XDAWN+Rg,3,A14,covert,mix
60,0,0.7836538461538461,XDAWN+Rg,4,A14,covert,overt
61,0,0.752,XDAWN+Rg,4,A14,covert,covert
62,0,0.6382189239332097,XDAWN+Rg,4,A14,covert,split/1
63,0,0.787037037037037,XDAWN+Rg,4,A14,covert,split/2
64,0,0.45822102425876005,XDAWN+Rg,4,A14,covert,split/3
65,0,0.7447916666666666,XDAWN+Rg,4,A14,covert,mix
66,0,0.6884531590413943,XDAWN+Rg,5,A14,covert,overt
67,0,0.718,XDAWN+Rg,5,A14,covert,covert
68,0,0.6988543371522095,XDAWN+Rg,5,A14,covert,split/1
69,0,0.8169934640522876,XDAWN+Rg,5,A14,covert,split/2
70,0,0.6358024691358025,XDAWN+Rg,5,A14,covert,split/3
71,0,0.6444444444444445,XDAWN+Rg,5,A14,covert,mix
72,0,0.7019230769230769,XDAWN+Rg,0,A14,split/1,overt
73,0,0.884,XDAWN+Rg,0,A14,split/1,covert
74,0,0.53,XDAWN+Rg,0,A14,split/1,split/1
75,0,0.8032345013477089,XDAWN+Rg,0,A14,split/1,split/2
76,0,0.796,XDAWN+Rg,0,A14,split/1,split/3
77,0,0.758812615955473,XDAWN+Rg,0,A14,split/1,mix
78,0,0.8509615384615385,XDAWN+Rg,1,A14,split/1,overt
79,0,0.6875,XDAWN+Rg,1,A14,split/1,covert
80,0,0.746,XDAWN+Rg,1,A14,split/1,split/1
81,0,0.6862745098039216,XDAWN+Rg,1,A14,split/1,split/2
82,0,0.6857638888888888,XDAWN+Rg,1,A14,split/1,split/3
83,0,0.8293269230769231,XDAWN+Rg,1,A14,split/1,mix
84,0,0.616557734204793,XDAWN+Rg,2,A14,split/1,overt
85,0,0.691358024691358,XDAWN+Rg,2,A14,split/1,covert
86,0,0.84,XDAWN+Rg,2,A14,split/1,split/1
87,0,0.5381944444444444,XDAWN+Rg,2,A14,split/1,split/2
88,0,0.5552884615384615,XDAWN+Rg,2,A14,split/1,split/3
89,0,0.8387799564270152,XDAWN+Rg,2,A14,split/1,mix
90,0,0.7476808905380334,XDAWN+Rg,3,A14,split/1,overt
91,0,0.5490196078431372,XDAWN+Rg,3,A14,split/1,covert
92,0,0.606,XDAWN+Rg,3,A14,split/1,split/1
93,0,0.6549165120593692,XDAWN+Rg,3,A14,split/1,split/2
94,0,0.5761047463175124,XDAWN+Rg,3,A14,split/1,split/3
95,0,0.7054009819967266,XDAWN+Rg,3,A14,split/1,mix
96,0,0.5810147299509002,XDAWN+Rg,4,A14,split/1,overt
97,0,0.5468409586056644,XDAWN+Rg,4,A14,split/1,covert
98,0,0.694,XDAWN+Rg,4,A14,split/1,split/1
99,0,0.5989583333333334,XDAWN+Rg,4,A14,split/1,split/2
100,0,0.6481481481481481,XDAWN+Rg,4,A14,split/1,split/3
101,0,0.6388140161725068,XDAWN+Rg,4,A14,split/1,mix
102,0,0.5825602968460111,XDAWN+Rg,5,A14,split/1,overt
103,0,0.794,XDAWN+Rg,5,A14,split/1,covert
104,0,0.7680000000000001,XDAWN+Rg,5,A14,split/1,split/1
105,0,0.8431372549019607,XDAWN+Rg,5,A14,split/1,split/2
106,0,0.42300556586270877,XDAWN+Rg,5,A14,split/1,split/3
107,0,0.6057692307692308,XDAWN+Rg,5,A14,split/1,mix
108,0,0.5658627087198516,XDAWN+Rg,0,A14,split/2,overt
109,0,0.7250409165302782,XDAWN+Rg,0,A14,split/2,covert
110,0,0.7886710239651417,XDAWN+Rg,0,A14,split/2,split/1
111,0,0.674,XDAWN+Rg,0,A14,split/2,split/2
112,0,0.4230055658627087,XDAWN+Rg,0,A14,split/2,split/3
113,0,0.6522911051212938,XDAWN+Rg,0,A14,split/2,mix
114,0,0.6254545454545455,XDAWN+Rg,1,A14,split/2,overt
115,0,0.6366612111292962,XDAWN+Rg,1,A14,split/2,covert
116,0,0.7973856209150327,XDAWN+Rg,1,A14,split/2,split/1
117,0,0.646,XDAWN+Rg,1,A14,split/2,split/2
118,0,0.5882352941176471,XDAWN+Rg,1,A14,split/2,split/3
119,0,0.7309027777777778,XDAWN+Rg,1,A14,split/2,mix
120,0,0.5027829313543599,XDAWN+Rg,2,A14,split/2,overt
121,0,0.5906432748538012,XDAWN+Rg,2,A14,split/2,covert
122,0,0.644,XDAWN+Rg,2,A14,split/2,split/1
123,0,0.788,XDAWN+Rg,2,A14,split/2,split/2
124,0,0.4267161410018553,XDAWN+Rg,2,A14,split/2,split/3
125,0,0.8453159041394336,XDAWN+Rg,2,A14,split/2,mix
126,0,0.646,XDAWN+Rg,3,A14,split/2,overt
127,0,0.6567717996289425,XDAWN+Rg,3,A14,split/2,covert
128,0,0.5620915032679739,XDAWN+Rg,3,A14,split/2,split/1
129,0,0.694,XDAWN+Rg,3,A14,split/2,split/2
130,0,0.8076923076923077,XDAWN+Rg,3,A14,split/2,split/3
131,0,0.6521739130434783,XDAWN+Rg,3,A14,split/2,mix
132,0,0.752,XDAWN+Rg,4,A14,split/2,overt
133,0,0.6100000000000001,XDAWN+Rg,4,A14,split/2,covert
