,index,roc_auc,model,fold,subject,train_cond,test_cond
0,0,0.8900000000000001,Riemann,0,A02,overt,overt
1,0,0.7111111111111111,Riemann,0,A02,overt,covert
2,0,0.79320987654321,Riemann,0,A02,overt,split/1
3,0,0.7899305555555556,Riemann,0,A02,overt,split/2
4,0,0.4601113172541744,Riemann,0,A02,overt,split/3
5,0,0.6696428571428572,Riemann,0,A02,overt,mix
6,0,0.908,Riemann,1,A02,overt,overt
7,0,0.7748447204968945,Riemann,1,A02,overt,covert
8,0,0.6790352504638218,Riemann,1,A02,overt,split/1
9,0,0.6601307189542484,Riemann,1,A02,overt,split/2
10,0,0.5029239766081871,Riemann,1,A02,overt,split/3
11,0,0.7429193899782135,Riemann,1,A02,overt,mix
12,0,0.882,Riemann,2,A02,overt,overt
13,0,0.8194444444444444,Riemann,2,A02,overt,covert
14,0,0.7037037037037037,Riemann,2,A02,overt,split/1
15,0,0.7366071428571428,Riemann,2,A02,overt,split/2
16,0,0.5854037267080745,Riemann,2,A02,overt,split/3
17,0,0.9709090909090909,Riemann,2,A02,overt,mix
18,0,0.8799999999999999,Riemann,3,A02,overt,overt
19,0,0.824561403508772,Riemann,3,A02,overt,covert
20,0,0.7332242225859247,Riemann,3,A02,overt,split/1
21,0,0.81055900621118,Riemann,3,A02,overt,split/2
22,0,0.8942307692307692,Riemann,3,A02,overt,split/3
23,0,0.6567717996289425,Riemann,3,A02,overt,mix
24,0,0.868,Riemann,4,A02,overt,overt
25,0,0.39766081871345027,Riemann,4,A02,overt,covert
26,0,0.8428805237315875,Riemann,4,A02,overt,split/1
27,0,0.682,Riemann,4,A02,overt,split/2
28,0,0.8072916666666667,Riemann,4,A02,overt,split/3
29,0,0.8134206219312602,Riemann,4,A02,overt,mix
30,0,0.8820000000000001,Riemann,5,A02,overt,overt
31,0,0.8608837970540099,Riemann,5,A02,overt,covert
32,0,0.8798076923076923,Riemann,5,A02,overt,split/1
33,0,0.8200371057513914,Riemann,5,A02,overt,split/2
34,0,0.8003472222222222,Riemann,5,A02,overt,split/3
35,0,0.7673611111111112,Riemann,5,A02,overt,mix
36,0,0.8163265306122448,Riemann,0,A02,covert,overt
37,0,0.798,Riemann,0,A02,covert,covert
38,0,0.6754807692307693,Riemann,0,A02,covert,split/1
39,0,0.8107638888888888,Riemann,0,A02,covert,split/2
40,0,0.8222222222222223,Riemann,0,A02,covert,split/3
41,0,0.7668269230769231,Riemann,0,A02,covert,mix
42,0,0.7857142857142857,Riemann,1,A02,covert,overt
43,0,0.808,Riemann,1,A02,covert,covert
44,0,0.8801742919389978,Riemann,1,A02,covert,split/1
45,0,0.8134206219312603,Riemann,1,A02,covert,split/2
46,0,0.7881944444444445,Riemann,1,A02,covert,split/3
47,0,0.851063829787234,Riemann,1,A02,covert,mix
48,0,0.803921568627451,Riemann,2,A02,covert,overt
49,0,0.8079999999999999,Riemann,2,A02,covert,covert
50,0,0.948,Riemann,2,A02,covert,split/1
51,0,0.6797385620915032,Riemann,2,A02,covert,split/2
52,0,0.9498910675381264,Riemann,2,A02,covert,split/3
53,0,0.7668269230769231,Riemann,2,A02,covert,mix
54,0,0.826,Riemann,3,A02,covert,overt
55,0,0.72,Riemann,3,A02,covert,covert
56,0,0.7644230769230769,Riemann,3,A02,covert,split/1
57,0,0.8544474393530997,Riemann,3,A02,covert,split/2
58,0,0.7773654916512058,Riemann,3,A02,covert,split/3
59,0,0.8763636363636363,Riemann,3,A02,covert,mix
