,index,roc_auc,model,fold,subject,session,train_cond,test_cond
70,0,0.5619047619047619,ERPCov-TS-LogReg,5,A07,1,G,G
71,0,0.6640701071080819,ERPCov-TS-LogReg,5,A07,1,G,mix
72,0,0.8026315789473684,XDAWNCov-TS-LogReg,0,A07,1,mix,S
73,0,0.798719772403983,XDAWNCov-TS-LogReg,0,A07,1,mix,G
74,0,0.6307692307692307,XDAWNCov-TS-LogReg,0,A07,1,mix,mix
75,0,0.9376068376068376,XDAWNCov-TS-LogReg,1,A07,1,mix,S
76,0,0.7301369863013698,XDAWNCov-TS-LogReg,1,A07,1,mix,G
77,0,0.5726495726495727,XDAWNCov-TS-LogReg,1,A07,1,mix,mix
78,0,0.8360805860805861,XDAWNCov-TS-LogReg,2,A07,1,mix,S
79,0,0.590347923681257,XDAWNCov-TS-LogReg,2,A07,1,mix,G
80,0,0.6978354978354979,XDAWNCov-TS-LogReg,2,A07,1,mix,mix
81,0,0.7333333333333334,XDAWNCov-TS-LogReg,3,A07,1,mix,S
82,0,0.626095423563778,XDAWNCov-TS-LogReg,3,A07,1,mix,G
83,0,0.561038961038961,XDAWNCov-TS-LogReg,3,A07,1,mix,mix
84,0,0.8804878048780488,XDAWNCov-TS-LogReg,4,A07,1,mix,S
85,0,0.8407843137254902,XDAWNCov-TS-LogReg,4,A07,1,mix,G
86,0,0.6571428571428571,XDAWNCov-TS-LogReg,4,A07,1,mix,mix
87,0,0.8693693693693694,XDAWNCov-TS-LogReg,5,A07,1,mix,S
88,0,0.6644219977553312,XDAWNCov-TS-LogReg,5,A07,1,mix,G
89,0,0.7246753246753247,XDAWNCov-TS-LogReg,5,A07,1,mix,mix
90,0,0.7807692307692307,ERPCov-TS-LogReg,0,A07,1,mix,S
91,0,0.7724039829302987,ERPCov-TS-LogReg,0,A07,1,mix,G
92,0,0.5316239316239316,ERPCov-TS-LogReg,0,A07,1,mix,mix
93,0,0.6221153846153846,ERPCov-TS-LogReg,1,A07,1,mix,S
94,0,0.8245931283905967,ERPCov-TS-LogReg,1,A07,1,mix,G
95,0,0.5965811965811966,ERPCov-TS-LogReg,1,A07,1,mix,mix
96,0,0.574025974025974,ERPCov-TS-LogReg,2,A07,1,mix,S
97,0,0.6510822510822512,ERPCov-TS-LogReg,2,A07,1,mix,G
98,0,0.5636363636363636,ERPCov-TS-LogReg,2,A07,1,mix,mix
99,0,0.7058823529411765,ERPCov-TS-LogReg,3,A07,1,mix,S
100,0,0.7598684210526316,ERPCov-TS-LogReg,3,A07,1,mix,G
101,0,0.6917748917748918,ERPCov-TS-LogReg,3,A07,1,mix,mix
102,0,0.7239057239057239,ERPCov-TS-LogReg,4,A07,1,mix,S
103,0,0.5974025974025974,ERPCov-TS-LogReg,4,A07,1,mix,G
104,0,0.6,ERPCov-TS-LogReg,4,A07,1,mix,mix
105,0,0.6207792207792208,ERPCov-TS-LogReg,5,A07,1,mix,S
106,0,0.6375,ERPCov-TS-LogReg,5,A07,1,mix,G
107,0,0.45367965367965374,ERPCov-TS-LogReg,5,A07,1,mix,mix
108,0,0.9193037974683544,XDAWNCov-TS-LogReg,0,A07,2,S,S
109,0,0.6439393939393939,XDAWNCov-TS-LogReg,0,A07,2,S,G
110,0,0.7460317460317459,XDAWNCov-TS-LogReg,0,A07,2,S,mix
111,0,0.8718354430379748,XDAWNCov-TS-LogReg,1,A07,2,S,S
112,0,0.48833333333333334,XDAWNCov-TS-LogReg,1,A07,2,S,G
113,0,0.7019400352733686,XDAWNCov-TS-LogReg,1,A07,2,S,mix
114,0,0.8971518987341771,XDAWNCov-TS-LogReg,2,A07,2,S,S
115,0,0.5450949367088607,XDAWNCov-TS-LogReg,2,A07,2,S,G
116,0,0.7016666666666667,XDAWNCov-TS-LogReg,2,A07,2,S,mix
