,index,roc_auc,model,fold,subject,train_cond,test_cond
71,0,0.7058823529411764,ERPCov-TS-LogReg,5,A08,overt,mix
72,0,0.8247978436657682,XDAWNCov-TS-LogReg,0,A08,covert,overt
73,0,0.768,XDAWNCov-TS-LogReg,0,A08,covert,covert
74,0,0.5510204081632653,XDAWNCov-TS-LogReg,0,A08,covert,split/1
75,0,0.6984126984126984,XDAWNCov-TS-LogReg,0,A08,covert,split/2
76,0,0.575139146567718,XDAWNCov-TS-LogReg,0,A08,covert,split/3
77,0,0.7142857142857143,XDAWNCov-TS-LogReg,0,A08,covert,mix
78,0,0.6218181818181818,XDAWNCov-TS-LogReg,1,A08,covert,overt
79,0,0.712,XDAWNCov-TS-LogReg,1,A08,covert,covert
80,0,0.6442048517520216,XDAWNCov-TS-LogReg,1,A08,covert,split/1
81,0,0.634,XDAWNCov-TS-LogReg,1,A08,covert,split/2
82,0,0.560763888888889,XDAWNCov-TS-LogReg,1,A08,covert,split/3
83,0,0.6710239651416121,XDAWNCov-TS-LogReg,1,A08,covert,mix
84,0,0.7088948787061995,XDAWNCov-TS-LogReg,2,A08,covert,overt
85,0,0.614,XDAWNCov-TS-LogReg,2,A08,covert,covert
86,0,0.7538126361655774,XDAWNCov-TS-LogReg,2,A08,covert,split/1
87,0,0.8086253369272237,XDAWNCov-TS-LogReg,2,A08,covert,split/2
88,0,0.676,XDAWNCov-TS-LogReg,2,A08,covert,split/3
89,0,0.6677577741407529,XDAWNCov-TS-LogReg,2,A08,covert,mix
90,0,0.5711805555555556,XDAWNCov-TS-LogReg,3,A08,covert,overt
91,0,0.664,XDAWNCov-TS-LogReg,3,A08,covert,covert
92,0,0.55810147299509,XDAWNCov-TS-LogReg,3,A08,covert,split/1
93,0,0.7516339869281046,XDAWNCov-TS-LogReg,3,A08,covert,split/2
94,0,0.8160000000000001,XDAWNCov-TS-LogReg,3,A08,covert,split/3
95,0,0.6753812636165577,XDAWNCov-TS-LogReg,3,A08,covert,mix
96,0,0.7258522727272727,XDAWNCov-TS-LogReg,4,A08,covert,overt
97,0,0.6779999999999999,XDAWNCov-TS-LogReg,4,A08,covert,covert
98,0,0.6383442265795207,XDAWNCov-TS-LogReg,4,A08,covert,split/1
99,0,0.6899038461538461,XDAWNCov-TS-LogReg,4,A08,covert,split/2
100,0,0.7799564270152506,XDAWNCov-TS-LogReg,4,A08,covert,split/3
101,0,0.9139999999999999,XDAWNCov-TS-LogReg,4,A08,covert,mix
102,0,0.5270049099836334,XDAWNCov-TS-LogReg,5,A08,covert,overt
103,0,0.7220000000000001,XDAWNCov-TS-LogReg,5,A08,covert,covert
104,0,0.7829313543599258,XDAWNCov-TS-LogReg,5,A08,covert,split/1
105,0,0.8317307692307693,XDAWNCov-TS-LogReg,5,A08,covert,split/2
106,0,0.7091346153846154,XDAWNCov-TS-LogReg,5,A08,covert,split/3
107,0,0.812636165577342,XDAWNCov-TS-LogReg,5,A08,covert,mix
108,0,0.5390835579514824,ERPCov-TS-LogReg,0,A08,covert,overt
109,0,0.74,ERPCov-TS-LogReg,0,A08,covert,covert
110,0,0.7192982456140351,ERPCov-TS-LogReg,0,A08,covert,split/1
111,0,0.6654545454545455,ERPCov-TS-LogReg,0,A08,covert,split/2
112,0,0.6361655773420478,ERPCov-TS-LogReg,0,A08,covert,split/3
113,0,0.6549865229110512,ERPCov-TS-LogReg,0,A08,covert,mix
114,0,0.6771799628942485,ERPCov-TS-LogReg,1,A08,covert,overt
115,0,0.6719999999999999,ERPCov-TS-LogReg,1,A08,covert,covert
116,0,0.75,ERPCov-TS-LogReg,1,A08,covert,split/1
117,0,0.6264441591784338,ERPCov-TS-LogReg,1,A08,covert,split/2
118,0,0.6419294990723562,ERPCov-TS-LogReg,1,A08,covert,split/3
119,0,0.8608534322820037,ERPCov-TS-LogReg,1,A08,covert,mix
120,0,0.5760000000000001,ERPCov-TS-LogReg,2,A08,covert,overt
121,0,0.728,ERPCov-TS-LogReg,2,A08,covert,covert
122,0,0.6940993788819875,ERPCov-TS-LogReg,2,A08,covert,split/1
123,0,0.6339869281045751,ERPCov-TS-LogReg,2,A08,covert,split/2
124,0,0.5008183306055647,ERPCov-TS-LogReg,2,A08,covert,split/3
125,0,0.618,ERPCov-TS-LogReg,2,A08,covert,mix
126,0,0.6873977086743043,ERPCov-TS-LogReg,3,A08,covert,overt
127,0,0.7540000000000001,ERPCov-TS-LogReg,3,A08,covert,covert
128,0,0.6024844720496894,ERPCov-TS-LogReg,3,A08,covert,split/1
129,0,0.6928104575163399,ERPCov-TS-LogReg,3,A08,covert,split/2
130,0,0.7654320987654321,ERPCov-TS-LogReg,3,A08,covert,split/3
131,0,0.692,ERPCov-TS-LogReg,3,A08,covert,mix
132,0,0.8003472222222223,ERPCov-TS-LogReg,4,A08,covert,overt
133,0,0.65,ERPCov-TS-LogReg,4,A08,covert,covert
134,0,0.7736549165120593,ERPCov-TS-LogReg,4,A08,covert,split/1
135,0,0.758,ERPCov-TS-LogReg,4,A08,covert,split/2
136,0,0.6684027777777778,ERPCov-TS-LogReg,4,A08,covert,split/3
137,0,0.7680890538033396,ERPCov-TS-LogReg,4,A08,covert,mix
138,0,0.6630727762803235,ERPCov-TS-LogReg,5,A08,covert,overt
139,0,0.81,ERPCov-TS-LogReg,5,A08,covert,covert
140,0,0.5625,ERPCov-TS-LogReg,5,A08,covert,split/1
141,0,0.7596153846153846,ERPCov-TS-LogReg,5,A08,covert,split/2
142,0,0.6339869281045752,ERPCov-TS-LogReg,5,A08,covert,split/3
143,0,0.8774038461538461,ERPCov-TS-LogReg,5,A08,covert,mix
144,0,0.701388888888889,XDAWNCov-TS-LogReg,0,A08,split/1,overt
145,0,0.7614814814814815,XDAWNCov-TS-LogReg,0,A08,split/1,covert
146,0,0.58,XDAWNCov-TS-LogReg,0,A08,split/1,split/1
147,0,0.6901669758812616,XDAWNCov-TS-LogReg,0,A08,split/1,split/2
148,0,0.7395833333333333,XDAWNCov-TS-LogReg,0,A08,split/1,split/3
149,0,0.8605769230769231,XDAWNCov-TS-LogReg,0,A08,split/1,mix
150,0,0.6635802469135803,XDAWNCov-TS-LogReg,1,A08,split/1,overt
151,0,0.7222222222222222,XDAWNCov-TS-LogReg,1,A08,split/1,covert
152,0,0.752,XDAWNCov-TS-LogReg,1,A08,split/1,split/1
153,0,0.7644230769230769,XDAWNCov-TS-LogReg,1,A08,split/1,split/2
154,0,0.5642701525054467,XDAWNCov-TS-LogReg,1,A08,split/1,split/3
155,0,0.8431372549019608,XDAWNCov-TS-LogReg,1,A08,split/1,mix
156,0,0.5899814471243043,XDAWNCov-TS-LogReg,2,A08,split/1,overt
157,0,0.5780000000000001,XDAWNCov-TS-LogReg,2,A08,split/1,covert
158,0,0.626,XDAWNCov-TS-LogReg,2,A08,split/1,split/1
159,0,0.7644230769230769,XDAWNCov-TS-LogReg,2,A08,split/1,split/2
160,0,0.6296296296296295,XDAWNCov-TS-LogReg,2,A08,split/1,split/3
161,0,0.8462732919254657,XDAWNCov-TS-LogReg,2,A08,split/1,mix
162,0,0.6540000000000001,XDAWNCov-TS-LogReg,3,A08,split/1,overt
163,0,0.568733153638814,XDAWNCov-TS-LogReg,3,A08,split/1,covert
164,0,0.574,XDAWNCov-TS-LogReg,3,A08,split/1,split/1
165,0,0.7170138888888888,XDAWNCov-TS-LogReg,3,A08,split/1,split/2
166,0,0.763888888888889,XDAWNCov-TS-LogReg,3,A08,split/1,split/3
167,0,0.7569573283858999,XDAWNCov-TS-LogReg,3,A08,split/1,mix
168,0,0.6522911051212937,XDAWNCov-TS-LogReg,4,A08,split/1,overt
169,0,0.6549165120593693,XDAWNCov-TS-LogReg,4,A08,split/1,covert
170,0,0.746,XDAWNCov-TS-LogReg,4,A08,split/1,split/1
171,0,0.7847222222222223,XDAWNCov-TS-LogReg,4,A08,split/1,split/2
172,0,0.598,XDAWNCov-TS-LogReg,4,A08,split/1,split/3
173,0,0.8341346153846153,XDAWNCov-TS-LogReg,4,A08,split/1,mix
174,0,0.6847826086956522,XDAWNCov-TS-LogReg,5,A08,split/1,overt
175,0,0.8589981447124304,XDAWNCov-TS-LogReg,5,A08,split/1,covert
176,0,0.728,XDAWNCov-TS-LogReg,5,A08,split/1,split/1
177,0,0.7581699346405228,XDAWNCov-TS-LogReg,5,A08,split/1,split/2
178,0,0.6923076923076923,XDAWNCov-TS-LogReg,5,A08,split/1,split/3
179,0,0.9272237196765499,XDAWNCov-TS-LogReg,5,A08,split/1,mix
180,0,0.6927083333333334,ERPCov-TS-LogReg,0,A08,split/1,overt
181,0,0.7081481481481482,ERPCov-TS-LogReg,0,A08,split/1,covert
182,0,0.626,ERPCov-TS-LogReg,0,A08,split/1,split/1
183,0,0.7495908346972178,ERPCov-TS-LogReg,0,A08,split/1,split/2
184,0,0.536,ERPCov-TS-LogReg,0,A08,split/1,split/3
185,0,0.7,ERPCov-TS-LogReg,0,A08,split/1,mix
186,0,0.5473098330241187,ERPCov-TS-LogReg,1,A08,split/1,overt
187,0,0.736,ERPCov-TS-LogReg,1,A08,split/1,covert
188,0,0.716,ERPCov-TS-LogReg,1,A08,split/1,split/1
189,0,0.828150572831424,ERPCov-TS-LogReg,1,A08,split/1,split/2
190,0,0.5599128540305012,ERPCov-TS-LogReg,1,A08,split/1,split/3
191,0,0.7517361111111112,ERPCov-TS-LogReg,1,A08,split/1,mix
192,0,0.61,ERPCov-TS-LogReg,2,A08,split/1,overt
193,0,0.7142857142857142,ERPCov-TS-LogReg,2,A08,split/1,covert
194,0,0.5820000000000001,ERPCov-TS-LogReg,2,A08,split/1,split/1
195,0,0.8089053803339518,ERPCov-TS-LogReg,2,A08,split/1,split/2
196,0,0.722,ERPCov-TS-LogReg,2,A08,split/1,split/3
197,0,0.7196765498652291,ERPCov-TS-LogReg,2,A08,split/1,mix
198,0,0.6759259259259259,ERPCov-TS-LogReg,3,A08,split/1,overt
199,0,0.703125,ERPCov-TS-LogReg,3,A08,split/1,covert
200,0,0.654,ERPCov-TS-LogReg,3,A08,split/1,split/1
201,0,0.8392857142857143,ERPCov-TS-LogReg,3,A08,split/1,split/2
202,0,0.594,ERPCov-TS-LogReg,3,A08,split/1,split/3
203,0,0.874,ERPCov-TS-LogReg,3,A08,split/1,mix
204,0,0.6233766233766234,ERPCov-TS-LogReg,4,A08,split/1,overt
205,0,0.7995642701525054,ERPCov-TS-LogReg,4,A08,split/1,covert
206,0,0.796,ERPCov-TS-LogReg,4,A08,split/1,split/1
207,0,0.5315904139433552,ERPCov-TS-LogReg,4,A08,split/1,split/2
208,0,0.6957328385899814,ERPCov-TS-LogReg,4,A08,split/1,split/3
209,0,0.9214402618657938,ERPCov-TS-LogReg,4,A08,split/1,mix
