,index,roc_auc,model,fold,subject,session,train_cond,test_cond
50,0,0.6854700854700855,tLDA,4,A10,1,G,mix
51,0,0.8409090909090909,tLDA,5,A10,1,G,G
52,0,0.5867992766726945,tLDA,5,A10,1,G,S
53,0,0.8444272445820433,tLDA,5,A10,1,G,mix
54,0,0.8700854700854701,Riemann,0,A10,1,G,G
55,0,0.7748643761301989,Riemann,0,A10,1,G,S
56,0,0.8726027397260274,Riemann,0,A10,1,G,mix
57,0,0.8205128205128205,Riemann,1,A10,1,G,G
58,0,0.6751662971175166,Riemann,1,A10,1,G,S
59,0,0.8163461538461538,Riemann,1,A10,1,G,mix
60,0,0.8581196581196582,Riemann,2,A10,1,G,G
61,0,0.7526455026455026,Riemann,2,A10,1,G,S
62,0,0.7508116883116883,Riemann,2,A10,1,G,mix
63,0,0.8692307692307693,Riemann,3,A10,1,G,G
64,0,0.6220614828209765,Riemann,3,A10,1,G,S
65,0,0.8614190687361419,Riemann,3,A10,1,G,mix
66,0,0.8685064935064934,Riemann,4,A10,1,G,G
67,0,0.62,Riemann,4,A10,1,G,S
68,0,0.7254623044096729,Riemann,4,A10,1,G,mix
69,0,0.8011363636363636,Riemann,5,A10,1,G,G
70,0,0.5965811965811966,Riemann,5,A10,1,G,S
71,0,0.7767857142857143,Riemann,5,A10,1,G,mix
72,0,0.5538461538461539,CBLE,0,A10,1,S,G
73,0,0.9871794871794872,CBLE,0,A10,1,S,S
74,0,0.8088888888888889,CBLE,0,A10,1,S,mix
75,0,0.4836538461538462,CBLE,1,A10,1,S,G
76,0,0.9957264957264957,CBLE,1,A10,1,S,S
77,0,0.7654798761609908,CBLE,1,A10,1,S,mix
78,0,0.5606995884773662,CBLE,2,A10,1,S,G
79,0,0.9871794871794872,CBLE,2,A10,1,S,S
80,0,0.73559670781893,CBLE,2,A10,1,S,mix
81,0,0.6810064935064936,CBLE,3,A10,1,S,G
82,0,0.997564935064935,CBLE,3,A10,1,S,S
83,0,0.851461038961039,CBLE,3,A10,1,S,mix
84,0,0.7094155844155844,CBLE,4,A10,1,S,G
85,0,0.9853896103896104,CBLE,4,A10,1,S,S
86,0,0.8490384615384616,CBLE,4,A10,1,S,mix
87,0,0.5595890410958904,CBLE,5,A10,1,S,G
88,0,0.989448051948052,CBLE,5,A10,1,S,S
89,0,0.8435277382645804,CBLE,5,A10,1,S,mix
90,0,0.6128246753246753,wCBLE,0,A10,1,S,G
91,0,0.9854700854700855,wCBLE,0,A10,1,S,S
92,0,0.8010849909584087,wCBLE,0,A10,1,S,mix
93,0,0.6645569620253164,wCBLE,1,A10,1,S,G
94,0,0.9948717948717949,wCBLE,1,A10,1,S,S
95,0,0.79490022172949,wCBLE,1,A10,1,S,mix
96,0,0.6052631578947367,wCBLE,2,A10,1,S,G
97,0,0.97008547008547,wCBLE,2,A10,1,S,S
98,0,0.7676311030741411,wCBLE,2,A10,1,S,mix
99,0,0.36708860759493667,wCBLE,3,A10,1,S,G
100,0,0.9967532467532467,wCBLE,3,A10,1,S,S
101,0,0.8143405889884763,wCBLE,3,A10,1,S,mix
102,0,0.625,wCBLE,4,A10,1,S,G
103,0,1.0,wCBLE,4,A10,1,S,S
104,0,0.7933436532507739,wCBLE,4,A10,1,S,mix
105,0,0.43750000000000006,wCBLE,5,A10,1,S,G
106,0,0.9829545454545455,wCBLE,5,A10,1,S,S
107,0,0.7430340557275541,wCBLE,5,A10,1,S,mix
108,0,0.5717029449423816,tLDA,0,A10,1,S,G
109,0,0.9957264957264957,tLDA,0,A10,1,S,S
110,0,0.7820048309178744,tLDA,0,A10,1,S,mix
111,0,0.5145299145299145,tLDA,1,A10,1,S,G
112,0,0.9735042735042736,tLDA,1,A10,1,S,S
113,0,0.7685185185185185,tLDA,1,A10,1,S,mix
114,0,0.5743034055727555,tLDA,2,A10,1,S,G
115,0,0.9974358974358974,tLDA,2,A10,1,S,S
116,0,0.8196594427244582,tLDA,2,A10,1,S,mix
117,0,0.6031746031746031,tLDA,3,A10,1,S,G
118,0,0.9967532467532467,tLDA,3,A10,1,S,S
119,0,0.905128205128205,tLDA,3,A10,1,S,mix
120,0,0.3855769230769231,tLDA,4,A10,1,S,G
121,0,0.9943181818181818,tLDA,4,A10,1,S,S
122,0,0.7513562386980108,tLDA,4,A10,1,S,mix
123,0,0.6047077922077922,tLDA,5,A10,1,S,G
124,0,0.9943181818181818,tLDA,5,A10,1,S,S
125,0,0.7451923076923077,tLDA,5,A10,1,S,mix
126,0,0.5318518518518518,Riemann,0,A10,1,S,G
127,0,0.9700854700854701,Riemann,0,A10,1,S,S
128,0,0.7264957264957265,Riemann,0,A10,1,S,mix
129,0,0.5994575045207957,Riemann,1,A10,1,S,G
130,0,0.9982905982905983,Riemann,1,A10,1,S,S
131,0,0.7634615384615385,Riemann,1,A10,1,S,mix
