,index,roc_auc,model,fold,subject,train_cond,test_cond
96,0,0.9700000000000001,tLDA,4,A13,overt,overt
97,0,0.7925925925925926,tLDA,4,A13,overt,covert
98,0,0.6710239651416122,tLDA,4,A13,overt,split/1
99,0,0.6013071895424836,tLDA,4,A13,overt,split/2
100,0,0.7080610021786492,tLDA,4,A13,overt,split/3
101,0,0.6846361185983828,tLDA,4,A13,overt,mix
102,0,0.906,tLDA,5,A13,overt,overt
103,0,0.8942307692307692,tLDA,5,A13,overt,covert
104,0,0.4501347708894879,tLDA,5,A13,overt,split/1
105,0,0.6763636363636364,tLDA,5,A13,overt,split/2
106,0,0.7647058823529411,tLDA,5,A13,overt,split/3
107,0,0.6726677577741407,tLDA,5,A13,overt,mix
108,0,0.7837037037037037,CBLE,0,A13,covert,overt
109,0,0.7240000000000001,CBLE,0,A13,covert,covert
110,0,0.8274582560296847,CBLE,0,A13,covert,split/1
111,0,0.691358024691358,CBLE,0,A13,covert,split/2
112,0,0.9595687331536389,CBLE,0,A13,covert,split/3
113,0,0.8082788671023965,CBLE,0,A13,covert,mix
114,0,0.8921832884097036,CBLE,1,A13,covert,overt
115,0,0.638,CBLE,1,A13,covert,covert
116,0,0.8954248366013071,CBLE,1,A13,covert,split/1
117,0,0.6693944353518821,CBLE,1,A13,covert,split/2
118,0,0.934640522875817,CBLE,1,A13,covert,split/3
119,0,0.9326923076923077,CBLE,1,A13,covert,mix
120,0,0.8126159554730983,CBLE,2,A13,covert,overt
121,0,0.894,CBLE,2,A13,covert,covert
122,0,0.720486111111111,CBLE,2,A13,covert,split/1
123,0,0.7439703153988868,CBLE,2,A13,covert,split/2
124,0,0.7743055555555557,CBLE,2,A13,covert,split/3
125,0,0.88,CBLE,2,A13,covert,mix
126,0,0.8497217068645639,CBLE,3,A13,covert,overt
127,0,0.6940000000000002,CBLE,3,A13,covert,covert
128,0,0.6920000000000001,CBLE,3,A13,covert,split/1
129,0,0.8059999999999999,CBLE,3,A13,covert,split/2
130,0,0.7274305555555556,CBLE,3,A13,covert,split/3
131,0,0.9680000000000001,CBLE,3,A13,covert,mix
132,0,0.7091346153846154,CBLE,4,A13,covert,overt
133,0,0.8220000000000001,CBLE,4,A13,covert,covert
134,0,0.966,CBLE,4,A13,covert,split/1
135,0,0.7662337662337662,CBLE,4,A13,covert,split/2
136,0,0.8840970350404314,CBLE,4,A13,covert,split/3
137,0,0.8061002178649237,CBLE,4,A13,covert,mix
138,0,0.9110576923076924,CBLE,5,A13,covert,overt
139,0,0.792,CBLE,5,A13,covert,covert
140,0,0.8677884615384616,CBLE,5,A13,covert,split/1
141,0,0.7625272331154684,CBLE,5,A13,covert,split/2
142,0,0.8854337152209493,CBLE,5,A13,covert,split/3
143,0,0.7662337662337663,CBLE,5,A13,covert,mix
144,0,0.8213507625272332,wCBLE,0,A13,covert,overt
145,0,0.81,wCBLE,0,A13,covert,covert
146,0,0.8518518518518519,wCBLE,0,A13,covert,split/1
147,0,0.6770833333333334,wCBLE,0,A13,covert,split/2
148,0,0.8533653846153847,wCBLE,0,A13,covert,split/3
149,0,0.9496527777777777,wCBLE,0,A13,covert,mix
150,0,0.8641571194762685,wCBLE,1,A13,covert,overt
151,0,0.75,wCBLE,1,A13,covert,covert
152,0,0.8607407407407407,wCBLE,1,A13,covert,split/1
153,0,0.734375,wCBLE,1,A13,covert,split/2
154,0,0.8608837970540099,wCBLE,1,A13,covert,split/3
155,0,0.78125,wCBLE,1,A13,covert,mix
156,0,0.9487870619946092,wCBLE,2,A13,covert,overt
157,0,0.87,wCBLE,2,A13,covert,covert
158,0,0.8474945533769063,wCBLE,2,A13,covert,split/1
159,0,0.7475961538461539,wCBLE,2,A13,covert,split/2
160,0,0.9454545454545454,wCBLE,2,A13,covert,split/3
161,0,0.88,wCBLE,2,A13,covert,mix
162,0,0.746,wCBLE,3,A13,covert,overt
163,0,0.8500000000000001,wCBLE,3,A13,covert,covert
164,0,0.914,wCBLE,3,A13,covert,split/1
165,0,0.9919137466307277,wCBLE,3,A13,covert,split/2
166,0,0.8474074074074074,wCBLE,3,A13,covert,split/3
167,0,0.8197115384615384,wCBLE,3,A13,covert,mix
168,0,0.9514824797843666,wCBLE,4,A13,covert,overt
169,0,0.94,wCBLE,4,A13,covert,covert
170,0,0.8867102396514162,wCBLE,4,A13,covert,split/1
171,0,0.8472222222222222,wCBLE,4,A13,covert,split/2
172,0,0.775599128540305,wCBLE,4,A13,covert,split/3
173,0,0.9326145552560647,wCBLE,4,A13,covert,mix
174,0,0.7670807453416149,wCBLE,5,A13,covert,overt
175,0,0.756,wCBLE,5,A13,covert,covert
176,0,0.7235621521335807,wCBLE,5,A13,covert,split/1
177,0,0.8322440087145969,wCBLE,5,A13,covert,split/2
178,0,0.864,wCBLE,5,A13,covert,split/3
179,0,0.920673076923077,wCBLE,5,A13,covert,mix
180,0,0.8707037643207856,tLDA,0,A13,covert,overt
181,0,0.822,tLDA,0,A13,covert,covert
182,0,0.7570370370370371,tLDA,0,A13,covert,split/1
183,0,0.6423611111111112,tLDA,0,A13,covert,split/2
184,0,0.7959183673469388,tLDA,0,A13,covert,split/3
185,0,0.803921568627451,tLDA,0,A13,covert,mix
186,0,0.7142857142857143,tLDA,1,A13,covert,overt
187,0,0.8,tLDA,1,A13,covert,covert
188,0,0.8509615384615384,tLDA,1,A13,covert,split/1
189,0,0.7829313543599258,tLDA,1,A13,covert,split/2
190,0,0.95,tLDA,1,A13,covert,split/3
191,0,0.8819444444444444,tLDA,1,A13,covert,mix
192,0,0.8679245283018868,tLDA,2,A13,covert,overt
193,0,0.67,tLDA,2,A13,covert,covert
194,0,0.8191721132897603,tLDA,2,A13,covert,split/1
195,0,0.8494271685761048,tLDA,2,A13,covert,split/2
196,0,0.8453159041394336,tLDA,2,A13,covert,split/3
197,0,0.7735849056603774,tLDA,2,A13,covert,mix
198,0,0.9182692307692308,tLDA,3,A13,covert,overt
