,fit_time,score_time,test_score,subject,session,task,acquisition,run,processing,space,recording,split,description,condition,pipeline
40,1.2145395278930664,0.021027088165283203,0.7383720930232558,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
41,0.7372958660125732,0.014281272888183594,0.3401162790697675,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
42,1.1395165920257568,0.01866316795349121,0.6976744186046512,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
43,1.387108325958252,0.01937723159790039,0.8303571428571428,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
44,1.4053847789764404,0.11810898780822754,0.7589285714285714,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
45,1.012284755706787,0.01100611686706543,0.7589285714285714,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
46,1.3175508975982666,0.042906761169433594,0.7678571428571428,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
47,1.6805393695831299,0.027367591857910156,0.7441860465116279,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
48,1.0949714183807373,0.0275270938873291,0.7043189368770764,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
49,1.2185711860656738,0.011782169342041016,0.7574750830564784,PB01,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
50,1.4214539527893066,0.012715816497802734,0.9666666666666667,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
51,1.2084031105041504,0.02202129364013672,0.6805555555555556,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
52,1.2021167278289795,0.018180131912231445,0.8611111111111112,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
53,1.6929271221160889,0.018250226974487305,0.8527777777777777,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
54,1.1662209033966064,0.01271820068359375,0.9065656565656566,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
55,1.1151659488677979,0.04150271415710449,0.8712121212121211,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
56,1.4309375286102295,0.03279924392700195,0.9696969696969697,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
57,1.0835835933685303,0.011174201965332031,0.9595959595959596,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
58,0.9635508060455322,0.02635645866394043,0.9772727272727272,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
59,1.7967939376831055,0.03946685791015625,0.861111111111111,PB01,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
60,1.079512119293213,0.01865243911743164,0.6439393939393939,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
61,1.1214876174926758,0.02089977264404297,0.7626262626262627,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
62,1.1256048679351807,0.019070148468017578,0.8737373737373737,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
63,1.1079151630401611,0.021445512771606445,0.8920454545454545,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
64,1.2812559604644775,0.010876655578613281,0.8323863636363636,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
65,1.0425844192504883,0.03325796127319336,0.6278409090909091,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
66,1.2975564002990723,0.02400660514831543,0.8604651162790697,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
67,1.256913423538208,0.01670694351196289,0.883720930232558,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
68,1.3655569553375244,0.010350942611694336,0.7881136950904393,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
69,1.0738306045532227,0.048097848892211914,0.9095607235142119,PB02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
70,1.3997714519500732,0.010362625122070312,0.82687338501292,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
71,1.0442938804626465,0.009993553161621094,0.5891472868217054,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
72,0.9762709140777588,0.017677783966064453,0.6201550387596899,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
73,1.226874828338623,0.01047515869140625,0.5142118863049095,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
74,0.8936011791229248,0.024862051010131836,0.5891472868217054,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
75,1.2431914806365967,0.012211799621582031,0.7054263565891473,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
76,1.2716686725616455,0.018233060836791992,0.7819767441860466,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
77,1.4519178867340088,0.026156187057495117,0.8459302325581395,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
78,1.0913710594177246,0.01399683952331543,0.5174418604651163,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
79,1.013559341430664,0.037529706954956055,0.6243386243386244,PB02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
80,0.9863605499267578,0.03094339370727539,0.8636363636363635,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
81,1.1966230869293213,0.030283689498901367,0.7295454545454546,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
82,1.766603708267212,0.016856908798217773,0.8636363636363636,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
83,0.011310338973999023,0.0,,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
84,0.8909392356872559,0.026467323303222656,0.49242424242424243,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
85,1.349668025970459,0.010114192962646484,0.856060606060606,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
86,1.6672914028167725,0.053201913833618164,0.8465116279069768,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
87,1.1817240715026855,0.020850181579589844,0.8488372093023256,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
88,1.3403410911560059,0.043498992919921875,0.7255813953488373,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
89,1.2365520000457764,0.029369115829467773,0.7930232558139535,PB02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
90,0.3137836456298828,0.011979818344116211,0.5202020202020202,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
91,0.3467402458190918,0.01038360595703125,0.3383838383838384,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
92,0.35414671897888184,0.008889436721801758,0.5025252525252526,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
93,0.3558368682861328,0.010152339935302734,0.5580808080808081,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
94,0.3885674476623535,0.009221553802490234,0.6060606060606061,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
95,0.36346864700317383,0.009698629379272461,0.5,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
96,0.35947179794311523,0.013169288635253906,0.7196969696969697,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
97,0.442246675491333,0.009680747985839844,0.505050505050505,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
98,0.3372015953063965,0.009208202362060547,0.53125,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
99,0.35607385635375977,0.01010441780090332,0.4914772727272727,PB03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
100,0.35457587242126465,0.00937509536743164,0.6790123456790123,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
101,1.3763859272003174,0.009326934814453125,0.47160493827160493,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
102,1.4113705158233643,0.10140562057495117,0.47901234567901235,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
103,1.2891051769256592,0.04112529754638672,0.7166666666666667,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
104,1.0797243118286133,0.022019147872924805,0.6333333333333334,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
105,0.880267858505249,0.01018214225769043,0.5972222222222222,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
106,1.3926010131835938,0.019846439361572266,0.5194444444444445,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
107,1.3796029090881348,0.01780557632446289,0.6444444444444445,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
108,1.1741929054260254,0.011915445327758789,0.6161616161616162,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
109,1.303292989730835,0.01819586753845215,0.5631313131313131,PB03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
110,0.752997875213623,0.010312795639038086,0.5732323232323232,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
111,1.1117815971374512,0.018834829330444336,0.5353535353535354,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
112,1.2757234573364258,0.021255016326904297,0.39141414141414144,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
113,1.266106367111206,0.018146038055419922,0.5328282828282829,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
114,1.249969720840454,0.010593891143798828,0.4696969696969697,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
115,0.8944051265716553,0.010130167007446289,0.5227272727272727,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
116,1.1936640739440918,0.03400564193725586,0.5151515151515151,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
117,1.998161792755127,0.010688304901123047,0.606060606060606,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
118,1.4514880180358887,0.010874509811401367,0.29545454545454547,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
119,1.1965999603271484,0.0345301628112793,0.6563307493540051,PB03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
120,1.660386562347412,0.010985612869262695,0.8246913580246913,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
121,1.012587070465088,0.023307085037231445,0.8999999999999999,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
122,0.9723701477050781,0.014136791229248047,0.8333333333333334,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
123,1.311959981918335,0.012357473373413086,0.8611111111111112,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
124,1.0100176334381104,0.014944791793823242,0.8080808080808081,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
125,1.1232476234436035,0.010501384735107422,0.8358585858585859,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
126,1.4292867183685303,0.04302716255187988,0.6338383838383839,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
127,1.558464765548706,0.025444746017456055,0.8661616161616161,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
128,1.743603229522705,0.027149677276611328,0.8409090909090908,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
129,1.0026922225952148,0.011999130249023438,0.8737373737373737,PB04,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
130,1.0020055770874023,0.018375158309936523,0.4130434782608696,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
131,1.033750295639038,0.036223411560058594,0.4720496894409938,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
132,1.4603705406188965,0.016841411590576172,0.3043478260869565,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
133,1.366825819015503,0.011046409606933594,0.4638888888888889,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
134,1.1587061882019043,0.022624731063842773,0.5472222222222223,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
135,1.2193593978881836,0.011188030242919922,0.4861111111111111,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
136,1.491013765335083,0.022719144821166992,0.3638888888888889,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
137,1.8693809509277344,0.018532276153564453,0.6444444444444444,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
138,1.0515320301055908,0.023827314376831055,0.4555555555555555,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
139,1.543499231338501,0.018914461135864258,0.5555555555555556,PB04,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
140,1.0082542896270752,0.013431787490844727,0.7869318181818182,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
141,1.7498819828033447,0.033147573471069336,0.8863636363636364,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
142,1.210174322128296,0.022296428680419922,0.8693181818181819,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
143,1.3138346672058105,0.10611677169799805,0.9534883720930232,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
144,1.6904232501983643,0.015241146087646484,0.5012919896640826,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
145,1.6980962753295898,0.017956256866455078,0.8527131782945736,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
146,1.7412948608398438,0.036365509033203125,0.7080103359173127,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
147,1.5797464847564697,0.022647619247436523,0.877906976744186,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
148,1.3824405670166016,0.026416540145874023,0.9680232558139534,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
149,1.3142530918121338,0.021505117416381836,0.8197674418604651,PB04,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
150,0.9363880157470703,0.0240018367767334,0.4625322997416021,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
151,1.1159417629241943,0.010802268981933594,0.6124031007751938,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
152,1.1476998329162598,0.03992938995361328,0.6647727272727273,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
153,1.6010582447052002,0.031404972076416016,0.6761363636363636,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
154,1.1767053604125977,0.019675731658935547,0.9176136363636362,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
155,1.6026945114135742,0.016254425048828125,0.7102272727272727,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
156,1.3237290382385254,0.010560989379882812,0.6366279069767442,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
157,1.9100167751312256,0.009933710098266602,0.7558139534883721,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
158,1.1415109634399414,0.04125571250915527,0.8517441860465116,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
159,1.0900392532348633,0.01866006851196289,0.8401162790697674,PC02,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
160,1.5167014598846436,0.027795076370239258,0.6693121693121693,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
161,0.9787003993988037,0.02969670295715332,0.6746031746031746,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
162,1.2985661029815674,0.04508376121520996,0.4476744186046512,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
163,0.9943392276763916,0.010595083236694336,0.6773255813953488,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
164,0.9272127151489258,0.01729607582092285,0.40988372093023256,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
165,0.7822773456573486,0.011742353439331055,0.7122093023255814,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
166,1.1944918632507324,0.027163028717041016,0.6715116279069767,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
167,1.6138062477111816,0.010752439498901367,0.5581395348837209,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
168,1.2473337650299072,0.03949117660522461,0.5297619047619048,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
169,0.983527421951294,0.01019430160522461,0.5476190476190477,PC02,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
170,1.1515984535217285,0.010941505432128906,0.8395061728395061,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
171,1.1138477325439453,0.011137962341308594,0.6790123456790124,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
172,1.4534039497375488,0.024125337600708008,0.6271604938271604,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
173,1.3029758930206299,0.02283167839050293,0.7530864197530863,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
174,1.2019624710083008,0.036513328552246094,0.6567901234567901,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
175,1.5396487712860107,0.023114919662475586,0.7160493827160495,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
176,0.9509263038635254,0.010677337646484375,0.5656565656565656,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
177,1.295602798461914,0.0258486270904541,0.7525252525252525,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
178,0.9386451244354248,0.0233151912689209,0.6565656565656566,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
179,0.9550013542175293,0.03828907012939453,0.9166666666666666,PC02,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
180,0.2906489372253418,0.009333372116088867,0.625,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
181,0.35402369499206543,0.009624004364013672,0.762962962962963,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
182,0.3492412567138672,0.009574174880981445,0.5456790123456791,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
183,0.32724833488464355,0.011076211929321289,0.8222222222222222,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
184,0.3547663688659668,0.01216435432434082,0.3916666666666667,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
185,0.3240485191345215,0.009136676788330078,0.6611111111111111,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
186,0.32908129692077637,0.009313583374023438,0.7416666666666667,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
187,0.3219337463378906,0.00925302505493164,0.6055555555555555,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
188,0.3445448875427246,0.009276628494262695,0.6611111111111112,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
189,0.32843613624572754,0.011866092681884766,0.7194444444444443,PC03,01,cvsa,,,ica,,,,,overt,XDAWNCov+TS+LDA
190,0.3243584632873535,0.009305000305175781,0.44886363636363635,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
191,0.3243367671966553,0.013094186782836914,0.5880681818181819,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
192,0.3193018436431885,0.01631760597229004,0.5823863636363636,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
193,0.31522321701049805,0.011638402938842773,0.20454545454545453,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
194,0.3228757381439209,0.012021780014038086,0.7645348837209303,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
195,0.21277785301208496,0.011262655258178711,0.5174418604651163,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
196,0.34696149826049805,0.009364843368530273,0.6715116279069767,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
197,0.3214254379272461,0.012071847915649414,0.5755813953488372,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
198,0.3294527530670166,0.009227991104125977,0.31976744186046513,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
199,0.32923197746276855,0.009267091751098633,0.6918604651162791,PC03,01,cvsa,,,ica,,,,,covert,XDAWNCov+TS+LDA
200,0.3234426975250244,0.009538412094116211,0.6161616161616161,PC03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
201,0.226287841796875,0.008969306945800781,0.7828282828282828,PC03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
202,0.3338644504547119,0.009646415710449219,0.4545454545454545,PC03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
203,0.31806159019470215,0.009526968002319336,0.7171717171717171,PC03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
204,0.31566643714904785,0.00945138931274414,0.5883838383838383,PC03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
205,0.21547937393188477,0.009156465530395508,0.6792929292929293,PC03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
206,0.36347508430480957,0.009648799896240234,0.5965909090909092,PC03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
207,0.35034966468811035,0.009552955627441406,0.6124031007751938,PC03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
208,0.4280714988708496,0.02295970916748047,0.6718346253229974,PC03,01,cvsa,,,ica,,,,,free,XDAWNCov+TS+LDA
