,index,block,rank,F_tr,F_rt,log_loss,mse,nmse,dataset,subject,session
85,5,6,"(1, 1, 1)",0.00042744263420763806,0.11046222240990085,0.13764165343487866,0.7207379247582388,0.7207379247582385,BNCI2014-001,5,0train
86,6,7,"(2, 2, 2)",0.0004383515066465836,0.12101624588244565,0.1354465526037675,0.7164444593146722,0.7164444593146718,BNCI2014-001,5,0train
87,7,8,"(4, 4, 4)",0.00044080807828064905,0.14078182884168933,0.11079998883971462,0.6996842385928392,0.6996842385928389,BNCI2014-001,5,0train
88,8,9,"(1, 1, 1)",0.0004447089882123295,0.14463793884592244,0.10108248782832685,0.6990354789699953,0.699035478969995,BNCI2014-001,5,0train
89,9,10,"(16, 4, 16)",0.000214583537454539,0.33343251884631603,0.00451866930088574,0.4530617724146114,0.45306177241461115,BNCI2014-001,5,0train
90,0,1,"(22, 4, 16)",9.33345126263401e-05,0.2335671540441903,0.00044142949282370683,1.7348152390161197e-06,1.7348152390161188e-06,BNCI2014-001,5,1test
91,1,2,"(4, 4, 4)",9.333452320694862e-05,0.24266232869805154,0.0007699883248417041,1.6954846343505296e-06,1.6954846343505288e-06,BNCI2014-001,5,1test
92,2,3,"(16, 4, 16)",9.333454851695989e-05,0.3861014844403866,5.723495624368218e-07,7.84914734988232e-07,7.849147349882317e-07,BNCI2014-001,5,1test
93,3,4,"(1, 1, 1)",9.333454882162442e-05,0.3862403287021691,7.167416033888036e-07,7.811701555116342e-07,7.811701555116339e-07,BNCI2014-001,5,1test
94,4,5,"(22, 4, 16)",9.333453199276466e-05,0.5806201865011904,5.683844600673509e-12,6.498700129348795e-12,6.498700129348792e-12,BNCI2014-001,5,1test
95,5,6,"(1, 1, 1)",9.33345319927712e-05,0.5807576952902173,4.60082281058176e-12,6.489687880364965e-12,6.489687880364962e-12,BNCI2014-001,5,1test
96,6,7,"(4, 4, 4)",9.333453199281236e-05,0.589557160697937,1.2432608956042701e-12,6.31620039632834e-12,6.316200396328338e-12,BNCI2014-001,5,1test
97,7,8,"(2, 2, 2)",9.333453199282231e-05,0.5906569443419827,1.1416778018257253e-12,6.281341295214827e-12,6.281341295214824e-12,BNCI2014-001,5,1test
98,8,9,"(4, 4, 4)",9.333453199286606e-05,0.5994540515445743,1.3010426069967493e-13,6.033489816323069e-12,6.033489816323067e-12,BNCI2014-001,5,1test
99,9,10,"(1, 1, 1)",9.3334531992873e-05,0.5995914902067078,1.360462668462028e-13,6.024651934797476e-12,6.024651934797474e-12,BNCI2014-001,5,1test
100,0,1,"(8, 4, 8)",0.00048745524530004793,0.08866976229886807,0.2740435529382456,0.7873815163554064,0.7873815163554065,BNCI2014-001,6,0train
101,1,2,"(4, 4, 4)",0.0005033063899985646,0.11676064917289172,0.21135635374847492,0.7751874353058338,0.7751874353058339,BNCI2014-001,6,0train
102,2,3,"(22, 4, 16)",0.00011988323777086424,0.32341567078074174,2.7610733177769556e-05,2.9174775613573605e-06,2.917477561357361e-06,BNCI2014-001,6,0train
103,3,4,"(22, 4, 16)",0.00011988319396840135,0.559943158956244,6.225797924472795e-09,9.753792325279882e-12,9.753792325279884e-12,BNCI2014-001,6,0train
104,4,5,"(2, 2, 2)",0.00011988319396850087,0.5612771396853156,7.4097886449358625e-09,9.587489229343378e-12,9.58748922934338e-12,BNCI2014-001,6,0train
105,5,6,"(4, 4, 4)",0.00011988319396859038,0.5719465205604368,8.158999859209076e-09,9.319569696616127e-12,9.319569696616129e-12,BNCI2014-001,6,0train
106,6,7,"(2, 2, 2)",0.000119883193968604,0.573279891474697,8.784896471868382e-09,9.29211827651619e-12,9.292118276516191e-12,BNCI2014-001,6,0train
107,7,8,"(1, 1, 1)",0.00011988319396861906,0.5734465582147077,6.471503132101198e-09,9.273942162918419e-12,9.27394216291842e-12,BNCI2014-001,6,0train
