,block,rank,fold,train_score,val_score,n_features,test_score,dataset,subject,session
368,3,"(2, 2, 2)",3,0.9836956521739131,0.4782608695652174,1034,0.5,BNCI2014-001,4,1test
369,3,"(2, 2, 2)",4,0.9565217391304348,0.4782608695652174,1034,0.3620689655172414,BNCI2014-001,4,1test
370,4,"(8, 4, 8)",0,0.9782608695652174,0.5,1290,0.4482758620689655,BNCI2014-001,4,1test
371,4,"(8, 4, 8)",1,0.9836956521739131,0.6086956521739131,1290,0.43103448275862066,BNCI2014-001,4,1test
372,4,"(8, 4, 8)",2,1.0,0.5217391304347826,1290,0.4482758620689655,BNCI2014-001,4,1test
373,4,"(8, 4, 8)",3,0.9782608695652174,0.5217391304347826,1290,0.5,BNCI2014-001,4,1test
374,4,"(8, 4, 8)",4,0.9782608695652174,0.41304347826086957,1290,0.43103448275862066,BNCI2014-001,4,1test
375,5,"(1, 1, 1)",0,0.9836956521739131,0.41304347826086957,1291,0.43103448275862066,BNCI2014-001,4,1test
376,5,"(1, 1, 1)",1,0.9836956521739131,0.5652173913043478,1291,0.43103448275862066,BNCI2014-001,4,1test
377,5,"(1, 1, 1)",2,1.0,0.5434782608695652,1291,0.5344827586206896,BNCI2014-001,4,1test
378,5,"(1, 1, 1)",3,0.9836956521739131,0.5,1291,0.46551724137931033,BNCI2014-001,4,1test
379,5,"(1, 1, 1)",4,0.9728260869565217,0.45652173913043476,1291,0.41379310344827586,BNCI2014-001,4,1test
380,6,"(4, 4, 4)",0,1.0,0.3695652173913043,1355,0.41379310344827586,BNCI2014-001,4,1test
381,6,"(4, 4, 4)",1,0.9836956521739131,0.6086956521739131,1355,0.5172413793103449,BNCI2014-001,4,1test
382,6,"(4, 4, 4)",2,0.9945652173913043,0.5,1355,0.5344827586206896,BNCI2014-001,4,1test
383,6,"(4, 4, 4)",3,0.9891304347826086,0.5,1355,0.46551724137931033,BNCI2014-001,4,1test
384,6,"(4, 4, 4)",4,0.9891304347826086,0.45652173913043476,1355,0.46551724137931033,BNCI2014-001,4,1test
385,7,"(1, 1, 1)",0,0.9945652173913043,0.41304347826086957,1356,0.41379310344827586,BNCI2014-001,4,1test
386,7,"(1, 1, 1)",1,0.9891304347826086,0.5652173913043478,1356,0.5344827586206896,BNCI2014-001,4,1test
387,7,"(1, 1, 1)",2,1.0,0.5,1356,0.43103448275862066,BNCI2014-001,4,1test
388,7,"(1, 1, 1)",3,0.9945652173913043,0.4782608695652174,1356,0.5344827586206896,BNCI2014-001,4,1test
389,7,"(1, 1, 1)",4,0.9945652173913043,0.4782608695652174,1356,0.4482758620689655,BNCI2014-001,4,1test
