,block,rank,fold,train_score,val_score,n_features,test_score,dataset,subject,session
419,3,"(1, 1)",4,0.915296378968254,0.7623015873015873,70,0.7814920634920636,BNCI2015-003,1,0
420,4,"(1, 1)",0,0.9154017857142857,0.8049107142857143,71,0.7723809523809524,BNCI2015-003,1,0
421,4,"(1, 1)",1,0.9134548611111111,0.7825396825396825,71,0.7825396825396825,BNCI2015-003,1,0
422,4,"(1, 1)",2,0.9242962549603174,0.710515873015873,71,0.7970158730158731,BNCI2015-003,1,0
423,4,"(1, 1)",3,0.9087363591269841,0.7629960317460318,71,0.7677777777777778,BNCI2015-003,1,0
424,4,"(1, 1)",4,0.9263547867063492,0.7692956349206349,71,0.7825714285714286,BNCI2015-003,1,0
425,5,"(8, 39)",0,0.9192057291666668,0.8055059523809525,383,0.7769206349206349,BNCI2015-003,1,0
426,5,"(8, 39)",1,0.917218501984127,0.7856150793650793,383,0.8031111111111111,BNCI2015-003,1,0
427,5,"(8, 39)",2,0.9220517113095238,0.7072916666666667,383,0.7921904761904761,BNCI2015-003,1,0
428,5,"(8, 39)",3,0.9124131944444445,0.7484623015873015,383,0.7642539682539683,BNCI2015-003,1,0
429,5,"(8, 39)",4,0.9296409970238095,0.7720238095238094,383,0.7893333333333333,BNCI2015-003,1,0
430,6,"(8, 39)",0,0.9199249751984128,0.8119047619047619,695,0.7991428571428572,BNCI2015-003,1,0
431,6,"(8, 39)",1,0.9196056547619047,0.7856150793650793,695,0.824031746031746,BNCI2015-003,1,0
432,6,"(8, 39)",2,0.9243148561507937,0.7054563492063493,695,0.8065079365079365,BNCI2015-003,1,0
433,6,"(8, 39)",3,0.9113219246031745,0.7458829365079365,695,0.7644444444444444,BNCI2015-003,1,0
434,6,"(8, 39)",4,0.9339254712301588,0.7822420634920635,695,0.8071746031746032,BNCI2015-003,1,0
435,7,"(8, 39)",0,0.9223555307539683,0.8248015873015873,1007,0.8076825396825397,BNCI2015-003,1,0
436,7,"(8, 39)",1,0.9214223710317461,0.7890873015873017,1007,0.8343174603174602,BNCI2015-003,1,0
437,7,"(8, 39)",2,0.9263981894841271,0.7083333333333333,1007,0.8017777777777778,BNCI2015-003,1,0
438,7,"(8, 39)",3,0.9150297619047619,0.7331349206349207,1007,0.7592380952380953,BNCI2015-003,1,0
439,7,"(8, 39)",4,0.9341362847222223,0.7737103174603174,1007,0.8158095238095238,BNCI2015-003,1,0
440,8,"(4, 4)",0,0.9244233630952381,0.8234126984126984,1023,0.8135873015873016,BNCI2015-003,1,0
441,8,"(4, 4)",1,0.919859871031746,0.7815972222222222,1023,0.8340634920634921,BNCI2015-003,1,0
442,8,"(4, 4)",2,0.928484623015873,0.7048611111111112,1023,0.795079365079365,BNCI2015-003,1,0
443,8,"(4, 4)",3,0.9160590277777777,0.738343253968254,1023,0.766984126984127,BNCI2015-003,1,0
444,8,"(4, 4)",4,0.9352368551587301,0.7637400793650793,1023,0.8119047619047619,BNCI2015-003,1,0
445,9,"(8, 16)",0,0.9261563740079365,0.8270833333333334,1151,0.8023174603174603,BNCI2015-003,1,0
446,9,"(8, 16)",1,0.9209356398809523,0.7853174603174604,1151,0.8382539682539681,BNCI2015-003,1,0
447,9,"(8, 16)",2,0.9298394097222222,0.7019345238095238,1151,0.7841587301587302,BNCI2015-003,1,0
448,9,"(8, 16)",3,0.9201109871031746,0.7307539682539683,1151,0.777968253968254,BNCI2015-003,1,0
449,9,"(8, 16)",4,0.9350756448412698,0.7508928571428571,1151,0.7921587301587301,BNCI2015-003,1,0
450,0,"(1, 1)",0,0.9522166418650794,0.9034722222222221,1,0.9636507936507936,BNCI2015-003,2,0
451,0,"(1, 1)",1,0.945765128968254,0.9291170634920636,1,0.9590158730158731,BNCI2015-003,2,0
452,0,"(1, 1)",2,0.9493024553571429,0.9106150793650793,1,0.9626031746031746,BNCI2015-003,2,0
453,0,"(1, 1)",3,0.9433748759920635,0.950892857142857,1,0.9663174603174604,BNCI2015-003,2,0
454,0,"(1, 1)",4,0.947305927579365,0.9226190476190477,1,0.9583492063492064,BNCI2015-003,2,0
455,1,"(1, 1)",0,0.9665953621031746,0.9105158730158731,2,0.9518730158730159,BNCI2015-003,2,0
456,1,"(1, 1)",1,0.9596664186507936,0.9425099206349206,2,0.9445079365079365,BNCI2015-003,2,0
457,1,"(1, 1)",2,0.9633184523809524,0.940029761904762,2,0.9534285714285714,BNCI2015-003,2,0
458,1,"(1, 1)",3,0.9631231398809524,0.9555555555555555,2,0.9537142857142857,BNCI2015-003,2,0
459,1,"(1, 1)",4,0.9652126736111112,0.9084821428571429,2,0.9382539682539682,BNCI2015-003,2,0
460,2,"(4, 4)",0,0.9741040426587302,0.9136904761904762,18,0.9499047619047619,BNCI2015-003,2,0
461,2,"(4, 4)",1,0.9691623263888889,0.9284722222222223,18,0.9432380952380952,BNCI2015-003,2,0
462,2,"(4, 4)",2,0.9709418402777777,0.9327380952380953,18,0.9444761904761905,BNCI2015-003,2,0
463,2,"(4, 4)",3,0.9691964285714286,0.9597718253968253,18,0.9542539682539682,BNCI2015-003,2,0
464,2,"(4, 4)",4,0.9715060763888889,0.9203869047619048,18,0.9438412698412698,BNCI2015-003,2,0
465,3,"(8, 8)",0,0.978329613095238,0.908531746031746,82,0.9448888888888889,BNCI2015-003,2,0
466,3,"(8, 8)",1,0.970786830357143,0.9187996031746032,82,0.940063492063492,BNCI2015-003,2,0
467,3,"(8, 8)",2,0.9730840773809524,0.9330853174603175,82,0.9416190476190476,BNCI2015-003,2,0
468,3,"(8, 8)",3,0.9729228670634921,0.9513392857142857,82,0.9476507936507936,BNCI2015-003,2,0
469,3,"(8, 8)",4,0.9724888392857143,0.9164682539682539,82,0.9410158730158731,BNCI2015-003,2,0
470,4,"(2, 2)",0,0.9799386160714286,0.9166170634920634,86,0.9458730158730159,BNCI2015-003,2,0
471,4,"(2, 2)",1,0.9719742063492064,0.9177579365079365,86,0.9385714285714287,BNCI2015-003,2,0
472,4,"(2, 2)",2,0.9742373511904763,0.926686507936508,86,0.937904761904762,BNCI2015-003,2,0
473,4,"(2, 2)",3,0.9747705853174603,0.9440972222222223,86,0.9515238095238094,BNCI2015-003,2,0
474,4,"(2, 2)",4,0.9720765128968254,0.920436507936508,86,0.9401269841269841,BNCI2015-003,2,0
475,5,"(8, 39)",0,0.9820591517857142,0.9112103174603176,398,0.9510476190476191,BNCI2015-003,2,0
476,5,"(8, 39)",1,0.9719773065476192,0.9204365079365079,398,0.9368571428571428,BNCI2015-003,2,0
477,5,"(8, 39)",2,0.9736328125,0.9296626984126984,398,0.9449206349206349,BNCI2015-003,2,0
478,5,"(8, 39)",3,0.9718998015873016,0.936954365079365,398,0.9563809523809523,BNCI2015-003,2,0
479,5,"(8, 39)",4,0.972336929563492,0.9227678571428571,398,0.9402857142857144,BNCI2015-003,2,0
480,6,"(2, 2)",0,0.9827628968253967,0.9053075396825396,402,0.9500952380952381,BNCI2015-003,2,0
481,6,"(2, 2)",1,0.9721912202380952,0.9202876984126984,402,0.9365396825396826,BNCI2015-003,2,0
482,6,"(2, 2)",2,0.9759176587301588,0.9241071428571429,402,0.9395873015873015,BNCI2015-003,2,0
483,6,"(2, 2)",3,0.9728484623015873,0.9378968253968253,402,0.9544126984126984,BNCI2015-003,2,0
484,6,"(2, 2)",4,0.9727523561507937,0.9302083333333333,402,0.939015873015873,BNCI2015-003,2,0
485,7,"(8, 39)",0,0.9835317460317461,0.9034226190476191,714,0.9488253968253968,BNCI2015-003,2,0
486,7,"(8, 39)",1,0.9721602182539683,0.920436507936508,714,0.9353015873015873,BNCI2015-003,2,0
487,7,"(8, 39)",2,0.9760912698412698,0.9247023809523809,714,0.9389206349206349,BNCI2015-003,2,0
488,7,"(8, 39)",3,0.9734343998015873,0.9359623015873015,714,0.9538412698412698,BNCI2015-003,2,0
489,7,"(8, 39)",4,0.9727771577380953,0.9264880952380953,714,0.9363492063492064,BNCI2015-003,2,0
490,8,"(8, 39)",0,0.9836743551587301,0.8996527777777777,1026,0.9497142857142857,BNCI2015-003,2,0
491,8,"(8, 39)",1,0.9734312996031745,0.9205357142857142,1026,0.9386666666666666,BNCI2015-003,2,0
492,8,"(8, 39)",2,0.9763268849206348,0.9254464285714286,1026,0.9376190476190477,BNCI2015-003,2,0
493,8,"(8, 39)",3,0.9747922867063492,0.936954365079365,1026,0.9522222222222222,BNCI2015-003,2,0
494,8,"(8, 39)",4,0.9732514880952381,0.9273313492063493,1026,0.9372063492063494,BNCI2015-003,2,0
495,9,"(1, 1)",0,0.9838696676587301,0.8983134920634921,1027,0.9508888888888889,BNCI2015-003,2,0
496,9,"(1, 1)",1,0.9734375,0.9200396825396826,1027,0.940063492063492,BNCI2015-003,2,0
497,9,"(1, 1)",2,0.9749348958333333,0.9258432539682538,1027,0.9364761904761905,BNCI2015-003,2,0
498,9,"(1, 1)",3,0.9749069940476189,0.9301091269841271,1027,0.948984126984127,BNCI2015-003,2,0
499,9,"(1, 1)",4,0.9735801091269841,0.9287698412698413,1027,0.9388571428571428,BNCI2015-003,2,0
