,block,rank,fold,train_score,val_score,n_features,test_score,dataset,subject,session
541,8,"(3, 4, 8)",1,0.974025974025974,0.631578947368421,515,0.5833333333333334,BNCI2014-004,3,0train
542,8,"(3, 4, 8)",2,0.987012987012987,0.47368421052631576,515,0.4583333333333333,BNCI2014-004,3,0train
543,8,"(3, 4, 8)",3,0.948051948051948,0.47368421052631576,515,0.3333333333333333,BNCI2014-004,3,0train
544,8,"(3, 4, 8)",4,0.974025974025974,0.7368421052631579,515,0.5,BNCI2014-004,3,0train
545,9,"(2, 2, 2)",0,0.9736842105263158,0.5,523,0.5,BNCI2014-004,3,0train
546,9,"(2, 2, 2)",1,0.974025974025974,0.6842105263157895,523,0.5833333333333334,BNCI2014-004,3,0train
547,9,"(2, 2, 2)",2,0.987012987012987,0.42105263157894735,523,0.5416666666666666,BNCI2014-004,3,0train
548,9,"(2, 2, 2)",3,0.935064935064935,0.42105263157894735,523,0.3333333333333333,BNCI2014-004,3,0train
549,9,"(2, 2, 2)",4,0.948051948051948,0.7368421052631579,523,0.5,BNCI2014-004,3,0train
550,0,"(1, 1, 1)",0,0.8552631578947368,0.55,1,0.5,BNCI2014-004,3,1train
551,0,"(1, 1, 1)",1,0.8571428571428571,0.631578947368421,1,0.5416666666666666,BNCI2014-004,3,1train
552,0,"(1, 1, 1)",2,0.8051948051948052,0.7368421052631579,1,0.4583333333333333,BNCI2014-004,3,1train
553,0,"(1, 1, 1)",3,0.8181818181818182,0.6842105263157895,1,0.4583333333333333,BNCI2014-004,3,1train
554,0,"(1, 1, 1)",4,0.8571428571428571,0.6842105263157895,1,0.5,BNCI2014-004,3,1train
555,1,"(1, 1, 1)",0,0.9736842105263158,0.5,2,0.375,BNCI2014-004,3,1train
556,1,"(1, 1, 1)",1,0.8961038961038961,0.7368421052631579,2,0.5,BNCI2014-004,3,1train
557,1,"(1, 1, 1)",2,0.8701298701298701,0.6842105263157895,2,0.5,BNCI2014-004,3,1train
558,1,"(1, 1, 1)",3,0.8831168831168831,0.7368421052631579,2,0.4166666666666667,BNCI2014-004,3,1train
559,1,"(1, 1, 1)",4,0.8831168831168831,0.7368421052631579,2,0.5,BNCI2014-004,3,1train
560,2,"(2, 2, 2)",0,0.9605263157894737,0.45,10,0.5416666666666666,BNCI2014-004,3,1train
561,2,"(2, 2, 2)",1,0.922077922077922,0.6842105263157895,10,0.5416666666666666,BNCI2014-004,3,1train
562,2,"(2, 2, 2)",2,0.9090909090909091,0.6842105263157895,10,0.5,BNCI2014-004,3,1train
563,2,"(2, 2, 2)",3,0.9090909090909091,0.8421052631578947,10,0.5,BNCI2014-004,3,1train
564,2,"(2, 2, 2)",4,0.948051948051948,0.6842105263157895,10,0.4166666666666667,BNCI2014-004,3,1train
565,3,"(2, 2, 2)",0,0.9736842105263158,0.55,18,0.4166666666666667,BNCI2014-004,3,1train
566,3,"(2, 2, 2)",1,0.961038961038961,0.5789473684210527,18,0.5,BNCI2014-004,3,1train
567,3,"(2, 2, 2)",2,0.8961038961038961,0.6842105263157895,18,0.5416666666666666,BNCI2014-004,3,1train
568,3,"(2, 2, 2)",3,0.922077922077922,0.7894736842105263,18,0.4583333333333333,BNCI2014-004,3,1train
569,3,"(2, 2, 2)",4,0.961038961038961,0.6842105263157895,18,0.4166666666666667,BNCI2014-004,3,1train
570,4,"(3, 4, 4)",0,0.9736842105263158,0.5,66,0.4583333333333333,BNCI2014-004,3,1train
571,4,"(3, 4, 4)",1,0.961038961038961,0.5263157894736842,66,0.4166666666666667,BNCI2014-004,3,1train
572,4,"(3, 4, 4)",2,0.9090909090909091,0.631578947368421,66,0.625,BNCI2014-004,3,1train
573,4,"(3, 4, 4)",3,0.935064935064935,0.8421052631578947,66,0.4583333333333333,BNCI2014-004,3,1train
574,4,"(3, 4, 4)",4,0.974025974025974,0.6842105263157895,66,0.4166666666666667,BNCI2014-004,3,1train
575,5,"(1, 1, 1)",0,0.9868421052631579,0.45,67,0.4583333333333333,BNCI2014-004,3,1train
576,5,"(1, 1, 1)",1,0.974025974025974,0.631578947368421,67,0.4583333333333333,BNCI2014-004,3,1train
577,5,"(1, 1, 1)",2,0.935064935064935,0.6842105263157895,67,0.5833333333333334,BNCI2014-004,3,1train
578,5,"(1, 1, 1)",3,0.948051948051948,0.6842105263157895,67,0.5416666666666666,BNCI2014-004,3,1train
579,5,"(1, 1, 1)",4,0.961038961038961,0.631578947368421,67,0.4583333333333333,BNCI2014-004,3,1train
580,6,"(1, 1, 1)",0,0.9736842105263158,0.5,68,0.5,BNCI2014-004,3,1train
581,6,"(1, 1, 1)",1,0.987012987012987,0.5789473684210527,68,0.4583333333333333,BNCI2014-004,3,1train
582,6,"(1, 1, 1)",2,0.948051948051948,0.6842105263157895,68,0.5833333333333334,BNCI2014-004,3,1train
583,6,"(1, 1, 1)",3,0.961038961038961,0.5789473684210527,68,0.5,BNCI2014-004,3,1train
584,6,"(1, 1, 1)",4,0.961038961038961,0.6842105263157895,68,0.4583333333333333,BNCI2014-004,3,1train
585,7,"(1, 1, 1)",0,0.9868421052631579,0.55,69,0.5833333333333334,BNCI2014-004,3,1train
586,7,"(1, 1, 1)",1,0.987012987012987,0.5789473684210527,69,0.4583333333333333,BNCI2014-004,3,1train
587,7,"(1, 1, 1)",2,0.961038961038961,0.7368421052631579,69,0.5833333333333334,BNCI2014-004,3,1train
588,7,"(1, 1, 1)",3,0.974025974025974,0.5789473684210527,69,0.5,BNCI2014-004,3,1train
589,7,"(1, 1, 1)",4,0.961038961038961,0.6842105263157895,69,0.4583333333333333,BNCI2014-004,3,1train
590,8,"(1, 1, 1)",0,0.9868421052631579,0.45,70,0.5416666666666666,BNCI2014-004,3,1train
591,8,"(1, 1, 1)",1,0.987012987012987,0.5789473684210527,70,0.4583333333333333,BNCI2014-004,3,1train
592,8,"(1, 1, 1)",2,0.961038961038961,0.7368421052631579,70,0.5833333333333334,BNCI2014-004,3,1train
593,8,"(1, 1, 1)",3,0.974025974025974,0.5789473684210527,70,0.4583333333333333,BNCI2014-004,3,1train
594,8,"(1, 1, 1)",4,0.974025974025974,0.6842105263157895,70,0.4583333333333333,BNCI2014-004,3,1train
595,9,"(1, 1, 1)",0,0.9868421052631579,0.4,71,0.5416666666666666,BNCI2014-004,3,1train
596,9,"(1, 1, 1)",1,1.0,0.631578947368421,71,0.5416666666666666,BNCI2014-004,3,1train
597,9,"(1, 1, 1)",2,0.961038961038961,0.7368421052631579,71,0.5416666666666666,BNCI2014-004,3,1train
598,9,"(1, 1, 1)",3,0.974025974025974,0.5789473684210527,71,0.5,BNCI2014-004,3,1train
599,9,"(1, 1, 1)",4,0.974025974025974,0.7368421052631579,71,0.4583333333333333,BNCI2014-004,3,1train
600,0,"(3, 4, 18)",0,0.7254901960784313,0.5,216,0.6875,BNCI2014-004,3,2train
601,0,"(3, 4, 18)",1,0.8431372549019608,0.5384615384615384,216,0.5,BNCI2014-004,3,2train
602,0,"(3, 4, 18)",2,0.8137254901960784,0.5769230769230769,216,0.65625,BNCI2014-004,3,2train
603,0,"(3, 4, 18)",3,0.8252427184466019,0.4,216,0.59375,BNCI2014-004,3,2train
604,0,"(3, 4, 18)",4,0.7669902912621359,0.64,216,0.6875,BNCI2014-004,3,2train
605,1,"(3, 4, 16)",0,0.8431372549019608,0.5384615384615384,408,0.6875,BNCI2014-004,3,2train
606,1,"(3, 4, 16)",1,0.9019607843137255,0.5769230769230769,408,0.53125,BNCI2014-004,3,2train
607,1,"(3, 4, 16)",2,0.8725490196078431,0.5,408,0.71875,BNCI2014-004,3,2train
608,1,"(3, 4, 16)",3,0.883495145631068,0.52,408,0.6875,BNCI2014-004,3,2train
609,1,"(3, 4, 16)",4,0.8446601941747572,0.64,408,0.625,BNCI2014-004,3,2train
610,2,"(3, 4, 18)",0,0.9215686274509803,0.6923076923076923,624,0.625,BNCI2014-004,3,2train
611,2,"(3, 4, 18)",1,0.9019607843137255,0.6153846153846154,624,0.5625,BNCI2014-004,3,2train
612,2,"(3, 4, 18)",2,0.8823529411764706,0.5,624,0.65625,BNCI2014-004,3,2train
613,2,"(3, 4, 18)",3,0.9029126213592233,0.48,624,0.71875,BNCI2014-004,3,2train
614,2,"(3, 4, 18)",4,0.8932038834951457,0.56,624,0.625,BNCI2014-004,3,2train
615,3,"(3, 4, 4)",0,0.9019607843137255,0.6923076923076923,672,0.65625,BNCI2014-004,3,2train
616,3,"(3, 4, 4)",1,0.9313725490196079,0.5769230769230769,672,0.5625,BNCI2014-004,3,2train
617,3,"(3, 4, 4)",2,0.8725490196078431,0.5,672,0.53125,BNCI2014-004,3,2train
618,3,"(3, 4, 4)",3,0.8932038834951457,0.56,672,0.65625,BNCI2014-004,3,2train
619,3,"(3, 4, 4)",4,0.9029126213592233,0.56,672,0.59375,BNCI2014-004,3,2train
620,4,"(3, 4, 4)",0,0.9313725490196079,0.6538461538461539,720,0.6875,BNCI2014-004,3,2train
621,4,"(3, 4, 4)",1,0.9313725490196079,0.5769230769230769,720,0.53125,BNCI2014-004,3,2train
622,4,"(3, 4, 4)",2,0.9019607843137255,0.5,720,0.53125,BNCI2014-004,3,2train
623,4,"(3, 4, 4)",3,0.912621359223301,0.72,720,0.65625,BNCI2014-004,3,2train
624,4,"(3, 4, 4)",4,0.9029126213592233,0.6,720,0.625,BNCI2014-004,3,2train
625,5,"(3, 4, 8)",0,0.9509803921568627,0.6153846153846154,816,0.6875,BNCI2014-004,3,2train
626,5,"(3, 4, 8)",1,0.9411764705882353,0.5384615384615384,816,0.5,BNCI2014-004,3,2train
627,5,"(3, 4, 8)",2,0.9215686274509803,0.5,816,0.59375,BNCI2014-004,3,2train
628,5,"(3, 4, 8)",3,0.9320388349514563,0.72,816,0.65625,BNCI2014-004,3,2train
629,5,"(3, 4, 8)",4,0.912621359223301,0.64,816,0.59375,BNCI2014-004,3,2train
630,6,"(3, 4, 16)",0,0.9313725490196079,0.6153846153846154,1008,0.6875,BNCI2014-004,3,2train
631,6,"(3, 4, 16)",1,0.9411764705882353,0.5384615384615384,1008,0.53125,BNCI2014-004,3,2train
632,6,"(3, 4, 16)",2,0.9411764705882353,0.5,1008,0.53125,BNCI2014-004,3,2train
633,6,"(3, 4, 16)",3,0.941747572815534,0.72,1008,0.65625,BNCI2014-004,3,2train
634,6,"(3, 4, 16)",4,0.9029126213592233,0.64,1008,0.59375,BNCI2014-004,3,2train
635,7,"(1, 1, 1)",0,0.9313725490196079,0.6153846153846154,1009,0.6875,BNCI2014-004,3,2train
636,7,"(1, 1, 1)",1,0.9411764705882353,0.5384615384615384,1009,0.5,BNCI2014-004,3,2train
637,7,"(1, 1, 1)",2,0.9411764705882353,0.5,1009,0.5625,BNCI2014-004,3,2train
638,7,"(1, 1, 1)",3,0.9514563106796117,0.72,1009,0.65625,BNCI2014-004,3,2train
639,7,"(1, 1, 1)",4,0.9029126213592233,0.64,1009,0.59375,BNCI2014-004,3,2train
640,8,"(1, 1, 1)",0,0.9411764705882353,0.6153846153846154,1010,0.6875,BNCI2014-004,3,2train
641,8,"(1, 1, 1)",1,0.9411764705882353,0.5769230769230769,1010,0.5,BNCI2014-004,3,2train
642,8,"(1, 1, 1)",2,0.9411764705882353,0.5,1010,0.59375,BNCI2014-004,3,2train
643,8,"(1, 1, 1)",3,0.9514563106796117,0.72,1010,0.6875,BNCI2014-004,3,2train
644,8,"(1, 1, 1)",4,0.9029126213592233,0.64,1010,0.59375,BNCI2014-004,3,2train
645,9,"(3, 4, 16)",0,0.9607843137254902,0.6538461538461539,1202,0.6875,BNCI2014-004,3,2train
646,9,"(3, 4, 16)",1,0.9411764705882353,0.5769230769230769,1202,0.5,BNCI2014-004,3,2train
647,9,"(3, 4, 16)",2,0.9705882352941176,0.46153846153846156,1202,0.53125,BNCI2014-004,3,2train
648,9,"(3, 4, 16)",3,0.9514563106796117,0.76,1202,0.65625,BNCI2014-004,3,2train
649,9,"(3, 4, 16)",4,0.912621359223301,0.64,1202,0.5625,BNCI2014-004,3,2train
650,0,"(1, 1, 1)",0,0.6764705882352942,0.6153846153846154,1,0.65625,BNCI2014-004,3,3test
651,0,"(1, 1, 1)",1,0.7156862745098039,0.5,1,0.4375,BNCI2014-004,3,3test
652,0,"(1, 1, 1)",2,0.6862745098039216,0.6153846153846154,1,0.65625,BNCI2014-004,3,3test
653,0,"(1, 1, 1)",3,0.7281553398058253,0.52,1,0.65625,BNCI2014-004,3,3test
654,0,"(1, 1, 1)",4,0.8252427184466019,0.4,1,0.46875,BNCI2014-004,3,3test
655,1,"(1, 1, 1)",0,0.8333333333333334,0.5384615384615384,2,0.5625,BNCI2014-004,3,3test
656,1,"(1, 1, 1)",1,0.7745098039215687,0.5384615384615384,2,0.59375,BNCI2014-004,3,3test
657,1,"(1, 1, 1)",2,0.8137254901960784,0.6538461538461539,2,0.5,BNCI2014-004,3,3test
658,1,"(1, 1, 1)",3,0.8155339805825242,0.52,2,0.5625,BNCI2014-004,3,3test
659,1,"(1, 1, 1)",4,0.8640776699029126,0.44,2,0.59375,BNCI2014-004,3,3test
660,2,"(1, 1, 1)",0,0.8431372549019608,0.5384615384615384,3,0.625,BNCI2014-004,3,3test
661,2,"(1, 1, 1)",1,0.7941176470588235,0.5384615384615384,3,0.59375,BNCI2014-004,3,3test
662,2,"(1, 1, 1)",2,0.8431372549019608,0.6538461538461539,3,0.5625,BNCI2014-004,3,3test
663,2,"(1, 1, 1)",3,0.8543689320388349,0.44,3,0.5,BNCI2014-004,3,3test
664,2,"(1, 1, 1)",4,0.8640776699029126,0.4,3,0.59375,BNCI2014-004,3,3test
665,3,"(3, 4, 16)",0,0.8725490196078431,0.4230769230769231,195,0.59375,BNCI2014-004,3,3test
666,3,"(3, 4, 16)",1,0.8529411764705882,0.5384615384615384,195,0.5625,BNCI2014-004,3,3test
667,3,"(3, 4, 16)",2,0.8725490196078431,0.6923076923076923,195,0.5625,BNCI2014-004,3,3test
668,3,"(3, 4, 16)",3,0.8640776699029126,0.52,195,0.53125,BNCI2014-004,3,3test
669,3,"(3, 4, 16)",4,0.883495145631068,0.36,195,0.59375,BNCI2014-004,3,3test
670,4,"(1, 1, 1)",0,0.8823529411764706,0.46153846153846156,196,0.65625,BNCI2014-004,3,3test
671,4,"(1, 1, 1)",1,0.8529411764705882,0.5769230769230769,196,0.625,BNCI2014-004,3,3test
672,4,"(1, 1, 1)",2,0.8725490196078431,0.5769230769230769,196,0.5,BNCI2014-004,3,3test
673,4,"(1, 1, 1)",3,0.8252427184466019,0.52,196,0.53125,BNCI2014-004,3,3test
674,4,"(1, 1, 1)",4,0.8932038834951457,0.48,196,0.65625,BNCI2014-004,3,3test
675,5,"(3, 4, 18)",0,0.8529411764705882,0.46153846153846156,412,0.53125,BNCI2014-004,3,3test
676,5,"(3, 4, 18)",1,0.8529411764705882,0.5769230769230769,412,0.625,BNCI2014-004,3,3test
677,5,"(3, 4, 18)",2,0.8725490196078431,0.5769230769230769,412,0.59375,BNCI2014-004,3,3test
678,5,"(3, 4, 18)",3,0.8543689320388349,0.52,412,0.5625,BNCI2014-004,3,3test
679,5,"(3, 4, 18)",4,0.8932038834951457,0.48,412,0.65625,BNCI2014-004,3,3test
680,6,"(3, 4, 16)",0,0.8529411764705882,0.5769230769230769,604,0.5625,BNCI2014-004,3,3test
681,6,"(3, 4, 16)",1,0.8725490196078431,0.6153846153846154,604,0.625,BNCI2014-004,3,3test
682,6,"(3, 4, 16)",2,0.8725490196078431,0.5769230769230769,604,0.59375,BNCI2014-004,3,3test
683,6,"(3, 4, 16)",3,0.9029126213592233,0.52,604,0.53125,BNCI2014-004,3,3test
684,6,"(3, 4, 16)",4,0.9029126213592233,0.48,604,0.59375,BNCI2014-004,3,3test
685,7,"(3, 4, 18)",0,0.8529411764705882,0.4230769230769231,820,0.53125,BNCI2014-004,3,3test
686,7,"(3, 4, 18)",1,0.8725490196078431,0.6538461538461539,820,0.65625,BNCI2014-004,3,3test
687,7,"(3, 4, 18)",2,0.8725490196078431,0.6153846153846154,820,0.59375,BNCI2014-004,3,3test
688,7,"(3, 4, 18)",3,0.8932038834951457,0.52,820,0.53125,BNCI2014-004,3,3test
689,7,"(3, 4, 18)",4,0.8932038834951457,0.52,820,0.625,BNCI2014-004,3,3test
690,8,"(1, 1, 1)",0,0.8627450980392157,0.5384615384615384,821,0.59375,BNCI2014-004,3,3test
691,8,"(1, 1, 1)",1,0.8627450980392157,0.5384615384615384,821,0.5625,BNCI2014-004,3,3test
692,8,"(1, 1, 1)",2,0.8725490196078431,0.6153846153846154,821,0.625,BNCI2014-004,3,3test
693,8,"(1, 1, 1)",3,0.9029126213592233,0.52,821,0.53125,BNCI2014-004,3,3test
694,8,"(1, 1, 1)",4,0.9029126213592233,0.52,821,0.5625,BNCI2014-004,3,3test
695,9,"(3, 4, 18)",0,0.8529411764705882,0.5,1037,0.5625,BNCI2014-004,3,3test
696,9,"(3, 4, 18)",1,0.8529411764705882,0.5384615384615384,1037,0.5625,BNCI2014-004,3,3test
697,9,"(3, 4, 18)",2,0.8921568627450981,0.6538461538461539,1037,0.625,BNCI2014-004,3,3test
698,9,"(3, 4, 18)",3,0.883495145631068,0.52,1037,0.53125,BNCI2014-004,3,3test
699,9,"(3, 4, 18)",4,0.9029126213592233,0.52,1037,0.53125,BNCI2014-004,3,3test
700,0,"(3, 4, 18)",0,0.8137254901960784,0.5,216,0.71875,BNCI2014-004,3,4test
701,0,"(3, 4, 18)",1,0.8823529411764706,0.6538461538461539,216,0.65625,BNCI2014-004,3,4test
702,0,"(3, 4, 18)",2,0.803921568627451,0.6538461538461539,216,0.65625,BNCI2014-004,3,4test
703,0,"(3, 4, 18)",3,0.8737864077669902,0.4,216,0.53125,BNCI2014-004,3,4test
704,0,"(3, 4, 18)",4,0.8446601941747572,0.6,216,0.5625,BNCI2014-004,3,4test
705,1,"(3, 4, 8)",0,0.8823529411764706,0.5384615384615384,312,0.65625,BNCI2014-004,3,4test
706,1,"(3, 4, 8)",1,0.9019607843137255,0.7307692307692307,312,0.59375,BNCI2014-004,3,4test
707,1,"(3, 4, 8)",2,0.8627450980392157,0.5769230769230769,312,0.59375,BNCI2014-004,3,4test
708,1,"(3, 4, 8)",3,0.8932038834951457,0.6,312,0.5625,BNCI2014-004,3,4test
709,1,"(3, 4, 8)",4,0.8737864077669902,0.44,312,0.5,BNCI2014-004,3,4test
710,2,"(3, 4, 18)",0,0.9215686274509803,0.5769230769230769,528,0.71875,BNCI2014-004,3,4test
711,2,"(3, 4, 18)",1,0.9215686274509803,0.6923076923076923,528,0.53125,BNCI2014-004,3,4test
712,2,"(3, 4, 18)",2,0.8823529411764706,0.6153846153846154,528,0.59375,BNCI2014-004,3,4test
713,2,"(3, 4, 18)",3,0.9320388349514563,0.52,528,0.5625,BNCI2014-004,3,4test
714,2,"(3, 4, 18)",4,0.9611650485436893,0.52,528,0.59375,BNCI2014-004,3,4test
715,3,"(3, 4, 4)",0,0.9509803921568627,0.5384615384615384,576,0.6875,BNCI2014-004,3,4test
716,3,"(3, 4, 4)",1,0.9313725490196079,0.7307692307692307,576,0.5625,BNCI2014-004,3,4test
717,3,"(3, 4, 4)",2,0.8823529411764706,0.6538461538461539,576,0.65625,BNCI2014-004,3,4test
718,3,"(3, 4, 4)",3,0.9320388349514563,0.52,576,0.5625,BNCI2014-004,3,4test
719,3,"(3, 4, 4)",4,0.941747572815534,0.56,576,0.65625,BNCI2014-004,3,4test
720,4,"(3, 4, 8)",0,0.9509803921568627,0.5769230769230769,672,0.65625,BNCI2014-004,3,4test
721,4,"(3, 4, 8)",1,0.9411764705882353,0.6923076923076923,672,0.5625,BNCI2014-004,3,4test
722,4,"(3, 4, 8)",2,0.9215686274509803,0.6153846153846154,672,0.65625,BNCI2014-004,3,4test
723,4,"(3, 4, 8)",3,0.941747572815534,0.56,672,0.59375,BNCI2014-004,3,4test
724,4,"(3, 4, 8)",4,0.9611650485436893,0.56,672,0.59375,BNCI2014-004,3,4test
725,5,"(3, 4, 16)",0,0.9607843137254902,0.5,864,0.65625,BNCI2014-004,3,4test
726,5,"(3, 4, 16)",1,0.9509803921568627,0.6538461538461539,864,0.59375,BNCI2014-004,3,4test
727,5,"(3, 4, 16)",2,0.9019607843137255,0.5769230769230769,864,0.65625,BNCI2014-004,3,4test
728,5,"(3, 4, 16)",3,0.9514563106796117,0.56,864,0.53125,BNCI2014-004,3,4test
729,5,"(3, 4, 16)",4,0.970873786407767,0.6,864,0.625,BNCI2014-004,3,4test
730,6,"(1, 1, 1)",0,0.9607843137254902,0.46153846153846156,865,0.625,BNCI2014-004,3,4test
731,6,"(1, 1, 1)",1,0.9607843137254902,0.6538461538461539,865,0.625,BNCI2014-004,3,4test
732,6,"(1, 1, 1)",2,0.9117647058823529,0.6153846153846154,865,0.625,BNCI2014-004,3,4test
733,6,"(1, 1, 1)",3,0.941747572815534,0.56,865,0.5625,BNCI2014-004,3,4test
734,6,"(1, 1, 1)",4,0.9611650485436893,0.6,865,0.625,BNCI2014-004,3,4test
735,7,"(3, 4, 16)",0,0.9705882352941176,0.46153846153846156,1057,0.59375,BNCI2014-004,3,4test
736,7,"(3, 4, 16)",1,0.9607843137254902,0.6153846153846154,1057,0.59375,BNCI2014-004,3,4test
737,7,"(3, 4, 16)",2,0.8823529411764706,0.6538461538461539,1057,0.65625,BNCI2014-004,3,4test
738,7,"(3, 4, 16)",3,0.9320388349514563,0.52,1057,0.59375,BNCI2014-004,3,4test
739,7,"(3, 4, 16)",4,0.9611650485436893,0.6,1057,0.625,BNCI2014-004,3,4test
740,8,"(3, 4, 8)",0,0.9705882352941176,0.46153846153846156,1153,0.5625,BNCI2014-004,3,4test
741,8,"(3, 4, 8)",1,0.9705882352941176,0.5769230769230769,1153,0.53125,BNCI2014-004,3,4test
742,8,"(3, 4, 8)",2,0.9019607843137255,0.6923076923076923,1153,0.625,BNCI2014-004,3,4test
743,8,"(3, 4, 8)",3,0.941747572815534,0.52,1153,0.59375,BNCI2014-004,3,4test
744,8,"(3, 4, 8)",4,0.970873786407767,0.56,1153,0.59375,BNCI2014-004,3,4test
745,9,"(3, 4, 4)",0,0.9803921568627451,0.46153846153846156,1201,0.53125,BNCI2014-004,3,4test
746,9,"(3, 4, 4)",1,0.9705882352941176,0.5769230769230769,1201,0.5,BNCI2014-004,3,4test
747,9,"(3, 4, 4)",2,0.9117647058823529,0.6923076923076923,1201,0.625,BNCI2014-004,3,4test
748,9,"(3, 4, 4)",3,0.941747572815534,0.52,1201,0.59375,BNCI2014-004,3,4test
749,9,"(3, 4, 4)",4,0.970873786407767,0.52,1201,0.59375,BNCI2014-004,3,4test
750,0,"(1, 1, 1)",0,0.9473684210526315,0.95,1,0.8333333333333334,BNCI2014-004,4,0train
751,0,"(1, 1, 1)",1,0.935064935064935,0.9473684210526315,1,0.8333333333333334,BNCI2014-004,4,0train
752,0,"(1, 1, 1)",2,0.974025974025974,0.8947368421052632,1,0.875,BNCI2014-004,4,0train
753,0,"(1, 1, 1)",3,0.961038961038961,0.8947368421052632,1,0.8333333333333334,BNCI2014-004,4,0train
754,0,"(1, 1, 1)",4,0.948051948051948,0.9473684210526315,1,0.8333333333333334,BNCI2014-004,4,0train
755,1,"(3, 4, 18)",0,0.9868421052631579,0.85,217,0.8333333333333334,BNCI2014-004,4,0train
756,1,"(3, 4, 18)",1,0.987012987012987,0.9473684210526315,217,0.8333333333333334,BNCI2014-004,4,0train
757,1,"(3, 4, 18)",2,0.987012987012987,0.7894736842105263,217,0.8333333333333334,BNCI2014-004,4,0train
758,1,"(3, 4, 18)",3,0.974025974025974,0.8947368421052632,217,0.8333333333333334,BNCI2014-004,4,0train
759,1,"(3, 4, 18)",4,0.961038961038961,1.0,217,0.8333333333333334,BNCI2014-004,4,0train
760,2,"(3, 4, 18)",0,1.0,0.85,433,0.8333333333333334,BNCI2014-004,4,0train
761,2,"(3, 4, 18)",1,1.0,0.9473684210526315,433,0.7916666666666666,BNCI2014-004,4,0train
762,2,"(3, 4, 18)",2,0.987012987012987,0.7894736842105263,433,0.7916666666666666,BNCI2014-004,4,0train
763,2,"(3, 4, 18)",3,0.974025974025974,0.8947368421052632,433,0.7916666666666666,BNCI2014-004,4,0train
764,2,"(3, 4, 18)",4,0.961038961038961,1.0,433,0.875,BNCI2014-004,4,0train
765,3,"(2, 2, 2)",0,1.0,0.85,441,0.7916666666666666,BNCI2014-004,4,0train
766,3,"(2, 2, 2)",1,1.0,0.8421052631578947,441,0.8333333333333334,BNCI2014-004,4,0train
767,3,"(2, 2, 2)",2,1.0,0.6842105263157895,441,0.7916666666666666,BNCI2014-004,4,0train
768,3,"(2, 2, 2)",3,1.0,0.9473684210526315,441,0.75,BNCI2014-004,4,0train
769,3,"(2, 2, 2)",4,0.974025974025974,1.0,441,0.875,BNCI2014-004,4,0train
770,4,"(3, 4, 18)",0,1.0,0.85,657,0.8333333333333334,BNCI2014-004,4,0train
771,4,"(3, 4, 18)",1,1.0,0.8421052631578947,657,0.75,BNCI2014-004,4,0train
772,4,"(3, 4, 18)",2,1.0,0.7368421052631579,657,0.7916666666666666,BNCI2014-004,4,0train
773,4,"(3, 4, 18)",3,1.0,0.9473684210526315,657,0.75,BNCI2014-004,4,0train
774,4,"(3, 4, 18)",4,0.961038961038961,1.0,657,0.875,BNCI2014-004,4,0train
775,5,"(1, 1, 1)",0,1.0,0.85,658,0.8333333333333334,BNCI2014-004,4,0train
776,5,"(1, 1, 1)",1,0.987012987012987,0.8421052631578947,658,0.75,BNCI2014-004,4,0train
777,5,"(1, 1, 1)",2,1.0,0.7368421052631579,658,0.7916666666666666,BNCI2014-004,4,0train
778,5,"(1, 1, 1)",3,0.987012987012987,0.8947368421052632,658,0.7916666666666666,BNCI2014-004,4,0train
779,5,"(1, 1, 1)",4,0.961038961038961,0.8947368421052632,658,0.875,BNCI2014-004,4,0train
780,6,"(3, 4, 18)",0,1.0,0.85,874,0.8333333333333334,BNCI2014-004,4,0train
781,6,"(3, 4, 18)",1,0.987012987012987,0.8421052631578947,874,0.7083333333333334,BNCI2014-004,4,0train
782,6,"(3, 4, 18)",2,1.0,0.7368421052631579,874,0.7916666666666666,BNCI2014-004,4,0train
783,6,"(3, 4, 18)",3,0.987012987012987,0.8947368421052632,874,0.7916666666666666,BNCI2014-004,4,0train
784,6,"(3, 4, 18)",4,0.987012987012987,0.7894736842105263,874,0.875,BNCI2014-004,4,0train
785,7,"(2, 2, 2)",0,1.0,0.8,882,0.8333333333333334,BNCI2014-004,4,0train
786,7,"(2, 2, 2)",1,0.987012987012987,0.7368421052631579,882,0.7083333333333334,BNCI2014-004,4,0train
787,7,"(2, 2, 2)",2,1.0,0.7368421052631579,882,0.7916666666666666,BNCI2014-004,4,0train
788,7,"(2, 2, 2)",3,0.987012987012987,0.8947368421052632,882,0.7916666666666666,BNCI2014-004,4,0train
789,7,"(2, 2, 2)",4,0.974025974025974,0.8421052631578947,882,0.875,BNCI2014-004,4,0train
790,8,"(3, 4, 4)",0,1.0,0.75,930,0.8333333333333334,BNCI2014-004,4,0train
791,8,"(3, 4, 4)",1,0.987012987012987,0.7894736842105263,930,0.7083333333333334,BNCI2014-004,4,0train
792,8,"(3, 4, 4)",2,0.987012987012987,0.7368421052631579,930,0.7916666666666666,BNCI2014-004,4,0train
793,8,"(3, 4, 4)",3,1.0,0.8947368421052632,930,0.7916666666666666,BNCI2014-004,4,0train
794,8,"(3, 4, 4)",4,0.974025974025974,0.7894736842105263,930,0.875,BNCI2014-004,4,0train
795,9,"(2, 2, 2)",0,1.0,0.8,938,0.7916666666666666,BNCI2014-004,4,0train
796,9,"(2, 2, 2)",1,1.0,0.7894736842105263,938,0.7083333333333334,BNCI2014-004,4,0train
