,index,block,rank,F_tr,F_rt,log_loss,mse,nmse,dataset,subject,session
244,4,5,"(3, 4, 18)",9.285365150852504e-05,0.10417692930497079,0.0057561254755786,2.580933744668761e-07,2.5809337446687616e-07,BNCI2014-004,5,4test
245,5,6,"(3, 4, 18)",9.285363554160522e-05,0.14348925058915055,0.000629353228345888,6.228774834469735e-11,6.228774834469736e-11,BNCI2014-004,5,4test
246,6,7,"(3, 4, 18)",9.285363553781308e-05,0.17900239096296272,7.36360108701623e-05,1.1995182889676355e-14,1.1995182889676358e-14,BNCI2014-004,5,4test
247,7,8,"(3, 4, 18)",9.285363553781229e-05,0.2121620592117968,3.830764022704665e-05,5.542164556682595e-18,5.5421645566825966e-18,BNCI2014-004,5,4test
248,8,9,"(2, 2, 2)",9.285363553781229e-05,0.21335579775663768,3.835416672261722e-05,5.081366701360072e-18,5.0813667013600725e-18,BNCI2014-004,5,4test
249,9,10,"(3, 4, 18)",9.285363553781226e-05,0.24484668622721684,3.0500821533469202e-05,1.1498531737130843e-21,1.1498531737130845e-21,BNCI2014-004,5,4test
250,0,1,"(1, 1, 1)",0.011015948472681841,0.021664698662940938,0.26336308621158994,0.9800280734415816,0.9800280734415816,BNCI2014-004,6,0train
251,1,2,"(3, 4, 16)",0.00013579654090039762,0.0580282955742027,0.06337422791190135,0.178712256177518,0.178712256177518,BNCI2014-004,6,0train
252,2,3,"(3, 4, 4)",0.0001358332710207715,0.07074882631427439,0.03377341511853678,0.13406614921750698,0.13406614921750698,BNCI2014-004,6,0train
253,3,4,"(1, 1, 1)",0.00013584909949246766,0.0710163236808019,0.04381447180775299,0.1328619543517254,0.1328619543517254,BNCI2014-004,6,0train
254,4,5,"(2, 2, 2)",0.00013587381769932034,0.07305109444833592,0.06295085800238609,0.12049318330935375,0.12049318330935375,BNCI2014-004,6,0train
255,5,6,"(2, 2, 2)",0.00013589206713147852,0.07506329011268072,0.06106948930670361,0.11348082698216691,0.11348082698216691,BNCI2014-004,6,0train
256,6,7,"(1, 1, 1)",0.0001359045891526596,0.07533110433530414,0.06627156452624382,0.11054884590624545,0.11054884590624545,BNCI2014-004,6,0train
257,7,8,"(3, 4, 4)",0.000135908794105266,0.08699731584033746,0.04252475206257085,0.07744448966589036,0.07744448966589036,BNCI2014-004,6,0train
258,8,9,"(1, 1, 1)",0.00013592816903557607,0.08724218756560358,0.04129789344041709,0.07477828205888717,0.07477828205888717,BNCI2014-004,6,0train
259,9,10,"(1, 1, 1)",0.00013593283389619094,0.08748305687132843,0.043891655120198526,0.07273736375355476,0.07273736375355476,BNCI2014-004,6,0train
260,0,1,"(3, 4, 4)",0.0005502459643033478,0.03945728465358994,0.19665725827620342,0.7226625882532748,0.7226625882532749,BNCI2014-004,6,1train
261,1,2,"(3, 4, 4)",0.0004771792450652191,0.05848775450664,0.07694400639083844,0.5658155113248395,0.5658155113248396,BNCI2014-004,6,1train
262,2,3,"(2, 2, 2)",0.00048433359837498285,0.060286588885862094,0.09302645861394204,0.5601147848214907,0.5601147848214908,BNCI2014-004,6,1train
263,3,4,"(3, 4, 18)",0.0001747620101835344,0.09396522808838402,0.012321588640718362,0.0003846617891963716,0.0003846617891963717,BNCI2014-004,6,1train
264,4,5,"(2, 2, 2)",0.0001747702567935188,0.09588844388413928,0.008722290537485014,0.00037388635202329797,0.000373886352023298,BNCI2014-004,6,1train
265,5,6,"(1, 1, 1)",0.0001747745573642677,0.09613033946942916,0.008450212441907318,0.0003667684618233617,0.00036676846182336173,BNCI2014-004,6,1train
266,6,7,"(3, 4, 8)",0.0001747789606415043,0.11842246343946701,0.00473445341740593,0.0002703944663379835,0.00027039446633798356,BNCI2014-004,6,1train
267,7,8,"(2, 2, 2)",0.0001747802804141307,0.1202316063307684,0.0038631391472522133,0.00025713407041584395,0.000257134070415844,BNCI2014-004,6,1train
268,8,9,"(1, 1, 1)",0.00017478061825242994,0.12045747474251217,0.0028141771872545866,0.0002554606054592206,0.0002554606054592207,BNCI2014-004,6,1train
269,9,10,"(3, 4, 4)",0.00017478067599157476,0.1311729676223395,0.0016441004700065555,0.00020918837330390275,0.00020918837330390278,BNCI2014-004,6,1train
270,0,1,"(3, 4, 4)",0.00034621965556008125,0.0234343085972889,0.23094814026076005,0.7287607541448113,0.7287607541448113,BNCI2014-004,6,2train
271,1,2,"(3, 4, 18)",9.787692299745609e-05,0.0436294090294896,0.11901039101710247,0.0004933427605512671,0.0004933427605512671,BNCI2014-004,6,2train
272,2,3,"(3, 4, 18)",9.791499220072634e-05,0.0664241597236811,0.07857534525082396,4.09797915199796e-07,4.09797915199796e-07,BNCI2014-004,6,2train
273,3,4,"(3, 4, 8)",9.791499530274689e-05,0.07510315818599254,0.06649790604948713,3.5650787675996763e-07,3.5650787675996763e-07,BNCI2014-004,6,2train
274,4,5,"(3, 4, 18)",9.791496580916375e-05,0.09289126839648307,0.044782047262644176,3.114979391818135e-10,3.114979391818135e-10,BNCI2014-004,6,2train
275,5,6,"(1, 1, 1)",9.791496581084871e-05,0.09296942825565642,0.041905820746691747,3.0687608020834507e-10,3.0687608020834507e-10,BNCI2014-004,6,2train
276,6,7,"(3, 4, 8)",9.791496581373451e-05,0.10033285095211732,0.03353086160648951,2.2636255735051314e-10,2.2636255735051314e-10,BNCI2014-004,6,2train
277,7,8,"(3, 4, 16)",9.791496580329653e-05,0.1143719687771211,0.017927829743832047,6.41715717193112e-11,6.41715717193112e-11,BNCI2014-004,6,2train
278,8,9,"(1, 1, 1)",9.791496580330514e-05,0.11444309224895434,0.017610341143918767,6.306141783590341e-11,6.306141783590341e-11,BNCI2014-004,6,2train
279,9,10,"(1, 1, 1)",9.791496580331124e-05,0.11451419730288202,0.01719631911729185,6.19706437861844e-11,6.19706437861844e-11,BNCI2014-004,6,2train
280,0,1,"(1, 1, 1)",0.015385602983341825,0.030386565892100106,0.16637782301090936,0.979603097129201,0.979603097129201,BNCI2014-004,6,3test
281,1,2,"(3, 4, 18)",0.00010977977859094778,0.050955060581508095,0.10414372785840464,0.0009007843554903211,0.0009007843554903211,BNCI2014-004,6,3test
282,2,3,"(3, 4, 18)",0.00010970785067638632,0.08391124138911026,0.05226557715544859,3.841490252963245e-07,3.841490252963245e-07,BNCI2014-004,6,3test
283,3,4,"(3, 4, 4)",0.00010970785273110206,0.09006053341337375,0.05082429475871788,2.875440454945791e-07,2.875440454945791e-07,BNCI2014-004,6,3test
284,4,5,"(3, 4, 18)",0.00010970782608831491,0.11521633660106485,0.03719811622144424,5.621614904647768e-11,5.621614904647768e-11,BNCI2014-004,6,3test
285,5,6,"(2, 2, 2)",0.00010970782608976454,0.11608980401456193,0.0368470498080838,5.1502182583565055e-11,5.1502182583565055e-11,BNCI2014-004,6,3test
286,6,7,"(3, 4, 8)",0.00010970782608997012,0.12633317116942655,0.030955519187951485,3.4209380681322816e-11,3.4209380681322816e-11,BNCI2014-004,6,3test
287,7,8,"(3, 4, 18)",0.000109707826086479,0.14810760111377452,0.02276941657349774,1.1882702730643305e-14,1.1882702730643305e-14,BNCI2014-004,6,3test
288,8,9,"(3, 4, 16)",0.00010970782608647876,0.1663905572845905,0.018668606969960432,3.455028526525342e-15,3.455028526525342e-15,BNCI2014-004,6,3test
289,9,10,"(3, 4, 8)",0.00010970782608647879,0.17524634783200976,0.01687525463823949,2.1298846393018393e-15,2.1298846393018393e-15,BNCI2014-004,6,3test
290,0,1,"(1, 1, 1)",0.016790778528293047,0.033161787593378754,0.10920152050509449,0.9759279395216367,0.9759279395216367,BNCI2014-004,6,4test
291,1,2,"(3, 4, 16)",0.00011296517570147965,0.05033745006862187,0.040605886069985005,0.16762643742546415,0.16762643742546415,BNCI2014-004,6,4test
292,2,3,"(3, 4, 8)",0.00011295699682111069,0.07075306434542324,0.013449420146054233,0.1338247193697016,0.1338247193697016,BNCI2014-004,6,4test
293,3,4,"(1, 1, 1)",0.00011298006758733024,0.07093753811596828,0.013949984902703652,0.12077012966486904,0.12077012966486904,BNCI2014-004,6,4test
294,4,5,"(3, 4, 16)",0.00011289071723852728,0.1040775525642559,0.00982823589712981,0.04226793885110666,0.04226793885110666,BNCI2014-004,6,4test
295,5,6,"(1, 1, 1)",0.0001129280164905068,0.10424627186139843,0.009818531726461693,0.04133841460488129,0.04133841460488129,BNCI2014-004,6,4test
296,6,7,"(2, 2, 2)",0.00011293143896596338,0.10549371213680721,0.011500570476232333,0.03880200994643946,0.03880200994643946,BNCI2014-004,6,4test
297,7,8,"(3, 4, 18)",0.0001084443701043727,0.13468195528862495,0.005490145712073428,6.885774104717066e-06,6.885774104717066e-06,BNCI2014-004,6,4test
298,8,9,"(3, 4, 18)",0.00010844373423994438,0.1633496383034898,0.002002752477558802,7.127705597500344e-09,7.127705597500344e-09,BNCI2014-004,6,4test
299,9,10,"(3, 4, 18)",0.00010844373359898744,0.19033916917245913,0.0006427970535673253,9.616321726955542e-13,9.616321726955542e-13,BNCI2014-004,6,4test
300,0,1,"(3, 4, 18)",8.259656456251794e-05,0.054073942882132915,0.1588172136870992,0.0001496787814243149,0.00014967878142431492,BNCI2014-004,7,0train
301,1,2,"(1, 1, 1)",8.259814616380137e-05,0.05430616049303468,0.13986860003709084,0.00014677831373533128,0.0001467783137353313,BNCI2014-004,7,0train
302,2,3,"(3, 4, 16)",8.259611007707784e-05,0.0965233663028753,0.030347736656909593,3.6299128276053156e-05,3.629912827605316e-05,BNCI2014-004,7,0train
303,3,4,"(3, 4, 16)",8.259609818435563e-05,0.1364828969676067,0.014896076707438751,1.281338527616333e-05,1.2813385276163331e-05,BNCI2014-004,7,0train
304,4,5,"(3, 4, 18)",8.259535953562725e-05,0.18026456912461425,0.007450434157164917,3.3245819173298668e-09,3.324581917329867e-09,BNCI2014-004,7,0train
305,5,6,"(3, 4, 4)",8.259535967742023e-05,0.18989168089636232,0.006774832324257217,2.763077855302403e-09,2.7630778553024036e-09,BNCI2014-004,7,0train
306,6,7,"(1, 1, 1)",8.259535967966447e-05,0.1900919381227253,0.007757674036256498,2.756773925597578e-09,2.7567739255975782e-09,BNCI2014-004,7,0train
307,7,8,"(2, 2, 2)",8.259535968271393e-05,0.1916935651608688,0.00912806427882553,2.725148207550202e-09,2.7251482075502024e-09,BNCI2014-004,7,0train
308,8,9,"(3, 4, 16)",8.259535955783192e-05,0.22993558840842826,0.002810136088883637,6.454653853515163e-10,6.454653853515164e-10,BNCI2014-004,7,0train
309,9,10,"(3, 4, 18)",8.25953595055351e-05,0.2726203426911008,0.0005936520642703101,3.8551182818460475e-13,3.855118281846048e-13,BNCI2014-004,7,0train
310,0,1,"(3, 4, 18)",0.00010121978569488858,0.0518447708895629,0.20550994072707027,0.00016100573524345567,0.00016100573524345567,BNCI2014-004,7,1train
311,1,2,"(3, 4, 18)",0.00010122102266033731,0.09123258745624943,0.0813328192898117,2.196819709396341e-08,2.196819709396341e-08,BNCI2014-004,7,1train
312,2,3,"(3, 4, 4)",0.00010122102316302114,0.09946890216881768,0.08544562792070556,1.872963470890049e-08,1.872963470890049e-08,BNCI2014-004,7,1train
313,3,4,"(1, 1, 1)",0.00010122102324189989,0.09963927569536522,0.08200960183656195,1.861266503579949e-08,1.861266503579949e-08,BNCI2014-004,7,1train
314,4,5,"(3, 4, 18)",0.00010122102199702382,0.13560670851132992,0.037083352525994935,7.257634765124351e-12,7.257634765124351e-12,BNCI2014-004,7,1train
315,5,6,"(3, 4, 8)",0.00010122102199714057,0.15121886321355163,0.027297055897984878,5.272792320479549e-12,5.272792320479549e-12,BNCI2014-004,7,1train
316,6,7,"(2, 2, 2)",0.0001012210219971505,0.15251260370639266,0.027429933423175575,5.209759619545825e-12,5.209759619545825e-12,BNCI2014-004,7,1train
317,7,8,"(3, 4, 18)",0.00010122102199673858,0.1871241069229766,0.009681838808386302,3.0885930953235046e-15,3.0885930953235046e-15,BNCI2014-004,7,1train
318,8,9,"(3, 4, 8)",0.00010122102199673862,0.20235389184785302,0.008511715930977718,2.50607284017768e-15,2.50607284017768e-15,BNCI2014-004,7,1train
319,9,10,"(2, 2, 2)",0.00010122102199673862,0.20361973707208,0.008360681488485825,2.4577827442938198e-15,2.4577827442938198e-15,BNCI2014-004,7,1train
320,0,1,"(3, 4, 8)",0.00042027811915797077,0.04313668087498083,0.1599553605112221,0.542918567257882,0.542918567257882,BNCI2014-004,7,2train
321,1,2,"(1, 1, 1)",0.00042403467323607827,0.045499590694910295,0.15294085768867408,0.5401112382195545,0.5401112382195545,BNCI2014-004,7,2train
322,2,3,"(3, 4, 18)",0.00019341156405781315,0.07317527343010011,0.03760377628777252,0.0001423060609327549,0.0001423060609327549,BNCI2014-004,7,2train
323,3,4,"(3, 4, 8)",0.000193420546625,0.08880017632284583,0.021732647236540295,0.00010814014050047644,0.00010814014050047644,BNCI2014-004,7,2train
324,4,5,"(1, 1, 1)",0.00019342100818499878,0.08895674164697417,0.023830382524579558,0.0001071523931688584,0.0001071523931688584,BNCI2014-004,7,2train
325,5,6,"(3, 4, 18)",0.00019340556731560897,0.12071015923289627,0.00736265815318826,3.7938780180376734e-08,3.7938780180376734e-08,BNCI2014-004,7,2train
326,6,7,"(2, 2, 2)",0.00019340556866101713,0.12182555718209226,0.008367229617077275,3.521594880073379e-08,3.521594880073379e-08,BNCI2014-004,7,2train
327,7,8,"(3, 4, 16)",0.00019340556428869746,0.1477323177665985,0.002305197265094395,7.082806238901839e-09,7.082806238901839e-09,BNCI2014-004,7,2train
328,8,9,"(2, 2, 2)",0.00019340556429372466,0.1487815309038395,0.0023693606842176314,6.764152971502873e-09,6.764152971502873e-09,BNCI2014-004,7,2train
329,9,10,"(3, 4, 16)",0.00019340556428476793,0.17342119006863307,0.0006807710858130226,4.80745449892191e-09,4.80745449892191e-09,BNCI2014-004,7,2train
330,0,1,"(3, 4, 8)",0.00020116092526998404,0.028891930932898827,0.2623327595487588,0.5511033269414539,0.5511033269414539,BNCI2014-004,7,3test
331,1,2,"(3, 4, 16)",0.00010718390473890846,0.046091558916560416,0.11754373355863053,0.10139052477465103,0.10139052477465103,BNCI2014-004,7,3test
332,2,3,"(3, 4, 16)",0.0001071448178008702,0.06431203897257311,0.04694562883545611,0.058761184403851634,0.058761184403851634,BNCI2014-004,7,3test
333,3,4,"(3, 4, 16)",0.00010724529698103862,0.08096310622828039,0.0353755734338214,0.04363670107462634,0.04363670107462634,BNCI2014-004,7,3test
334,4,5,"(3, 4, 4)",0.00010724225574510855,0.08471289451744352,0.03541483615810896,0.03818369368180922,0.03818369368180922,BNCI2014-004,7,3test
335,5,6,"(1, 1, 1)",0.000107247084039899,0.08479172216350113,0.03598325540263865,0.03810269776917178,0.03810269776917178,BNCI2014-004,7,3test
336,6,7,"(1, 1, 1)",0.00010724816044459863,0.08486941765621177,0.03610398806004121,0.03745622977173617,0.03745622977173617,BNCI2014-004,7,3test
337,7,8,"(1, 1, 1)",0.0001072488424454081,0.08494608353080293,0.037991715612699865,0.037221202441016815,0.037221202441016815,BNCI2014-004,7,3test
338,8,9,"(3, 4, 18)",0.0001026722773005698,0.1000006615164838,0.02638237783489044,5.741194611898796e-06,5.741194611898796e-06,BNCI2014-004,7,3test
339,9,10,"(1, 1, 1)",0.00010267229689518687,0.10007218832753559,0.024373670240749365,5.69188201649951e-06,5.69188201649951e-06,BNCI2014-004,7,3test
340,0,1,"(2, 2, 2)",0.002326779790437954,0.01393672309347157,0.3943211246595496,0.9470373006367608,0.9470373006367608,BNCI2014-004,7,4test
341,1,2,"(1, 1, 1)",0.002355174339138551,0.017933793368086842,0.3019419924236107,0.9448213060722986,0.9448213060722986,BNCI2014-004,7,4test
342,2,3,"(3, 4, 8)",0.0002708889670536534,0.04323090902844021,0.11258223981898959,0.5443098591977797,0.5443098591977797,BNCI2014-004,7,4test
343,3,4,"(3, 4, 4)",0.00026976811453567,0.05322472261588112,0.08743511488011423,0.45867034858855404,0.45867034858855404,BNCI2014-004,7,4test
344,4,5,"(2, 2, 2)",0.0002686066414102751,0.05519328822763437,0.08778040544173091,0.4428548099287331,0.4428548099287331,BNCI2014-004,7,4test
345,5,6,"(3, 4, 16)",0.00015005586400590343,0.07305926711889409,0.03947900252719832,0.10560044224022186,0.10560044224022186,BNCI2014-004,7,4test
346,6,7,"(3, 4, 16)",0.00014998460113345603,0.09766029842400932,0.02107114156504427,0.06380277661529414,0.06380277661529414,BNCI2014-004,7,4test
347,7,8,"(2, 2, 2)",0.0001502472828792615,0.09948543671027399,0.022763580074410938,0.05420420989616427,0.05420420989616427,BNCI2014-004,7,4test
348,8,9,"(3, 4, 18)",0.00014070816924777093,0.12233153103840626,0.006012935268311736,2.173075872904294e-05,2.173075872904294e-05,BNCI2014-004,7,4test
349,9,10,"(3, 4, 16)",0.00014070537740396016,0.14343359109856207,0.0017782579725119387,2.779056558026541e-06,2.779056558026541e-06,BNCI2014-004,7,4test
350,0,1,"(1, 1, 1)",0.00287541931224345,0.005678953141680814,0.5074433633339446,0.9683252980435127,0.968325298043513,BNCI2014-004,8,0train
351,1,2,"(3, 4, 8)",0.0001337921448396383,0.025260130968620884,0.22786321267628895,0.6150200188455804,0.6150200188455806,BNCI2014-004,8,0train
352,2,3,"(1, 1, 1)",0.00013445663651933052,0.025477026125067352,0.23025213581453768,0.6117084612302897,0.6117084612302898,BNCI2014-004,8,0train
353,3,4,"(1, 1, 1)",0.000135240820430113,0.025749520680901028,0.21886964751580668,0.607112562729603,0.6071125627296031,BNCI2014-004,8,0train
354,4,5,"(3, 4, 8)",0.00013191426662431322,0.03658978957913882,0.12544985989614432,0.5084826238609927,0.5084826238609929,BNCI2014-004,8,0train
355,5,6,"(3, 4, 4)",0.0001310208528255256,0.0400995465394397,0.10407944589853761,0.4875864056689447,0.4875864056689448,BNCI2014-004,8,0train
356,6,7,"(2, 2, 2)",0.00013110846604630805,0.040701051373451515,0.11033347743976576,0.47563503202047697,0.4756350320204771,BNCI2014-004,8,0train
357,7,8,"(1, 1, 1)",0.0001314125008752804,0.040743722692039186,0.11258728568338253,0.47507745996291595,0.47507745996291606,BNCI2014-004,8,0train
358,8,9,"(1, 1, 1)",0.00013151069565496413,0.040805015270319656,0.110620336693527,0.4689526219834442,0.4689526219834443,BNCI2014-004,8,0train
359,9,10,"(3, 4, 4)",0.00013098555573092218,0.04398347484579242,0.09648568740984174,0.3899140930232314,0.3899140930232315,BNCI2014-004,8,0train
360,0,1,"(3, 4, 18)",0.00014775844568501806,0.07007864863799532,0.10830428823372565,0.00021129055834812543,0.00021129055834812543,BNCI2014-004,8,1train
361,1,2,"(3, 4, 16)",0.00014775853295318246,0.11048513837163594,0.0387247735995859,3.158874239167341e-05,3.158874239167341e-05,BNCI2014-004,8,1train
362,2,3,"(1, 1, 1)",0.0001477585804268994,0.11068324738080121,0.03968000954057906,2.908829170676314e-05,2.908829170676314e-05,BNCI2014-004,8,1train
363,3,4,"(3, 4, 8)",0.00014775858251955603,0.12935843293936639,0.03175409612573447,1.5421540036228034e-05,1.5421540036228034e-05,BNCI2014-004,8,1train
364,4,5,"(2, 2, 2)",0.00014775867112289397,0.1308887076957617,0.035388027964164764,1.3923770058914016e-05,1.3923770058914016e-05,BNCI2014-004,8,1train
365,5,6,"(2, 2, 2)",0.00014775867187709127,0.13241558390119862,0.03638963625855726,1.112751706741443e-05,1.112751706741443e-05,BNCI2014-004,8,1train
366,6,7,"(3, 4, 8)",0.0001477586572620279,0.15050942815637877,0.02415135026151575,2.3647111848611914e-06,2.3647111848611914e-06,BNCI2014-004,8,1train
367,7,8,"(3, 4, 16)",0.00014775864801070014,0.1857909155816888,0.007806076995409008,2.9777274461636105e-07,2.9777274461636105e-07,BNCI2014-004,8,1train
368,8,9,"(2, 2, 2)",0.0001477586487232816,0.18724205810172448,0.007813590425381272,2.391419652703798e-07,2.391419652703798e-07,BNCI2014-004,8,1train
369,9,10,"(3, 4, 4)",0.00014775864868728624,0.19592410315034134,0.004879741967700094,8.992726275666051e-08,8.992726275666051e-08,BNCI2014-004,8,1train
370,0,1,"(3, 4, 16)",0.0006856954250947075,0.08882476608423177,0.06664339054167916,0.2216585510874678,0.2216585510874678,BNCI2014-004,8,2train
371,1,2,"(2, 2, 2)",0.0006852089507237597,0.09064344154876801,0.08294830806380009,0.19393412749127573,0.19393412749127573,BNCI2014-004,8,2train
372,2,3,"(1, 1, 1)",0.0006852225592565408,0.09084402257626278,0.09542877025677522,0.18995018606533823,0.18995018606533823,BNCI2014-004,8,2train
373,3,4,"(1, 1, 1)",0.0006852148902034275,0.09106085214947676,0.0988901170257504,0.17546140753776568,0.17546140753776568,BNCI2014-004,8,2train
374,4,5,"(1, 1, 1)",0.0006852219707881456,0.09126006146400659,0.10829441736557725,0.17122609356323898,0.17122609356323898,BNCI2014-004,8,2train
375,5,6,"(2, 2, 2)",0.0006854991327228336,0.09293671964334983,0.09781575731380474,0.1640204309254588,0.1640204309254588,BNCI2014-004,8,2train
376,6,7,"(2, 2, 2)",0.0006855035610395289,0.09449147129883116,0.08662530622583173,0.151735567306065,0.151735567306065,BNCI2014-004,8,2train
377,7,8,"(2, 2, 2)",0.0006854751092360643,0.09699299922166968,0.06363795009426658,0.14165503691799394,0.14165503691799394,BNCI2014-004,8,2train
378,8,9,"(1, 1, 1)",0.0006856243210359883,0.09718283463019611,0.06247568086751093,0.14041875732549589,0.14041875732549589,BNCI2014-004,8,2train
379,9,10,"(2, 2, 2)",0.0006856285028460557,0.0987122246901364,0.05106144581013863,0.13695680746808106,0.13695680746808106,BNCI2014-004,8,2train
380,0,1,"(3, 4, 18)",0.0004585679223087907,0.0845693731833701,0.167575151954318,6.268115737102805e-05,6.268115737102804e-05,BNCI2014-004,8,3test
381,1,2,"(3, 4, 8)",0.0004585739017473702,0.10212840047987992,0.10290164795630856,3.986932585186893e-05,3.9869325851868926e-05,BNCI2014-004,8,3test
382,2,3,"(3, 4, 4)",0.0004585734183022095,0.10987782221136433,0.06926397223036154,3.033931891364579e-05,3.0339318913645782e-05,BNCI2014-004,8,3test
383,3,4,"(3, 4, 4)",0.00045857337975743165,0.1171478584990803,0.04259346108743119,2.638814613989592e-05,2.6388146139895912e-05,BNCI2014-004,8,3test
384,4,5,"(1, 1, 1)",0.00045857341219097746,0.11729495481466924,0.038586506594870666,2.6292730838263675e-05,2.6292730838263668e-05,BNCI2014-004,8,3test
385,5,6,"(2, 2, 2)",0.0004585734422855323,0.11846583413801454,0.039746014846846235,2.6106526508892986e-05,2.610652650889298e-05,BNCI2014-004,8,3test
386,6,7,"(3, 4, 16)",0.00045856546270356884,0.14410961521146307,0.011699822299199905,6.865187810659253e-06,6.865187810659251e-06,BNCI2014-004,8,3test
387,7,8,"(3, 4, 4)",0.000458565462464738,0.14996495962778403,0.008305039562303572,4.385641988529173e-06,4.385641988529172e-06,BNCI2014-004,8,3test
388,8,9,"(2, 2, 2)",0.0004585654638746413,0.1509243335205229,0.00751430155770844,4.110725253753962e-06,4.110725253753961e-06,BNCI2014-004,8,3test
389,9,10,"(1, 1, 1)",0.00045856546394235347,0.15104394053506892,0.007119926265718624,3.966447112809485e-06,3.9664471128094845e-06,BNCI2014-004,8,3test
390,0,1,"(3, 4, 16)",0.0011580016976906154,0.19832103260596864,0.002538008235345587,0.20245540928155312,0.20245540928155306,BNCI2014-004,8,4test
391,1,2,"(2, 2, 2)",0.0011581218829155367,0.20259279933939495,0.0016493349576771038,0.1753668053590843,0.17536680535908428,BNCI2014-004,8,4test
392,2,3,"(1, 1, 1)",0.0011599492201052396,0.2034960889964266,0.0015995459599812633,0.1674237905740229,0.16742379057402287,BNCI2014-004,8,4test
393,3,4,"(3, 4, 16)",0.001143785344865088,0.290228138969373,3.249373693797582e-05,0.06250965078510179,0.06250965078510178,BNCI2014-004,8,4test
394,4,5,"(1, 1, 1)",0.0011437635861583537,0.29060353635195496,3.4781741597324366e-05,0.0603689819766112,0.06036898197661118,BNCI2014-004,8,4test
395,5,6,"(1, 1, 1)",0.001143762742519902,0.2909879587809387,3.029765215819618e-05,0.05944709456716963,0.059447094567169616,BNCI2014-004,8,4test
396,6,7,"(3, 4, 4)",0.0011434860274072884,0.3090344479324705,6.352117008749041e-05,0.046780214369478754,0.04678021436947875,BNCI2014-004,8,4test
397,7,8,"(3, 4, 18)",0.0010744889608127713,0.39600869831468155,3.3091121195428615e-06,8.726614559177508e-06,8.726614559177506e-06,BNCI2014-004,8,4test
398,8,9,"(3, 4, 4)",0.0010744873229088978,0.41176069087817774,1.7299935453590646e-06,7.203057090259412e-06,7.20305709025941e-06,BNCI2014-004,8,4test
399,9,10,"(3, 4, 4)",0.0010744866256119719,0.427139632986173,8.422279836026591e-07,5.659897280596484e-06,5.659897280596483e-06,BNCI2014-004,8,4test
400,0,1,"(2, 2, 2)",0.0024851704161656255,0.011014287788172887,0.45395607974626145,0.9539422695516314,0.9539422695516312,BNCI2014-004,9,0train
401,1,2,"(3, 4, 8)",0.0003650763461801371,0.04215347263464545,0.19783447624067071,0.6217458800780079,0.6217458800780078,BNCI2014-004,9,0train
402,2,3,"(3, 4, 4)",0.0003635372799055897,0.05070307418206842,0.1428442850655503,0.5552913618779445,0.5552913618779444,BNCI2014-004,9,0train
403,3,4,"(1, 1, 1)",0.00036524873555237084,0.05433621194336095,0.08575717060655735,0.5509583369500197,0.5509583369500196,BNCI2014-004,9,0train
404,4,5,"(2, 2, 2)",0.00036589186445107227,0.05859073580300744,0.0696544163165034,0.5470498910319552,0.5470498910319551,BNCI2014-004,9,0train
405,5,6,"(3, 4, 16)",0.0001788089511857729,0.07685272839459822,0.029348723647078738,0.10459388890793797,0.10459388890793794,BNCI2014-004,9,0train
406,6,7,"(3, 4, 4)",0.00017880977456546061,0.08390341163483732,0.01495723934811313,0.07934794921999273,0.07934794921999272,BNCI2014-004,9,0train
407,7,8,"(2, 2, 2)",0.0001788953358500379,0.08504308649605594,0.015577547523817582,0.07160371143600901,0.071603711436009,BNCI2014-004,9,0train
408,8,9,"(3, 4, 8)",0.0001785075775151188,0.09939122352196125,0.004524293559589539,0.05326341722661922,0.0532634172266192,BNCI2014-004,9,0train
409,9,10,"(1, 1, 1)",0.00017852678030955046,0.09964314022747234,0.003670682318431297,0.052737644510007405,0.05273764451000739,BNCI2014-004,9,0train
410,0,1,"(1, 1, 1)",0.003467983570989913,0.006820367689613496,0.5229659726781754,0.9876905643175592,0.9876905643175592,BNCI2014-004,9,1train
411,1,2,"(3, 4, 18)",5.4632981884733535e-05,0.05128983183379517,0.23234973282002575,9.457658060894193e-05,9.457658060894193e-05,BNCI2014-004,9,1train
412,2,3,"(2, 2, 2)",5.463369456774715e-05,0.05295328328699476,0.21416979009291345,9.294963360965303e-05,9.294963360965303e-05,BNCI2014-004,9,1train
413,3,4,"(3, 4, 8)",5.4634612790583785e-05,0.07248679933955003,0.10518523524257306,6.614143335731049e-05,6.614143335731049e-05,BNCI2014-004,9,1train
414,4,5,"(3, 4, 8)",5.4634596257596925e-05,0.09152667346355221,0.05622815330546072,4.836909837909939e-05,4.836909837909939e-05,BNCI2014-004,9,1train
415,5,6,"(2, 2, 2)",5.463465520547624e-05,0.09309896471486344,0.051685498575976034,4.790319135134546e-05,4.790319135134546e-05,BNCI2014-004,9,1train
416,6,7,"(3, 4, 8)",5.463467051159959e-05,0.11184235930329048,0.025650127329532216,4.257748842693918e-05,4.257748842693918e-05,BNCI2014-004,9,1train
417,7,8,"(2, 2, 2)",5.4634676034811856e-05,0.11339563999397433,0.02501680880217495,4.201158514223886e-05,4.201158514223886e-05,BNCI2014-004,9,1train
418,8,9,"(3, 4, 16)",5.4633424182451835e-05,0.1503992331512532,0.006981420656380337,7.637237311807124e-06,7.637237311807124e-06,BNCI2014-004,9,1train
