,stc,snr,jitter,method,rho,fold
460,sine,-7,0.3,CBLE-median,-0.05245785673725202,0
461,sine,-7,0.3,CBLE-median,0.985809029490028,1
462,sine,-7,0.3,CBLE-median,0.9843249606515445,2
463,sine,-7,0.3,CBLE-median,0.9989808977412057,3
464,sine,-7,0.3,CBLE-median,0.9978061975670764,4
465,sine,-7,0.3,CBLE-median,0.981678378891147,5
466,sine,-7,0.3,CBLE-median,0.9521605649421853,6
467,sine,-7,0.3,CBLE-median,0.8843896850589229,7
468,sine,-7,0.3,CBLE-median,0.8856606755221476,8
469,sine,-7,0.3,CBLE-median,0.9406027052740872,9
470,sine,-7,0.3,WCBLE-median,-0.024526972086976268,0
471,sine,-7,0.3,WCBLE-median,0.998023899439357,1
472,sine,-7,0.3,WCBLE-median,0.9994330419591133,2
473,sine,-7,0.3,WCBLE-median,0.9991218727445945,3
474,sine,-7,0.3,WCBLE-median,0.9997632392257025,4
475,sine,-7,0.3,WCBLE-median,0.9975163653590184,5
476,sine,-7,0.3,WCBLE-median,0.9995326165911741,6
477,sine,-7,0.3,WCBLE-median,0.9988736803108889,7
478,sine,-7,0.3,WCBLE-median,0.9995761250263099,8
479,sine,-7,0.3,WCBLE-median,0.9989780982126844,9
480,sine,-8,0.1,CBLE-median,0.9967590115457892,0
481,sine,-8,0.1,CBLE-median,0.9706563182181043,1
482,sine,-8,0.1,CBLE-median,0.9866020431728524,2
483,sine,-8,0.1,CBLE-median,0.930761489709483,3
484,sine,-8,0.1,CBLE-median,0.9895332838879518,4
485,sine,-8,0.1,CBLE-median,0.9874893886685402,5
486,sine,-8,0.1,CBLE-median,0.9789362773179806,6
487,sine,-8,0.1,CBLE-median,0.9670586278154919,7
488,sine,-8,0.1,CBLE-median,0.9863174121115528,8
489,sine,-8,0.1,CBLE-median,0.9864646746908448,9
490,sine,-8,0.1,WCBLE-median,0.9977557593976676,0
491,sine,-8,0.1,WCBLE-median,0.9985000380600654,1
492,sine,-8,0.1,WCBLE-median,0.9960746573586088,2
493,sine,-8,0.1,WCBLE-median,0.9908413787026717,3
494,sine,-8,0.1,WCBLE-median,0.9957574113134251,4
495,sine,-8,0.1,WCBLE-median,0.9969977874463865,5
496,sine,-8,0.1,WCBLE-median,0.9941005182568645,6
497,sine,-8,0.1,WCBLE-median,0.9896311798387393,7
498,sine,-8,0.1,WCBLE-median,0.9914451694312287,8
499,sine,-8,0.1,WCBLE-median,0.9963298250533287,9
500,sine,-8,0.2,CBLE-median,0.9970668726675013,0
501,sine,-8,0.2,CBLE-median,0.9548281893487686,1
502,sine,-8,0.2,CBLE-median,0.9942772403317364,2
503,sine,-8,0.2,CBLE-median,0.9264843743199015,3
504,sine,-8,0.2,CBLE-median,0.9968653052947153,4
505,sine,-8,0.2,CBLE-median,0.9752933722757777,5
506,sine,-8,0.2,CBLE-median,0.9661463292348063,6
507,sine,-8,0.2,CBLE-median,0.912859345400828,7
508,sine,-8,0.2,CBLE-median,0.929939994847811,8
509,sine,-8,0.2,CBLE-median,0.9437796193009257,9
510,sine,-8,0.2,WCBLE-median,0.9992045302629454,0
511,sine,-8,0.2,WCBLE-median,0.9990504615635705,1
512,sine,-8,0.2,WCBLE-median,0.999095023859262,2
513,sine,-8,0.2,WCBLE-median,0.9983946599475233,3
514,sine,-8,0.2,WCBLE-median,0.9996462404939565,4
515,sine,-8,0.2,WCBLE-median,0.998736947127572,5
516,sine,-8,0.2,WCBLE-median,0.9982521782088605,6
517,sine,-8,0.2,WCBLE-median,0.9975166859982221,7
518,sine,-8,0.2,WCBLE-median,0.9986840737267126,8
519,sine,-8,0.2,WCBLE-median,0.998874082162378,9
520,sine,-8,0.3,CBLE-median,-0.05683604457234742,0
521,sine,-8,0.3,CBLE-median,0.9520130342661451,1
522,sine,-8,0.3,CBLE-median,0.9843249606515445,2
523,sine,-8,0.3,CBLE-median,0.9989167393702566,3
524,sine,-8,0.3,CBLE-median,0.9979490597777605,4
525,sine,-8,0.3,CBLE-median,0.981678378891147,5
526,sine,-8,0.3,CBLE-median,0.9521605649421853,6
527,sine,-8,0.3,CBLE-median,0.8843896850589229,7
528,sine,-8,0.3,CBLE-median,0.8856606755221476,8
529,sine,-8,0.3,CBLE-median,0.9406027052740872,9
530,sine,-8,0.3,WCBLE-median,-0.0626518551406203,0
531,sine,-8,0.3,WCBLE-median,0.9963924666656971,1
532,sine,-8,0.3,WCBLE-median,0.9993715680648604,2
533,sine,-8,0.3,WCBLE-median,0.9995252644714477,3
534,sine,-8,0.3,WCBLE-median,0.9988745250615738,4
535,sine,-8,0.3,WCBLE-median,0.9981758178297839,5
536,sine,-8,0.3,WCBLE-median,0.9991081921523733,6
537,sine,-8,0.3,WCBLE-median,0.9994719106108839,7
538,sine,-8,0.3,WCBLE-median,0.9996109926868175,8
539,sine,-8,0.3,WCBLE-median,0.7581614258485923,9
540,sine,-9,0.1,CBLE-median,0.9967590115457892,0
541,sine,-9,0.1,CBLE-median,0.9706563182181043,1
542,sine,-9,0.1,CBLE-median,0.9866020431728524,2
543,sine,-9,0.1,CBLE-median,0.930761489709483,3
544,sine,-9,0.1,CBLE-median,0.9895332838879518,4
545,sine,-9,0.1,CBLE-median,0.9874893886685402,5
546,sine,-9,0.1,CBLE-median,0.9789362773179806,6
547,sine,-9,0.1,CBLE-median,0.9819003513695728,7
548,sine,-9,0.1,CBLE-median,0.9821060590992968,8
549,sine,-9,0.1,CBLE-median,0.9835403634772525,9
550,sine,-9,0.1,WCBLE-median,0.9954148296810689,0
551,sine,-9,0.1,WCBLE-median,0.9985000380600654,1
552,sine,-9,0.1,WCBLE-median,0.9960746573586088,2
553,sine,-9,0.1,WCBLE-median,0.9934872767404006,3
554,sine,-9,0.1,WCBLE-median,0.9934149953291332,4
555,sine,-9,0.1,WCBLE-median,0.9969977874463865,5
556,sine,-9,0.1,WCBLE-median,0.9923635707528239,6
557,sine,-9,0.1,WCBLE-median,0.9939728266741847,7
558,sine,-9,0.1,WCBLE-median,0.9914451694312287,8
559,sine,-9,0.1,WCBLE-median,0.9972287322391932,9
560,sine,-9,0.2,CBLE-median,0.9970668726675013,0
561,sine,-9,0.2,CBLE-median,0.9548281893487686,1
562,sine,-9,0.2,CBLE-median,0.9942772403317364,2
563,sine,-9,0.2,CBLE-median,0.9264843743199015,3
564,sine,-9,0.2,CBLE-median,0.9968653052947153,4
565,sine,-9,0.2,CBLE-median,0.9752933722757777,5
566,sine,-9,0.2,CBLE-median,0.9661463292348063,6
567,sine,-9,0.2,CBLE-median,0.912859345400828,7
568,sine,-9,0.2,CBLE-median,0.929939994847811,8
569,sine,-9,0.2,CBLE-median,0.9397737427684226,9
570,sine,-9,0.2,WCBLE-median,0.9986291528782038,0
571,sine,-9,0.2,WCBLE-median,0.999086472419974,1
572,sine,-9,0.2,WCBLE-median,0.9990120279279805,2
573,sine,-9,0.2,WCBLE-median,0.9983946599475233,3
574,sine,-9,0.2,WCBLE-median,0.9996462404939565,4
575,sine,-9,0.2,WCBLE-median,0.9992058017503772,5
576,sine,-9,0.2,WCBLE-median,0.9981265567067974,6
577,sine,-9,0.2,WCBLE-median,0.9975166859982221,7
578,sine,-9,0.2,WCBLE-median,0.9986704301377801,8
579,sine,-9,0.2,WCBLE-median,0.998874082162378,9
580,sine,-9,0.3,CBLE-median,-0.03473624939927343,0
581,sine,-9,0.3,CBLE-median,0.9572206219821733,1
582,sine,-9,0.3,CBLE-median,0.9843249606515445,2
583,sine,-9,0.3,CBLE-median,0.9989167393702566,3
584,sine,-9,0.3,CBLE-median,0.9979490597777605,4
585,sine,-9,0.3,CBLE-median,0.981678378891147,5
586,sine,-9,0.3,CBLE-median,0.9521605649421853,6
587,sine,-9,0.3,CBLE-median,0.8843896850589229,7
588,sine,-9,0.3,CBLE-median,0.8856606755221476,8
589,sine,-9,0.3,CBLE-median,0.9406027052740872,9
590,sine,-9,0.3,WCBLE-median,0.8304389380500845,0
591,sine,-9,0.3,WCBLE-median,0.9965677805603325,1
592,sine,-9,0.3,WCBLE-median,0.999508367877607,2
593,sine,-9,0.3,WCBLE-median,0.9991218727445945,3
594,sine,-9,0.3,WCBLE-median,0.9997632392257025,4
595,sine,-9,0.3,WCBLE-median,0.9977849703064516,5
596,sine,-9,0.3,WCBLE-median,0.9997038066124764,6
597,sine,-9,0.3,WCBLE-median,0.9991961658458947,7
598,sine,-9,0.3,WCBLE-median,0.9995950599039344,8
599,sine,-9,0.3,WCBLE-median,0.9986288106511476,9
600,sine,-10,0.1,CBLE-median,0.9967590115457892,0
601,sine,-10,0.1,CBLE-median,0.9706563182181043,1
602,sine,-10,0.1,CBLE-median,0.9866020431728524,2
603,sine,-10,0.1,CBLE-median,0.949771348435581,3
604,sine,-10,0.1,CBLE-median,0.9895332838879518,4
605,sine,-10,0.1,CBLE-median,0.9874893886685402,5
606,sine,-10,0.1,CBLE-median,0.9789362773179806,6
607,sine,-10,0.1,CBLE-median,0.9819003513695728,7
608,sine,-10,0.1,CBLE-median,0.9744563953919002,8
609,sine,-10,0.1,CBLE-median,0.9835403634772525,9
610,sine,-10,0.1,WCBLE-median,0.9957277139042866,0
611,sine,-10,0.1,WCBLE-median,0.9925790886370314,1
612,sine,-10,0.1,WCBLE-median,0.9960746573586088,2
613,sine,-10,0.1,WCBLE-median,0.9934872767404006,3
614,sine,-10,0.1,WCBLE-median,0.9957574113134251,4
615,sine,-10,0.1,WCBLE-median,0.9959515586188581,5
616,sine,-10,0.1,WCBLE-median,0.9911873888485088,6
617,sine,-10,0.1,WCBLE-median,0.9939728266741847,7
618,sine,-10,0.1,WCBLE-median,0.9926645178801135,8
619,sine,-10,0.1,WCBLE-median,0.9977753477269525,9
620,sine,-10,0.2,CBLE-median,0.9970668726675013,0
621,sine,-10,0.2,CBLE-median,0.9047004788590013,1
622,sine,-10,0.2,CBLE-median,0.9942772403317364,2
623,sine,-10,0.2,CBLE-median,0.8819572852492983,3
624,sine,-10,0.2,CBLE-median,0.9968653052947153,4
625,sine,-10,0.2,CBLE-median,0.9752933722757777,5
626,sine,-10,0.2,CBLE-median,0.9369502945938806,6
627,sine,-10,0.2,CBLE-median,0.912859345400828,7
628,sine,-10,0.2,CBLE-median,0.93390315911882,8
629,sine,-10,0.2,CBLE-median,0.9397737427684226,9
630,sine,-10,0.2,WCBLE-median,0.9989468445745371,0
631,sine,-10,0.2,WCBLE-median,0.9990504615635705,1
632,sine,-10,0.2,WCBLE-median,0.9988083310438319,2
633,sine,-10,0.2,WCBLE-median,0.9969138834488346,3
634,sine,-10,0.2,WCBLE-median,0.9996462404939565,4
635,sine,-10,0.2,WCBLE-median,0.9991676184565692,5
636,sine,-10,0.2,WCBLE-median,0.9994060972299171,6
637,sine,-10,0.2,WCBLE-median,0.9982160395663823,7
638,sine,-10,0.2,WCBLE-median,0.9986704301377801,8
639,sine,-10,0.2,WCBLE-median,0.9991666661296436,9
640,sine,-10,0.3,CBLE-median,-0.03473624939927343,0
641,sine,-10,0.3,CBLE-median,0.9572206219821733,1
642,sine,-10,0.3,CBLE-median,0.9843249606515445,2
643,sine,-10,0.3,CBLE-median,0.9989167393702566,3
644,sine,-10,0.3,CBLE-median,0.9979490597777605,4
645,sine,-10,0.3,CBLE-median,0.981678378891147,5
646,sine,-10,0.3,CBLE-median,0.9521605649421853,6
647,sine,-10,0.3,CBLE-median,0.8843896850589229,7
648,sine,-10,0.3,CBLE-median,0.8856606755221476,8
649,sine,-10,0.3,CBLE-median,0.9406027052740872,9
650,sine,-10,0.3,WCBLE-median,0.8304389380500845,0
651,sine,-10,0.3,WCBLE-median,0.9963924666656971,1
652,sine,-10,0.3,WCBLE-median,0.999508367877607,2
653,sine,-10,0.3,WCBLE-median,0.9993723378621685,3
654,sine,-10,0.3,WCBLE-median,0.9988745250615738,4
655,sine,-10,0.3,WCBLE-median,0.9976900257496384,5
656,sine,-10,0.3,WCBLE-median,0.9997038066124764,6
657,sine,-10,0.3,WCBLE-median,0.999462732121252,7
658,sine,-10,0.3,WCBLE-median,0.9996109926868175,8
659,sine,-10,0.3,WCBLE-median,0.7581614258485923,9
660,sine,-11,0.1,CBLE-median,0.9967590115457892,0
661,sine,-11,0.1,CBLE-median,0.9706563182181043,1
662,sine,-11,0.1,CBLE-median,0.9866020431728524,2
663,sine,-11,0.1,CBLE-median,0.949771348435581,3
664,sine,-11,0.1,CBLE-median,0.9895332838879518,4
665,sine,-11,0.1,CBLE-median,0.9876282751520788,5
666,sine,-11,0.1,CBLE-median,0.9789362773179806,6
667,sine,-11,0.1,CBLE-median,0.9819003513695728,7
668,sine,-11,0.1,CBLE-median,0.9744563953919002,8
669,sine,-11,0.1,CBLE-median,0.9912136379247966,9
670,sine,-11,0.1,WCBLE-median,0.9977557593976676,0
671,sine,-11,0.1,WCBLE-median,0.9958827378292398,1
672,sine,-11,0.1,WCBLE-median,0.9960746573586088,2
673,sine,-11,0.1,WCBLE-median,0.9908413787026717,3
674,sine,-11,0.1,WCBLE-median,0.9957574113134251,4
675,sine,-11,0.1,WCBLE-median,0.9969977874463865,5
676,sine,-11,0.1,WCBLE-median,0.9934223226647172,6
677,sine,-11,0.1,WCBLE-median,0.9939728266741847,7
678,sine,-11,0.1,WCBLE-median,0.9900865393451709,8
679,sine,-11,0.1,WCBLE-median,0.9972287322391932,9
680,sine,-11,0.2,CBLE-median,0.9970668726675013,0
681,sine,-11,0.2,CBLE-median,0.9047004788590013,1
682,sine,-11,0.2,CBLE-median,0.9942772403317364,2
683,sine,-11,0.2,CBLE-median,0.8745097140517327,3
684,sine,-11,0.2,CBLE-median,0.9966206765500428,4
685,sine,-11,0.2,CBLE-median,0.9752933722757777,5
686,sine,-11,0.2,CBLE-median,0.9369502945938806,6
687,sine,-11,0.2,CBLE-median,0.912859345400828,7
688,sine,-11,0.2,CBLE-median,0.93390315911882,8
689,sine,-11,0.2,CBLE-median,0.9397737427684226,9
690,sine,-11,0.2,WCBLE-median,0.9990234292928196,0
691,sine,-11,0.2,WCBLE-median,0.999086472419974,1
692,sine,-11,0.2,WCBLE-median,0.9990120279279805,2
693,sine,-11,0.2,WCBLE-median,0.9983946599475233,3
694,sine,-11,0.2,WCBLE-median,0.9996462404939565,4
695,sine,-11,0.2,WCBLE-median,0.9987588476479238,5
696,sine,-11,0.2,WCBLE-median,0.9987132684990807,6
697,sine,-11,0.2,WCBLE-median,0.9987866653367905,7
698,sine,-11,0.2,WCBLE-median,0.9982800686797684,8
699,sine,-11,0.2,WCBLE-median,0.9989827951360141,9
700,sine,-11,0.3,CBLE-median,-0.03473624939927343,0
701,sine,-11,0.3,CBLE-median,0.9572206219821733,1
702,sine,-11,0.3,CBLE-median,0.9843249606515445,2
703,sine,-11,0.3,CBLE-median,0.9689358012625401,3
704,sine,-11,0.3,CBLE-median,0.9979490597777605,4
705,sine,-11,0.3,CBLE-median,0.981678378891147,5
706,sine,-11,0.3,CBLE-median,0.9538965485527344,6
707,sine,-11,0.3,CBLE-median,0.8843896850589229,7
708,sine,-11,0.3,CBLE-median,0.8856606755221476,8
709,sine,-11,0.3,CBLE-median,0.9406027052740872,9
710,sine,-11,0.3,WCBLE-median,-0.007230466317683976,0
711,sine,-11,0.3,WCBLE-median,0.9965677805603325,1
712,sine,-11,0.3,WCBLE-median,0.999508367877607,2
713,sine,-11,0.3,WCBLE-median,0.9993723378621685,3
714,sine,-11,0.3,WCBLE-median,0.9994818500053555,4
715,sine,-11,0.3,WCBLE-median,0.9976900257496384,5
716,sine,-11,0.3,WCBLE-median,0.9995326165911741,6
717,sine,-11,0.3,WCBLE-median,0.9988736803108889,7
718,sine,-11,0.3,WCBLE-median,0.999187844237336,8
719,sine,-11,0.3,WCBLE-median,0.7581614258485923,9
720,sine,-12,0.1,CBLE-median,0.9967590115457892,0
721,sine,-12,0.1,CBLE-median,0.9706563182181043,1
722,sine,-12,0.1,CBLE-median,0.9866020431728524,2
723,sine,-12,0.1,CBLE-median,0.9556517750969367,3
724,sine,-12,0.1,CBLE-median,0.9898361955704637,4
725,sine,-12,0.1,CBLE-median,0.9876282751520788,5
726,sine,-12,0.1,CBLE-median,0.9789362773179806,6
727,sine,-12,0.1,CBLE-median,0.9765538621075844,7
728,sine,-12,0.1,CBLE-median,0.9744563953919002,8
729,sine,-12,0.1,CBLE-median,0.9912136379247966,9
730,sine,-12,0.1,WCBLE-median,0.9977557593976676,0
731,sine,-12,0.1,WCBLE-median,0.9919684741616874,1
732,sine,-12,0.1,WCBLE-median,0.9960746573586088,2
733,sine,-12,0.1,WCBLE-median,0.9908413787026717,3
734,sine,-12,0.1,WCBLE-median,0.9939283631313727,4
735,sine,-12,0.1,WCBLE-median,0.9969977874463865,5
736,sine,-12,0.1,WCBLE-median,0.9941005182568645,6
737,sine,-12,0.1,WCBLE-median,0.9896311798387393,7
738,sine,-12,0.1,WCBLE-median,0.9967185760870266,8
739,sine,-12,0.1,WCBLE-median,0.9972287322391932,9
740,sine,-12,0.2,CBLE-median,0.9964696608402099,0
741,sine,-12,0.2,CBLE-median,0.9047004788590013,1
742,sine,-12,0.2,CBLE-median,0.9942772403317364,2
743,sine,-12,0.2,CBLE-median,0.8745097140517327,3
744,sine,-12,0.2,CBLE-median,0.9966206765500428,4
745,sine,-12,0.2,CBLE-median,0.9752933722757777,5
746,sine,-12,0.2,CBLE-median,0.9379416389475355,6
747,sine,-12,0.2,CBLE-median,0.912859345400828,7
748,sine,-12,0.2,CBLE-median,0.93390315911882,8
749,sine,-12,0.2,CBLE-median,0.9397737427684226,9
750,sine,-12,0.2,WCBLE-median,0.9989468445745371,0
751,sine,-12,0.2,WCBLE-median,0.999086472419974,1
752,sine,-12,0.2,WCBLE-median,0.9986019652240878,2
753,sine,-12,0.2,WCBLE-median,0.9983544970377323,3
754,sine,-12,0.2,WCBLE-median,0.9975994074045619,4
755,sine,-12,0.2,WCBLE-median,0.9992058017503772,5
756,sine,-12,0.2,WCBLE-median,0.9994060972299171,6
757,sine,-12,0.2,WCBLE-median,0.9987866653367905,7
758,sine,-12,0.2,WCBLE-median,0.9989605383394496,8
759,sine,-12,0.2,WCBLE-median,0.9989827951360141,9
760,sine,-12,0.3,CBLE-median,-0.03473624939927343,0
761,sine,-12,0.3,CBLE-median,0.9572206219821733,1
762,sine,-12,0.3,CBLE-median,0.9843249606515445,2
763,sine,-12,0.3,CBLE-median,0.9672057161642414,3
764,sine,-12,0.3,CBLE-median,0.9979490597777605,4
765,sine,-12,0.3,CBLE-median,0.981678378891147,5
766,sine,-12,0.3,CBLE-median,0.9560399797814183,6
767,sine,-12,0.3,CBLE-median,0.8843896850589229,7
768,sine,-12,0.3,CBLE-median,0.8856606755221476,8
769,sine,-12,0.3,CBLE-median,0.9406027052740872,9
770,sine,-12,0.3,WCBLE-median,-0.05821022749065967,0
771,sine,-12,0.3,WCBLE-median,0.9970186750900933,1
772,sine,-12,0.3,WCBLE-median,0.9993844398759832,2
773,sine,-12,0.3,WCBLE-median,0.9991218727445945,3
774,sine,-12,0.3,WCBLE-median,0.9989216549957691,4
775,sine,-12,0.3,WCBLE-median,0.9981758178297839,5
776,sine,-12,0.3,WCBLE-median,0.9995326165911741,6
777,sine,-12,0.3,WCBLE-median,0.9983722100360021,7
778,sine,-12,0.3,WCBLE-median,0.9991154427365931,8
779,sine,-12,0.3,WCBLE-median,0.9986288106511476,9
780,sine,-13,0.1,CBLE-median,0.9967590115457892,0
781,sine,-13,0.1,CBLE-median,0.9799983089717681,1
782,sine,-13,0.1,CBLE-median,0.9866020431728524,2
783,sine,-13,0.1,CBLE-median,0.9556517750969367,3
784,sine,-13,0.1,CBLE-median,0.9796929389104293,4
785,sine,-13,0.1,CBLE-median,0.9876282751520788,5
786,sine,-13,0.1,CBLE-median,0.9789362773179806,6
787,sine,-13,0.1,CBLE-median,0.9765538621075844,7
788,sine,-13,0.1,CBLE-median,0.9744563953919002,8
789,sine,-13,0.1,CBLE-median,0.9912136379247966,9
790,sine,-13,0.1,WCBLE-median,0.9971777636348566,0
791,sine,-13,0.1,WCBLE-median,0.9958827378292398,1
792,sine,-13,0.1,WCBLE-median,0.9960746573586088,2
793,sine,-13,0.1,WCBLE-median,0.9908413787026717,3
794,sine,-13,0.1,WCBLE-median,0.9957574113134251,4
795,sine,-13,0.1,WCBLE-median,0.9969786020174238,5
796,sine,-13,0.1,WCBLE-median,0.9954571922301549,6
797,sine,-13,0.1,WCBLE-median,0.9896311798387393,7
798,sine,-13,0.1,WCBLE-median,0.9961382160487208,8
799,sine,-13,0.1,WCBLE-median,0.9977753477269525,9
800,sine,-13,0.2,CBLE-median,0.9964696608402099,0
801,sine,-13,0.2,CBLE-median,0.9047004788590013,1
802,sine,-13,0.2,CBLE-median,0.9942772403317364,2
803,sine,-13,0.2,CBLE-median,0.8745097140517327,3
804,sine,-13,0.2,CBLE-median,0.9966206765500428,4
805,sine,-13,0.2,CBLE-median,0.9752933722757777,5
806,sine,-13,0.2,CBLE-median,0.941215939810635,6
807,sine,-13,0.2,CBLE-median,0.912859345400828,7
808,sine,-13,0.2,CBLE-median,0.9659395940054272,8
809,sine,-13,0.2,CBLE-median,0.9404974636143519,9
810,sine,-13,0.2,WCBLE-median,0.9992045302629454,0
811,sine,-13,0.2,WCBLE-median,0.9984816554128625,1
812,sine,-13,0.2,WCBLE-median,0.9988083310438319,2
813,sine,-13,0.2,WCBLE-median,0.9988579388095723,3
814,sine,-13,0.2,WCBLE-median,0.9996462404939565,4
815,sine,-13,0.2,WCBLE-median,0.9992058017503772,5
816,sine,-13,0.2,WCBLE-median,0.9989601186455341,6
817,sine,-13,0.2,WCBLE-median,0.9982988834346775,7
818,sine,-13,0.2,WCBLE-median,0.9989605383394496,8
819,sine,-13,0.2,WCBLE-median,0.9991666661296436,9
820,sine,-13,0.3,CBLE-median,-0.03473624939927343,0
821,sine,-13,0.3,CBLE-median,0.9572206219821733,1
822,sine,-13,0.3,CBLE-median,0.9843249606515445,2
823,sine,-13,0.3,CBLE-median,0.9672057161642414,3
824,sine,-13,0.3,CBLE-median,0.9979490597777605,4
825,sine,-13,0.3,CBLE-median,0.981678378891147,5
826,sine,-13,0.3,CBLE-median,0.9560399797814183,6
827,sine,-13,0.3,CBLE-median,0.8891599410056699,7
828,sine,-13,0.3,CBLE-median,0.8856606755221476,8
829,sine,-13,0.3,CBLE-median,0.9406027052740872,9
830,sine,-13,0.3,WCBLE-median,-0.024526972086976268,0
831,sine,-13,0.3,WCBLE-median,0.998023899439357,1
832,sine,-13,0.3,WCBLE-median,0.9991760648141537,2
833,sine,-13,0.3,WCBLE-median,0.9991218727445945,3
834,sine,-13,0.3,WCBLE-median,0.9989216549957691,4
835,sine,-13,0.3,WCBLE-median,0.9982410189310879,5
836,sine,-13,0.3,WCBLE-median,0.9995326165911741,6
837,sine,-13,0.3,WCBLE-median,0.9988736803108889,7
838,sine,-13,0.3,WCBLE-median,0.9995761250263099,8
839,sine,-13,0.3,WCBLE-median,0.998873578662418,9
840,sine,-14,0.1,CBLE-median,0.9967590115457892,0
841,sine,-14,0.1,CBLE-median,0.9799983089717681,1
842,sine,-14,0.1,CBLE-median,0.9781258961085058,2
843,sine,-14,0.1,CBLE-median,0.9556517750969367,3
844,sine,-14,0.1,CBLE-median,0.9796929389104293,4
845,sine,-14,0.1,CBLE-median,0.9876282751520788,5
846,sine,-14,0.1,CBLE-median,0.9789362773179806,6
847,sine,-14,0.1,CBLE-median,0.9775344144346844,7
848,sine,-14,0.1,CBLE-median,0.9744563953919002,8
849,sine,-14,0.1,CBLE-median,0.993845690001532,9
850,sine,-14,0.1,WCBLE-median,0.9977557593976676,0
851,sine,-14,0.1,WCBLE-median,0.9985000380600654,1
852,sine,-14,0.1,WCBLE-median,0.9930726528736965,2
853,sine,-14,0.1,WCBLE-median,0.9908413787026717,3
854,sine,-14,0.1,WCBLE-median,0.9957574113134251,4
855,sine,-14,0.1,WCBLE-median,0.9969786020174238,5
856,sine,-14,0.1,WCBLE-median,0.9967143324311766,6
857,sine,-14,0.1,WCBLE-median,0.9923156310765693,7
858,sine,-14,0.1,WCBLE-median,0.9967185760870266,8
859,sine,-14,0.1,WCBLE-median,0.9977753477269525,9
860,sine,-14,0.2,CBLE-median,0.9964696608402099,0
861,sine,-14,0.2,CBLE-median,0.9094193745997445,1
862,sine,-14,0.2,CBLE-median,0.9942772403317364,2
863,sine,-14,0.2,CBLE-median,0.7973340315995023,3
864,sine,-14,0.2,CBLE-median,0.9931897442074668,4
865,sine,-14,0.2,CBLE-median,0.9752933722757777,5
866,sine,-14,0.2,CBLE-median,0.941215939810635,6
867,sine,-14,0.2,CBLE-median,0.912859345400828,7
868,sine,-14,0.2,CBLE-median,0.9659395940054272,8
869,sine,-14,0.2,CBLE-median,0.9404974636143519,9
870,sine,-14,0.2,WCBLE-median,0.9989468445745371,0
871,sine,-14,0.2,WCBLE-median,0.9984816554128625,1
872,sine,-14,0.2,WCBLE-median,0.9983354375733801,2
873,sine,-14,0.2,WCBLE-median,0.9983946599475233,3
874,sine,-14,0.2,WCBLE-median,0.9996462404939565,4
875,sine,-14,0.2,WCBLE-median,0.9992058017503772,5
876,sine,-14,0.2,WCBLE-median,0.9989601186455341,6
877,sine,-14,0.2,WCBLE-median,0.9971145193110663,7
878,sine,-14,0.2,WCBLE-median,0.9989605383394496,8
879,sine,-14,0.2,WCBLE-median,0.9989096077115145,9
880,sine,-14,0.3,CBLE-median,-0.03473624939927343,0
881,sine,-14,0.3,CBLE-median,0.9572206219821733,1
882,sine,-14,0.3,CBLE-median,0.9843249606515445,2
883,sine,-14,0.3,CBLE-median,0.9672057161642414,3
884,sine,-14,0.3,CBLE-median,0.9979490597777605,4
885,sine,-14,0.3,CBLE-median,0.981678378891147,5
886,sine,-14,0.3,CBLE-median,0.9572597626754455,6
887,sine,-14,0.3,CBLE-median,0.8891599410056699,7
888,sine,-14,0.3,CBLE-median,0.8856606755221476,8
889,sine,-14,0.3,CBLE-median,0.9406027052740872,9
890,sine,-14,0.3,WCBLE-median,0.8574199609681866,0
891,sine,-14,0.3,WCBLE-median,0.8541708881176543,1
892,sine,-14,0.3,WCBLE-median,0.999508367877607,2
893,sine,-14,0.3,WCBLE-median,0.9991218727445945,3
894,sine,-14,0.3,WCBLE-median,0.9994690445982812,4
895,sine,-14,0.3,WCBLE-median,0.9994271168863778,5
896,sine,-14,0.3,WCBLE-median,0.9991081921523733,6
897,sine,-14,0.3,WCBLE-median,0.9988736803108889,7
898,sine,-14,0.3,WCBLE-median,0.9995761250263099,8
899,sine,-14,0.3,WCBLE-median,0.9990972903826656,9
900,sine,-15,0.1,CBLE-median,0.9967590115457892,0
901,sine,-15,0.1,CBLE-median,0.9799983089717681,1
902,sine,-15,0.1,CBLE-median,0.9781258961085058,2
903,sine,-15,0.1,CBLE-median,0.9759127487658971,3
904,sine,-15,0.1,CBLE-median,0.9796929389104293,4
905,sine,-15,0.1,CBLE-median,0.9876282751520788,5
906,sine,-15,0.1,CBLE-median,0.9789362773179806,6
907,sine,-15,0.1,CBLE-median,0.9775344144346844,7
908,sine,-15,0.1,CBLE-median,0.9744563953919002,8
909,sine,-15,0.1,CBLE-median,0.993845690001532,9
910,sine,-15,0.1,WCBLE-median,0.9971386630880513,0
911,sine,-15,0.1,WCBLE-median,0.9958827378292398,1
912,sine,-15,0.1,WCBLE-median,0.9960746573586088,2
913,sine,-15,0.1,WCBLE-median,0.9922689865846789,3
914,sine,-15,0.1,WCBLE-median,0.9957574113134251,4
915,sine,-15,0.1,WCBLE-median,0.9969977874463865,5
916,sine,-15,0.1,WCBLE-median,0.9950937449092963,6
917,sine,-15,0.1,WCBLE-median,0.9875785812471165,7
918,sine,-15,0.1,WCBLE-median,0.9957153017508262,8
