,stc,snr,jitter,method,rho,fold
1002,gaussian,-16,0.3,CBLE-mode,0.9527888019591457,2
1003,gaussian,-16,0.3,CBLE-mode,0.9674088828890526,3
1004,gaussian,-16,0.3,CBLE-mode,0.9761428615619263,4
1005,gaussian,-16,0.3,WCBLE-mode,0.9977002249823703,0
1006,gaussian,-16,0.3,WCBLE-mode,0.9978994726016863,1
1007,gaussian,-16,0.3,WCBLE-mode,0.998697807074917,2
1008,gaussian,-16,0.3,WCBLE-mode,0.9971305996155695,3
1009,gaussian,-16,0.3,WCBLE-mode,0.9978286273021498,4
1010,gaussian,-16,0.3,CBLE-median,0.9785279829341926,0
1011,gaussian,-16,0.3,CBLE-median,0.9637632491566724,1
1012,gaussian,-16,0.3,CBLE-median,0.9683233052209946,2
1013,gaussian,-16,0.3,CBLE-median,0.9483672423640064,3
1014,gaussian,-16,0.3,CBLE-median,0.9754159307643366,4
1015,gaussian,-16,0.3,WCBLE-median,0.9985513827844648,0
1016,gaussian,-16,0.3,WCBLE-median,0.9974311422830786,1
1017,gaussian,-16,0.3,WCBLE-median,0.998863073931759,2
1018,gaussian,-16,0.3,WCBLE-median,0.9983024339115043,3
1019,gaussian,-16,0.3,WCBLE-median,0.9992129333377564,4
1020,gaussian,-17,0.1,CBLE-mode,0.9012651505948475,0
1021,gaussian,-17,0.1,CBLE-mode,0.8799265343828107,1
1022,gaussian,-17,0.1,CBLE-mode,0.8812811918008043,2
1023,gaussian,-17,0.1,CBLE-mode,0.8650033377136696,3
1024,gaussian,-17,0.1,CBLE-mode,0.9040194455720194,4
1025,gaussian,-17,0.1,WCBLE-mode,0.9745300471970835,0
1026,gaussian,-17,0.1,WCBLE-mode,0.9832040008249967,1
1027,gaussian,-17,0.1,WCBLE-mode,0.9782234543710319,2
1028,gaussian,-17,0.1,WCBLE-mode,0.9838200214458537,3
1029,gaussian,-17,0.1,WCBLE-mode,0.9723640694167366,4
1030,gaussian,-17,0.1,CBLE-median,0.959108923259708,0
1031,gaussian,-17,0.1,CBLE-median,0.840542965406975,1
1032,gaussian,-17,0.1,CBLE-median,0.9156464296578977,2
1033,gaussian,-17,0.1,CBLE-median,0.841659278690224,3
1034,gaussian,-17,0.1,CBLE-median,0.9222930412662323,4
1035,gaussian,-17,0.1,WCBLE-median,0.989139907352832,0
1036,gaussian,-17,0.1,WCBLE-median,0.978793700231175,1
1037,gaussian,-17,0.1,WCBLE-median,0.9914194936533071,2
1038,gaussian,-17,0.1,WCBLE-median,0.9917111553844391,3
1039,gaussian,-17,0.1,WCBLE-median,0.9748885099880524,4
1040,gaussian,-17,0.2,CBLE-mode,0.9342740642023495,0
1041,gaussian,-17,0.2,CBLE-mode,0.919332678344563,1
1042,gaussian,-17,0.2,CBLE-mode,0.9732538317477899,2
1043,gaussian,-17,0.2,CBLE-mode,0.92468475253828,3
1044,gaussian,-17,0.2,CBLE-mode,0.964102071964891,4
1045,gaussian,-17,0.2,WCBLE-mode,0.9935732972187719,0
1046,gaussian,-17,0.2,WCBLE-mode,0.9945193030239068,1
1047,gaussian,-17,0.2,WCBLE-mode,0.9902426931759557,2
1048,gaussian,-17,0.2,WCBLE-mode,0.9938022646339623,3
1049,gaussian,-17,0.2,WCBLE-mode,0.9923971763481085,4
1050,gaussian,-17,0.2,CBLE-median,0.9547365288406902,0
1051,gaussian,-17,0.2,CBLE-median,0.9518604120727008,1
1052,gaussian,-17,0.2,CBLE-median,0.9567641697575938,2
1053,gaussian,-17,0.2,CBLE-median,0.9219897812152517,3
1054,gaussian,-17,0.2,CBLE-median,0.9542870160604469,4
1055,gaussian,-17,0.2,WCBLE-median,0.9967645615682961,0
1056,gaussian,-17,0.2,WCBLE-median,0.994428349782819,1
1057,gaussian,-17,0.2,WCBLE-median,0.9977389650514509,2
1058,gaussian,-17,0.2,WCBLE-median,0.9973836832280517,3
1059,gaussian,-17,0.2,WCBLE-median,0.9934504821767531,4
1060,gaussian,-17,0.3,CBLE-mode,0.944847517761003,0
1061,gaussian,-17,0.3,CBLE-mode,0.968435120256188,1
1062,gaussian,-17,0.3,CBLE-mode,0.9527888019591457,2
1063,gaussian,-17,0.3,CBLE-mode,0.9561501001675079,3
1064,gaussian,-17,0.3,CBLE-mode,0.9527864281686271,4
1065,gaussian,-17,0.3,WCBLE-mode,0.9976619885230952,0
1066,gaussian,-17,0.3,WCBLE-mode,0.9965379727990825,1
1067,gaussian,-17,0.3,WCBLE-mode,0.997525661169302,2
1068,gaussian,-17,0.3,WCBLE-mode,0.9953494622318105,3
1069,gaussian,-17,0.3,WCBLE-mode,0.9976460462445409,4
1070,gaussian,-17,0.3,CBLE-median,0.9767396294266377,0
1071,gaussian,-17,0.3,CBLE-median,0.9525635329812492,1
1072,gaussian,-17,0.3,CBLE-median,0.9650600120487018,2
1073,gaussian,-17,0.3,CBLE-median,0.9419772157105601,3
1074,gaussian,-17,0.3,CBLE-median,0.9700526394779839,4
1075,gaussian,-17,0.3,WCBLE-median,0.9984206461740701,0
1076,gaussian,-17,0.3,WCBLE-median,0.9973720772651685,1
1077,gaussian,-17,0.3,WCBLE-median,0.9978931630719589,2
1078,gaussian,-17,0.3,WCBLE-median,0.9983567796834981,3
1079,gaussian,-17,0.3,WCBLE-median,0.9991778400151319,4
1080,gaussian,-18,0.1,CBLE-mode,0.883165652619025,0
1081,gaussian,-18,0.1,CBLE-mode,0.8309578398419035,1
1082,gaussian,-18,0.1,CBLE-mode,0.9043207352427978,2
1083,gaussian,-18,0.1,CBLE-mode,0.9180935359579413,3
1084,gaussian,-18,0.1,CBLE-mode,0.8904733724205107,4
1085,gaussian,-18,0.1,WCBLE-mode,0.9816506726006022,0
1086,gaussian,-18,0.1,WCBLE-mode,0.9750983565227248,1
1087,gaussian,-18,0.1,WCBLE-mode,0.9714685535451847,2
1088,gaussian,-18,0.1,WCBLE-mode,0.9792557579648871,3
1089,gaussian,-18,0.1,WCBLE-mode,0.9606394424788898,4
1090,gaussian,-18,0.1,CBLE-median,0.9552995817560115,0
1091,gaussian,-18,0.1,CBLE-median,0.8129028320594782,1
1092,gaussian,-18,0.1,CBLE-median,0.9093965425865747,2
1093,gaussian,-18,0.1,CBLE-median,0.8225082217404777,3
1094,gaussian,-18,0.1,CBLE-median,0.9055520811396954,4
1095,gaussian,-18,0.1,WCBLE-median,0.9930493715312779,0
1096,gaussian,-18,0.1,WCBLE-median,0.9756426993056923,1
1097,gaussian,-18,0.1,WCBLE-median,0.9914194936533071,2
1098,gaussian,-18,0.1,WCBLE-median,0.9897132978566248,3
1099,gaussian,-18,0.1,WCBLE-median,0.9748568842552965,4
1100,gaussian,-18,0.2,CBLE-mode,0.9320361981185943,0
1101,gaussian,-18,0.2,CBLE-mode,0.919332678344563,1
1102,gaussian,-18,0.2,CBLE-mode,0.9664133612861098,2
1103,gaussian,-18,0.2,CBLE-mode,0.92468475253828,3
1104,gaussian,-18,0.2,CBLE-mode,0.9639919681218962,4
1105,gaussian,-18,0.2,WCBLE-mode,0.9931883374805293,0
1106,gaussian,-18,0.2,WCBLE-mode,0.9928622042648391,1
1107,gaussian,-18,0.2,WCBLE-mode,0.9898722865048744,2
1108,gaussian,-18,0.2,WCBLE-mode,0.9916091401585861,3
1109,gaussian,-18,0.2,WCBLE-mode,0.9917813010895279,4
1110,gaussian,-18,0.2,CBLE-median,0.9525088894491789,0
1111,gaussian,-18,0.2,CBLE-median,0.9408055281602163,1
1112,gaussian,-18,0.2,CBLE-median,0.9466090900245362,2
1113,gaussian,-18,0.2,CBLE-median,0.9090116577044492,3
1114,gaussian,-18,0.2,CBLE-median,0.9529481651890807,4
1115,gaussian,-18,0.2,WCBLE-median,0.995712144688265,0
1116,gaussian,-18,0.2,WCBLE-median,0.9931943588807685,1
1117,gaussian,-18,0.2,WCBLE-median,0.9959398939119023,2
1118,gaussian,-18,0.2,WCBLE-median,0.9964130518030508,3
1119,gaussian,-18,0.2,WCBLE-median,0.9915609326433482,4
1120,gaussian,-18,0.3,CBLE-mode,0.944847517761003,0
1121,gaussian,-18,0.3,CBLE-mode,0.9671809365042039,1
1122,gaussian,-18,0.3,CBLE-mode,0.947986724593444,2
1123,gaussian,-18,0.3,CBLE-mode,0.9399074981133667,3
1124,gaussian,-18,0.3,CBLE-mode,0.9527864281686271,4
1125,gaussian,-18,0.3,WCBLE-mode,0.9971737633422816,0
1126,gaussian,-18,0.3,WCBLE-mode,0.9970624231460476,1
1127,gaussian,-18,0.3,WCBLE-mode,0.9968257653575906,2
1128,gaussian,-18,0.3,WCBLE-mode,0.9954499957385586,3
1129,gaussian,-18,0.3,WCBLE-mode,0.9970578282657342,4
1130,gaussian,-18,0.3,CBLE-median,0.9723937638117266,0
1131,gaussian,-18,0.3,CBLE-median,0.9431113470976228,1
1132,gaussian,-18,0.3,CBLE-median,0.9617488381015532,2
1133,gaussian,-18,0.3,CBLE-median,0.9307680124340543,3
1134,gaussian,-18,0.3,CBLE-median,0.9628874079834226,4
1135,gaussian,-18,0.3,WCBLE-median,0.9982554062167068,0
1136,gaussian,-18,0.3,WCBLE-median,0.9965029753390963,1
1137,gaussian,-18,0.3,WCBLE-median,0.9976173871783631,2
1138,gaussian,-18,0.3,WCBLE-median,0.9969116534847131,3
1139,gaussian,-18,0.3,WCBLE-median,0.998945808214358,4
1140,gaussian,-19,0.1,CBLE-mode,0.9109280453145489,0
1141,gaussian,-19,0.1,CBLE-mode,0.8378470575385843,1
1142,gaussian,-19,0.1,CBLE-mode,0.9310177468342415,2
1143,gaussian,-19,0.1,CBLE-mode,0.8986053519380499,3
1144,gaussian,-19,0.1,CBLE-mode,0.8971991214264371,4
1145,gaussian,-19,0.1,WCBLE-mode,0.9652853296948356,0
1146,gaussian,-19,0.1,WCBLE-mode,0.9752781235710678,1
1147,gaussian,-19,0.1,WCBLE-mode,0.9581473362879785,2
1148,gaussian,-19,0.1,WCBLE-mode,0.9587325398039123,3
1149,gaussian,-19,0.1,WCBLE-mode,0.9541796527372376,4
1150,gaussian,-19,0.1,CBLE-median,0.949231192759659,0
1151,gaussian,-19,0.1,CBLE-median,0.8272881918988808,1
1152,gaussian,-19,0.1,CBLE-median,0.9135610116275357,2
1153,gaussian,-19,0.1,CBLE-median,0.7679410568203707,3
1154,gaussian,-19,0.1,CBLE-median,0.9065455569701671,4
1155,gaussian,-19,0.1,WCBLE-median,0.9881089050057078,0
1156,gaussian,-19,0.1,WCBLE-median,0.9618308249008279,1
1157,gaussian,-19,0.1,WCBLE-median,0.9821546859020073,2
1158,gaussian,-19,0.1,WCBLE-median,0.9897132978566248,3
1159,gaussian,-19,0.1,WCBLE-median,0.9748885099880524,4
1160,gaussian,-19,0.2,CBLE-mode,0.9320361981185943,0
1161,gaussian,-19,0.2,CBLE-mode,0.9270959255625107,1
1162,gaussian,-19,0.2,CBLE-mode,0.9732538317477899,2
1163,gaussian,-19,0.2,CBLE-mode,0.9143316825099058,3
1164,gaussian,-19,0.2,CBLE-mode,0.9638777602953298,4
1165,gaussian,-19,0.2,WCBLE-mode,0.9927712520626867,0
1166,gaussian,-19,0.2,WCBLE-mode,0.9879028809790535,1
1167,gaussian,-19,0.2,WCBLE-mode,0.9884606688002886,2
1168,gaussian,-19,0.2,WCBLE-mode,0.9921367087888185,3
1169,gaussian,-19,0.2,WCBLE-mode,0.9908500348347117,4
1170,gaussian,-19,0.2,CBLE-median,0.9427565588505792,0
1171,gaussian,-19,0.2,CBLE-median,0.9235411107587794,1
1172,gaussian,-19,0.2,CBLE-median,0.943479024141044,2
1173,gaussian,-19,0.2,CBLE-median,0.8924278815909106,3
1174,gaussian,-19,0.2,CBLE-median,0.9300219074639877,4
1175,gaussian,-19,0.2,WCBLE-median,0.9947804472793055,0
1176,gaussian,-19,0.2,WCBLE-median,0.9924542120250024,1
1177,gaussian,-19,0.2,WCBLE-median,0.9963200808604992,2
1178,gaussian,-19,0.2,WCBLE-median,0.9943577024496054,3
1179,gaussian,-19,0.2,WCBLE-median,0.991164777874909,4
1180,gaussian,-19,0.3,CBLE-mode,0.944847517761003,0
1181,gaussian,-19,0.3,CBLE-mode,0.9671809365042039,1
1182,gaussian,-19,0.3,CBLE-mode,0.9540980253310687,2
1183,gaussian,-19,0.3,CBLE-mode,0.9116429598982683,3
1184,gaussian,-19,0.3,CBLE-mode,0.9519184918205873,4
1185,gaussian,-19,0.3,WCBLE-mode,0.9964497442827251,0
1186,gaussian,-19,0.3,WCBLE-mode,0.9965379727990827,1
1187,gaussian,-19,0.3,WCBLE-mode,0.9950528703821152,2
1188,gaussian,-19,0.3,WCBLE-mode,0.9950513003057143,3
1189,gaussian,-19,0.3,WCBLE-mode,0.9969446978071018,4
1190,gaussian,-19,0.3,CBLE-median,0.9674665116451201,0
1191,gaussian,-19,0.3,CBLE-median,0.9273864257900056,1
1192,gaussian,-19,0.3,CBLE-median,0.948981200365949,2
1193,gaussian,-19,0.3,CBLE-median,0.9184302824149319,3
1194,gaussian,-19,0.3,CBLE-median,0.9527392400973593,4
1195,gaussian,-19,0.3,WCBLE-median,0.9986339856910357,0
1196,gaussian,-19,0.3,WCBLE-median,0.9958432747844572,1
1197,gaussian,-19,0.3,WCBLE-median,0.9982825435226028,2
1198,gaussian,-19,0.3,WCBLE-median,0.9966051574081078,3
1199,gaussian,-19,0.3,WCBLE-median,0.9985735254719267,4
1200,gaussian,-20,0.1,CBLE-mode,0.9016677575267796,0
1201,gaussian,-20,0.1,CBLE-mode,0.867460230851114,1
1202,gaussian,-20,0.1,CBLE-mode,0.9227158120707533,2
1203,gaussian,-20,0.1,CBLE-mode,0.9008166812044901,3
1204,gaussian,-20,0.1,CBLE-mode,0.9117642225009516,4
1205,gaussian,-20,0.1,WCBLE-mode,0.9553045666429698,0
1206,gaussian,-20,0.1,WCBLE-mode,0.954533807940419,1
1207,gaussian,-20,0.1,WCBLE-mode,0.9131634741917571,2
1208,gaussian,-20,0.1,WCBLE-mode,0.8956465878728891,3
1209,gaussian,-20,0.1,WCBLE-mode,0.9424347026229378,4
1210,gaussian,-20,0.1,CBLE-median,0.9312958903007122,0
1211,gaussian,-20,0.1,CBLE-median,0.7517668784360174,1
1212,gaussian,-20,0.1,CBLE-median,0.9135610116275357,2
1213,gaussian,-20,0.1,CBLE-median,0.7757329830383746,3
1214,gaussian,-20,0.1,CBLE-median,0.8998394595542311,4
1215,gaussian,-20,0.1,WCBLE-median,0.9881089050057078,0
1216,gaussian,-20,0.1,WCBLE-median,0.9618308249008279,1
1217,gaussian,-20,0.1,WCBLE-median,0.9821546859020073,2
1218,gaussian,-20,0.1,WCBLE-median,0.9897132978566248,3
1219,gaussian,-20,0.1,WCBLE-median,0.9630658142074733,4
1220,gaussian,-20,0.2,CBLE-mode,0.9320361981185943,0
1221,gaussian,-20,0.2,CBLE-mode,0.9270959255625107,1
1222,gaussian,-20,0.2,CBLE-mode,0.9732538317477899,2
1223,gaussian,-20,0.2,CBLE-mode,0.9143316825099058,3
1224,gaussian,-20,0.2,CBLE-mode,0.952710565247456,4
1225,gaussian,-20,0.2,WCBLE-mode,0.9871866450166836,0
1226,gaussian,-20,0.2,WCBLE-mode,0.9849713392554832,1
1227,gaussian,-20,0.2,WCBLE-mode,0.974011843593867,2
1228,gaussian,-20,0.2,WCBLE-mode,0.972024002084481,3
1229,gaussian,-20,0.2,WCBLE-mode,0.9833865404599375,4
1230,gaussian,-20,0.2,CBLE-median,0.9369120713284935,0
1231,gaussian,-20,0.2,CBLE-median,0.9037923121969648,1
1232,gaussian,-20,0.2,CBLE-median,0.9427447768326135,2
1233,gaussian,-20,0.2,CBLE-median,0.8787336814336797,3
1234,gaussian,-20,0.2,CBLE-median,0.9140991372882973,4
1235,gaussian,-20,0.2,WCBLE-median,0.9928025987467584,0
1236,gaussian,-20,0.2,WCBLE-median,0.9901194954953064,1
1237,gaussian,-20,0.2,WCBLE-median,0.9939022045920467,2
1238,gaussian,-20,0.2,WCBLE-median,0.9937656268667744,3
1239,gaussian,-20,0.2,WCBLE-median,0.9902096408269365,4
1240,gaussian,-20,0.3,CBLE-mode,0.933629296394658,0
1241,gaussian,-20,0.3,CBLE-mode,0.9633676913319712,1
1242,gaussian,-20,0.3,CBLE-mode,0.9540980253310687,2
1243,gaussian,-20,0.3,CBLE-mode,0.8658952887350911,3
1244,gaussian,-20,0.3,CBLE-mode,0.9478613667523896,4
1245,gaussian,-20,0.3,WCBLE-mode,0.9876459157643117,0
1246,gaussian,-20,0.3,WCBLE-mode,0.9924034819422661,1
1247,gaussian,-20,0.3,WCBLE-mode,0.9906815165354685,2
1248,gaussian,-20,0.3,WCBLE-mode,0.9901277440192752,3
1249,gaussian,-20,0.3,WCBLE-mode,0.9944511418588836,4
1250,gaussian,-20,0.3,CBLE-median,0.9651039270561008,0
1251,gaussian,-20,0.3,CBLE-median,0.9093343314839806,1
1252,gaussian,-20,0.3,CBLE-median,0.9348546238140529,2
1253,gaussian,-20,0.3,CBLE-median,0.9093644600455967,3
1254,gaussian,-20,0.3,CBLE-median,0.9395579387485391,4
1255,gaussian,-20,0.3,WCBLE-median,0.9974104965161259,0
1256,gaussian,-20,0.3,WCBLE-median,0.994574049863019,1
1257,gaussian,-20,0.3,WCBLE-median,0.9964779558397152,2
1258,gaussian,-20,0.3,WCBLE-median,0.9963908972312034,3
1259,gaussian,-20,0.3,WCBLE-median,0.998350774880817,4
1260,gaussian,-21,0.1,CBLE-mode,0.8889612823305456,0
1261,gaussian,-21,0.1,CBLE-mode,0.8307852706646577,1
1262,gaussian,-21,0.1,CBLE-mode,0.9162651343393373,2
1263,gaussian,-21,0.1,CBLE-mode,0.9008166812044901,3
1264,gaussian,-21,0.1,CBLE-mode,0.8937576745965862,4
1265,gaussian,-21,0.1,WCBLE-mode,0.898389803108897,0
1266,gaussian,-21,0.1,WCBLE-mode,0.8387740205974048,1
1267,gaussian,-21,0.1,WCBLE-mode,0.8780655731062162,2
1268,gaussian,-21,0.1,WCBLE-mode,0.8131732911263188,3
1269,gaussian,-21,0.1,WCBLE-mode,0.9134204628051877,4
1270,gaussian,-21,0.1,CBLE-median,0.9328856882130547,0
1271,gaussian,-21,0.1,CBLE-median,0.6967520503351563,1
1272,gaussian,-21,0.1,CBLE-median,0.8961490693799691,2
1273,gaussian,-21,0.1,CBLE-median,0.7461579053116746,3
1274,gaussian,-21,0.1,CBLE-median,0.8689859075317148,4
1275,gaussian,-21,0.1,WCBLE-median,0.9728928563865262,0
1276,gaussian,-21,0.1,WCBLE-median,0.9466635218954385,1
1277,gaussian,-21,0.1,WCBLE-median,0.9822135730802225,2
1278,gaussian,-21,0.1,WCBLE-median,0.981953590921718,3
1279,gaussian,-21,0.1,WCBLE-median,0.9630658142074733,4
1280,gaussian,-21,0.2,CBLE-mode,0.9320361981185943,0
1281,gaussian,-21,0.2,CBLE-mode,0.9270959255625107,1
1282,gaussian,-21,0.2,CBLE-mode,0.9687992479881056,2
1283,gaussian,-21,0.2,CBLE-mode,0.8778159154493328,3
1284,gaussian,-21,0.2,CBLE-mode,0.9445819735856109,4
1285,gaussian,-21,0.2,WCBLE-mode,0.9755854598502123,0
1286,gaussian,-21,0.2,WCBLE-mode,0.9466642256079407,1
1287,gaussian,-21,0.2,WCBLE-mode,0.9707873053347698,2
1288,gaussian,-21,0.2,WCBLE-mode,0.9677229197891554,3
1289,gaussian,-21,0.2,WCBLE-mode,0.9758473335612576,4
1290,gaussian,-21,0.2,CBLE-median,0.9300697166279982,0
1291,gaussian,-21,0.2,CBLE-median,0.8797984602398871,1
1292,gaussian,-21,0.2,CBLE-median,0.9266982786192591,2
1293,gaussian,-21,0.2,CBLE-median,0.8499634730074388,3
1294,gaussian,-21,0.2,CBLE-median,0.8920677084778171,4
1295,gaussian,-21,0.2,WCBLE-median,0.9945894659642671,0
1296,gaussian,-21,0.2,WCBLE-median,0.9901194954953064,1
1297,gaussian,-21,0.2,WCBLE-median,0.9929401203904286,2
1298,gaussian,-21,0.2,WCBLE-median,0.9943947882822702,3
1299,gaussian,-21,0.2,WCBLE-median,0.9877795314137352,4
1300,gaussian,-21,0.3,CBLE-mode,0.933629296394658,0
1301,gaussian,-21,0.3,CBLE-mode,0.9633676913319712,1
1302,gaussian,-21,0.3,CBLE-mode,0.9540980253310687,2
1303,gaussian,-21,0.3,CBLE-mode,0.8658952887350911,3
1304,gaussian,-21,0.3,CBLE-mode,0.9478613667523896,4
1305,gaussian,-21,0.3,WCBLE-mode,0.9889872125691979,0
1306,gaussian,-21,0.3,WCBLE-mode,0.9859203768948085,1
1307,gaussian,-21,0.3,WCBLE-mode,0.9865442749616363,2
1308,gaussian,-21,0.3,WCBLE-mode,0.9917655557348197,3
1309,gaussian,-21,0.3,WCBLE-mode,0.993824692401124,4
1310,gaussian,-21,0.3,CBLE-median,0.9466680316219424,0
1311,gaussian,-21,0.3,CBLE-median,0.8928819520001772,1
1312,gaussian,-21,0.3,CBLE-median,0.9198910898316895,2
1313,gaussian,-21,0.3,CBLE-median,0.8900731904967509,3
1314,gaussian,-21,0.3,CBLE-median,0.9263147161571178,4
1315,gaussian,-21,0.3,WCBLE-median,0.9964052445374603,0
1316,gaussian,-21,0.3,WCBLE-median,0.9938348778435488,1
1317,gaussian,-21,0.3,WCBLE-median,0.9964953670653386,2
1318,gaussian,-21,0.3,WCBLE-median,0.9954503375434343,3
1319,gaussian,-21,0.3,WCBLE-median,0.9977708333644052,4
1320,gaussian,-22,0.1,CBLE-mode,0.8935591315771226,0
1321,gaussian,-22,0.1,CBLE-mode,0.8085353218805151,1
1322,gaussian,-22,0.1,CBLE-mode,0.9119707542249836,2
1323,gaussian,-22,0.1,CBLE-mode,0.9008166812044901,3
1324,gaussian,-22,0.1,CBLE-mode,0.9097595310745331,4
1325,gaussian,-22,0.1,WCBLE-mode,0.8268049582396625,0
1326,gaussian,-22,0.1,WCBLE-mode,0.7911914438453832,1
1327,gaussian,-22,0.1,WCBLE-mode,0.8608682839073851,2
1328,gaussian,-22,0.1,WCBLE-mode,0.8368473443656171,3
1329,gaussian,-22,0.1,WCBLE-mode,0.8736304778600703,4
1330,gaussian,-22,0.1,CBLE-median,0.9321911511807709,0
1331,gaussian,-22,0.1,CBLE-median,0.6636784655842768,1
1332,gaussian,-22,0.1,CBLE-median,0.8644011541762756,2
1333,gaussian,-22,0.1,CBLE-median,0.7224019389886004,3
1334,gaussian,-22,0.1,CBLE-median,0.8519752586373084,4
1335,gaussian,-22,0.1,WCBLE-median,0.9728928563865262,0
1336,gaussian,-22,0.1,WCBLE-median,0.9493258692366522,1
1337,gaussian,-22,0.1,WCBLE-median,0.9642875324479881,2
1338,gaussian,-22,0.1,WCBLE-median,0.9800044235923085,3
1339,gaussian,-22,0.1,WCBLE-median,0.9353742105985575,4
1340,gaussian,-22,0.2,CBLE-mode,0.9320361981185943,0
1341,gaussian,-22,0.2,CBLE-mode,0.9257525737143536,1
1342,gaussian,-22,0.2,CBLE-mode,0.9687992479881056,2
1343,gaussian,-22,0.2,CBLE-mode,0.8778159154493328,3
1344,gaussian,-22,0.2,CBLE-mode,0.9143079681040965,4
1345,gaussian,-22,0.2,WCBLE-mode,0.9665735961657804,0
1346,gaussian,-22,0.2,WCBLE-mode,0.9695158391062743,1
1347,gaussian,-22,0.2,WCBLE-mode,0.9648176253259556,2
1348,gaussian,-22,0.2,WCBLE-mode,0.9589724538977067,3
1349,gaussian,-22,0.2,WCBLE-mode,0.9777288646833542,4
1350,gaussian,-22,0.2,CBLE-median,0.9157937648357733,0
1351,gaussian,-22,0.2,CBLE-median,0.8472122721726595,1
1352,gaussian,-22,0.2,CBLE-median,0.906036899253939,2
1353,gaussian,-22,0.2,CBLE-median,0.8248343210590188,3
1354,gaussian,-22,0.2,CBLE-median,0.8724907981279902,4
1355,gaussian,-22,0.2,WCBLE-median,0.9912997673388199,0
1356,gaussian,-22,0.2,WCBLE-median,0.9885222873649516,1
1357,gaussian,-22,0.2,WCBLE-median,0.9935236081654473,2
1358,gaussian,-22,0.2,WCBLE-median,0.9895446978201897,3
1359,gaussian,-22,0.2,WCBLE-median,0.9843745123663568,4
1360,gaussian,-22,0.3,CBLE-mode,0.9279531336265021,0
1361,gaussian,-22,0.3,CBLE-mode,0.9587624498809832,1
1362,gaussian,-22,0.3,CBLE-mode,0.9334627959309764,2
1363,gaussian,-22,0.3,CBLE-mode,0.8658952887350911,3
1364,gaussian,-22,0.3,CBLE-mode,0.9478613667523896,4
1365,gaussian,-22,0.3,WCBLE-mode,0.9854084132884612,0
1366,gaussian,-22,0.3,WCBLE-mode,0.9871090735856949,1
1367,gaussian,-22,0.3,WCBLE-mode,0.9824132721922104,2
1368,gaussian,-22,0.3,WCBLE-mode,0.9845365221635195,3
1369,gaussian,-22,0.3,WCBLE-mode,0.9902094222694791,4
1370,gaussian,-22,0.3,CBLE-median,0.9251500791414751,0
1371,gaussian,-22,0.3,CBLE-median,0.8686071490806255,1
1372,gaussian,-22,0.3,CBLE-median,0.8902824131970365,2
1373,gaussian,-22,0.3,CBLE-median,0.8664319199228541,3
1374,gaussian,-22,0.3,CBLE-median,0.9133785673110648,4
1375,gaussian,-22,0.3,WCBLE-median,0.9930702428714046,0
1376,gaussian,-22,0.3,WCBLE-median,0.9938093352811973,1
1377,gaussian,-22,0.3,WCBLE-median,0.9946971431847609,2
1378,gaussian,-22,0.3,WCBLE-median,0.9929316351478951,3
1379,gaussian,-22,0.3,WCBLE-median,0.9961031734201042,4
1380,gaussian,-23,0.1,CBLE-mode,0.8704230482563542,0
1381,gaussian,-23,0.1,CBLE-mode,0.8085353218805151,1
1382,gaussian,-23,0.1,CBLE-mode,0.9119707542249836,2
1383,gaussian,-23,0.1,CBLE-mode,0.8952460070539725,3
1384,gaussian,-23,0.1,CBLE-mode,0.8671383136311789,4
1385,gaussian,-23,0.1,WCBLE-mode,0.8627501605616787,0
1386,gaussian,-23,0.1,WCBLE-mode,0.7899973788808893,1
1387,gaussian,-23,0.1,WCBLE-mode,0.86852642595598,2
1388,gaussian,-23,0.1,WCBLE-mode,0.8382912904134869,3
1389,gaussian,-23,0.1,WCBLE-mode,0.9077657607014908,4
1390,gaussian,-23,0.1,CBLE-median,0.9200039260788578,0
1391,gaussian,-23,0.1,CBLE-median,0.5874902028534111,1
1392,gaussian,-23,0.1,CBLE-median,0.840773104706934,2
1393,gaussian,-23,0.1,CBLE-median,0.6968449001809974,3
1394,gaussian,-23,0.1,CBLE-median,0.8039769712294511,4
1395,gaussian,-23,0.1,WCBLE-median,0.9582994696312443,0
1396,gaussian,-23,0.1,WCBLE-median,0.9259139759839341,1
1397,gaussian,-23,0.1,WCBLE-median,0.9597299057930695,2
1398,gaussian,-23,0.1,WCBLE-median,0.9669638573034901,3
1399,gaussian,-23,0.1,WCBLE-median,0.903689030557229,4
1400,gaussian,-23,0.2,CBLE-mode,0.9320361981185943,0
1401,gaussian,-23,0.2,CBLE-mode,0.9257525737143536,1
1402,gaussian,-23,0.2,CBLE-mode,0.9371413069485593,2
1403,gaussian,-23,0.2,CBLE-mode,0.8405636921922683,3
1404,gaussian,-23,0.2,CBLE-mode,0.8488973595142814,4
1405,gaussian,-23,0.2,WCBLE-mode,0.9613759612398298,0
1406,gaussian,-23,0.2,WCBLE-mode,0.9635821404972402,1
1407,gaussian,-23,0.2,WCBLE-mode,0.957203752723722,2
1408,gaussian,-23,0.2,WCBLE-mode,0.9638208668184335,3
1409,gaussian,-23,0.2,WCBLE-mode,0.956584654301481,4
1410,gaussian,-23,0.2,CBLE-median,0.8965574885913286,0
1411,gaussian,-23,0.2,CBLE-median,0.7854039638356316,1
1412,gaussian,-23,0.2,CBLE-median,0.8808783974722418,2
1413,gaussian,-23,0.2,CBLE-median,0.793874605147492,3
